 t       A(O)      A(F)
 9.34  8.176845  4.339539
 9.35  8.176861  4.339539
 9.36  8.176861  4.339546
 9.37  8.176878  4.339546
 9.38  8.176894  4.339546
 9.39  8.176894  4.339546
 9.40  8.176911  4.339546
 9.41  8.176911  4.339546
 9.42  8.176927  4.339546
 9.43  8.176944  4.339546
 9.44  8.176944  4.339546
 9.45  8.176960  4.339546
 9.46  8.176977  4.339546
 9.47  8.176977  4.339553
 9.48  8.176993  4.339553
 9.49  8.176993  4.339553
 9.50  8.177010  4.339553
 9.51  8.177026  4.339553
 9.52  8.177026  4.339553
 9.53  8.177043  4.339553
 9.54  8.177043  4.339553
 9.55  8.177059  4.339553
 9.56  8.177076  4.339553
 9.57  8.177076  4.339553
 9.58  8.177092  4.339553
 9.59  8.177092  4.339560
 9.60  8.177109  4.339560
 9.61  8.177125  4.339560
 9.62  8.177125  4.339560
 9.63  8.177142  4.339560
 9.64  8.177142  4.339560
 9.65  8.177158  4.339560
 9.66  8.177175  4.339560
 9.67  8.177175  4.339560
 9.68  8.177191  4.339560
 9.69  8.177191  4.339560
 9.70  8.177207  4.339567
 9.71  8.177224  4.339567
 9.72  8.177224  4.339567
 9.73  8.177240  4.339567
 9.74  8.177240  4.339567
 9.75  8.177257  4.339567
 9.76  8.177257  4.339567
 9.77  8.177273  4.339567
 9.78  8.177290  4.339567
 9.79  8.177290  4.339567
 9.80  8.177306  4.339567
 9.81  8.177306  4.339567
 9.82  8.177323  4.339575
 9.83  8.177339  4.339575
 9.84  8.177339  4.339575
 9.85  8.177356  4.339575
 9.86  8.177356  4.339575
 9.87  8.177372  4.339575
 9.88  8.177372  4.339575
 9.89  8.177389  4.339575
 9.90  8.177405  4.339575
 9.91  8.177405  4.339575
 9.92  8.177422  4.339575
 9.93  8.177422  4.339575
 9.94  8.177438  4.339582
 9.95  8.177455  4.339582
 9.96  8.177455  4.339582
 9.97  8.177471  4.339582
 9.98  8.177471  4.339582
 9.99  8.177487  4.339582
10.00  8.177487  4.339582
10.01  8.177504  4.339582
10.02  8.177520  4.339582
10.03  8.177520  4.339582
10.04  8.177537  4.339582
10.05  8.177537  4.339582
10.06  8.177553  4.339582
10.07  8.177553  4.339589
10.08  8.177570  4.339589
10.09  8.177586  4.339589
10.10  8.177586  4.339589
10.11  8.177603  4.339589
10.12  8.177603  4.339589
10.13  8.177619  4.339589
10.14  8.177619  4.339589
10.15  8.177636  4.339589
10.16  8.177652  4.339589
10.17  8.177652  4.339589
10.18  8.177669  4.339589
10.19  8.177669  4.339589
10.20  8.177685  4.339596
10.21  8.177685  4.339596
10.22  8.177701  4.339596
10.23  8.177718  4.339596
10.24  8.177718  4.339596
10.25  8.177734  4.339596
10.26  8.177734  4.339596
10.27  8.177751  4.339596
10.28  8.177751  4.339596
10.29  8.177767  4.339596
10.30  8.177784  4.339596
10.31  8.177784  4.339596
10.32  8.177800  4.339596
10.33  8.177800  4.339596
10.34  8.177817  4.339603
10.35  8.177817  4.339603
10.36  8.177833  4.339603
10.37  8.177833  4.339603
10.38  8.177850  4.339603
10.39  8.177866  4.339603
10.40  8.177866  4.339603
10.41  8.177882  4.339603
10.42  8.177882  4.339603
10.43  8.177899  4.339603
10.44  8.177899  4.339603
10.45  8.177915  4.339603
10.46  8.177915  4.339603
10.47  8.177932  4.339603
10.48  8.177948  4.339610
10.49  8.177991  4.339653
10.50  8.178008  4.339653
10.51  8.178008  4.339653
10.52  8.178024  4.339653
10.53  8.178024  4.339653
10.54  8.178041  4.339653
10.55  8.178041  4.339653
10.56  8.178057  4.339653
10.57  8.178057  4.339653
10.58  8.178074  4.339653
10.59  8.178090  4.339653
10.60  8.178090  4.339653
10.61  8.178106  4.339653
10.62  8.178106  4.339653
10.63  8.178123  4.339653
10.64  8.178123  4.339661
10.65  8.178139  4.339661
10.66  8.178139  4.339661
10.67  8.178156  4.339661
10.68  8.178156  4.339661
10.69  8.178172  4.339661
10.70  8.178189  4.339661
10.71  8.178189  4.339661
10.72  8.178205  4.339661
10.73  8.178205  4.339661
10.74  8.178221  4.339661
10.75  8.178221  4.339661
10.76  8.178238  4.339661
10.77  8.178238  4.339661
10.78  8.178254  4.339661
10.79  8.178254  4.339668
10.80  8.178271  4.339668
10.81  8.178287  4.339668
10.82  8.178287  4.339668
10.83  8.178304  4.339668
10.84  8.178304  4.339668
10.85  8.178320  4.339668
10.86  8.178320  4.339668
10.87  8.178337  4.339668
10.88  8.178337  4.339668
10.89  8.178353  4.339668
10.90  8.178353  4.339668
10.91  8.178369  4.339668
10.92  8.178369  4.339668
10.93  8.178386  4.339668
10.94  8.178386  4.339668
10.95  8.178402  4.339668
10.96  8.178419  4.339675
10.97  8.178419  4.339675
10.98  8.178435  4.339675
10.99  8.178435  4.339675
11.00  8.178452  4.339675
11.01  8.178452  4.339675
11.02  8.178468  4.339675
11.03  8.178468  4.339675
11.04  8.178484  4.339675
11.05  8.178484  4.339675
11.06  8.178501  4.339675
11.07  8.178501  4.339675
11.08  8.178517  4.339675
11.09  8.178517  4.339675
11.10  8.178534  4.339675
11.11  8.178550  4.339675
11.12  8.178550  4.339675
11.13  8.178567  4.339682
11.14  8.178567  4.339682
11.15  8.178583  4.339682
11.16  8.178583  4.339682
11.17  8.178599  4.339682
11.18  8.178599  4.339682
11.19  8.178616  4.339682
11.20  8.178616  4.339682
11.21  8.178632  4.339682
11.22  8.178632  4.339682
11.23  8.178649  4.339682
11.24  8.178649  4.339682
11.25  8.178665  4.339682
11.26  8.178665  4.339682
11.27  8.178682  4.339682
11.28  8.178682  4.339682
11.29  8.178698  4.339682
11.30  8.178698  4.339682
11.31  8.178714  4.339682
11.32  8.178731  4.339689
11.33  8.178731  4.339689
11.34  8.178747  4.339689
11.35  8.178747  4.339689
11.36  8.178764  4.339689
11.37  8.178764  4.339689
11.38  8.178780  4.339689
11.39  8.178780  4.339689
11.40  8.178796  4.339689
11.41  8.178796  4.339689
11.42  8.178813  4.339689
11.43  8.178813  4.339689
11.44  8.178829  4.339689
11.45  8.178829  4.339689
11.46  8.178846  4.339689
11.47  8.178846  4.339689
11.48  8.178862  4.339689
11.49  8.178862  4.339689
11.50  8.178879  4.339696
11.51  8.178879  4.339696
11.52  8.178895  4.339696
11.53  8.178895  4.339696
11.54  8.178911  4.339696
11.55  8.178911  4.339696
11.56  8.178928  4.339696
11.57  8.178928  4.339696
11.58  8.178944  4.339696
11.59  8.178961  4.339696
11.60  8.178961  4.339696
11.61  8.178977  4.339696
11.62  8.178977  4.339696
11.63  8.178993  4.339696
11.64  8.178993  4.339696
11.65  8.179010  4.339696
11.66  8.179010  4.339696
11.67  8.179026  4.339703
11.68  8.179026  4.339703
11.69  8.179043  4.339703
11.70  8.179043  4.339703
11.71  8.179059  4.339703
11.72  8.179059  4.339703
11.73  8.179075  4.339703
11.74  8.179075  4.339703
11.75  8.179092  4.339703
11.76  8.179092  4.339703
11.77  8.179108  4.339703
11.78  8.179108  4.339703
11.79  8.179125  4.339703
11.80  8.179125  4.339703
11.81  8.179141  4.339703
11.82  8.179141  4.339703
11.83  8.179157  4.339703
11.84  8.179157  4.339711
11.85  8.179174  4.339711
11.86  8.179174  4.339711
11.87  8.179190  4.339711
11.88  8.179190  4.339711
11.89  8.179207  4.339711
11.90  8.179207  4.339711
11.91  8.179223  4.339711
11.92  8.179223  4.339711
11.93  8.179239  4.339711
11.94  8.179239  4.339711
11.95  8.179256  4.339711
11.96  8.179256  4.339711
11.97  8.179272  4.339711
11.98  8.179272  4.339711
11.99  8.179289  4.339711
12.00  8.179289  4.339711
12.01  8.179305  4.339718
12.02  8.179305  4.339718
12.03  8.179321  4.339718
12.04  8.179338  4.339718
12.05  8.179338  4.339718
12.06  8.179354  4.339718
12.07  8.179354  4.339718
12.08  8.179371  4.339718
12.09  8.179371  4.339718
12.10  8.179387  4.339718
12.11  8.179387  4.339718
12.12  8.179403  4.339718
12.13  8.179403  4.339718
12.14  8.179420  4.339718
12.15  8.179420  4.339718
12.16  8.179436  4.339718
12.17  8.179436  4.339718
12.18  8.179453  4.339725
12.19  8.179453  4.339725
12.20  8.179469  4.339725
12.21  8.179469  4.339725
12.22  8.179485  4.339725
12.23  8.179485  4.339725
12.24  8.179502  4.339725
12.25  8.179502  4.339725
12.26  8.179518  4.339725
12.27  8.179518  4.339725
12.28  8.179535  4.339725
12.29  8.179535  4.339725
12.30  8.179551  4.339725
12.31  8.179551  4.339725
12.32  8.179567  4.339725
12.33  8.179567  4.339725
12.34  8.179584  4.339732
12.35  8.179584  4.339732
12.36  8.179600  4.339732
12.37  8.179600  4.339732
12.38  8.179617  4.339732
12.39  8.179617  4.339732
12.40  8.179633  4.339732
12.41  8.179633  4.339732
12.42  8.179649  4.339732
12.43  8.179649  4.339732
12.44  8.179666  4.339732
12.45  8.179666  4.339732
12.46  8.179682  4.339732
12.47  8.179682  4.339732
12.48  8.179698  4.339732
12.49  8.179698  4.339732
12.50  8.179715  4.339739
12.51  8.179715  4.339739
12.52  8.179731  4.339739
12.53  8.179731  4.339739
12.54  8.179748  4.339739
12.55  8.179748  4.339739
12.56  8.179807  4.339782
12.57  8.179807  4.339782
12.58  8.179807  4.339782
12.59  8.179823  4.339782
12.60  8.179823  4.339782
12.61  8.179840  4.339782
12.62  8.179840  4.339782
12.63  8.179856  4.339782
12.64  8.179856  4.339782
12.65  8.179873  4.339782
12.66  8.179873  4.339789
12.67  8.179889  4.339789
12.68  8.179889  4.339789
12.69  8.179905  4.339789
12.70  8.179905  4.339789
12.71  8.179922  4.339789
12.72  8.179922  4.339789
12.73  8.179938  4.339789
12.74  8.179938  4.339789
12.75  8.179954  4.339789
12.76  8.179954  4.339789
12.77  8.179971  4.339789
12.78  8.179971  4.339789
12.79  8.179987  4.339789
12.80  8.179987  4.339789
12.81  8.180004  4.339797
12.82  8.180004  4.339797
12.83  8.180020  4.339797
12.84  8.180020  4.339797
12.85  8.180036  4.339797
12.86  8.180036  4.339797
12.87  8.180053  4.339797
12.88  8.180053  4.339797
12.89  8.180069  4.339797
12.90  8.180069  4.339797
12.91  8.180085  4.339797
12.92  8.180085  4.339797
12.93  8.180102  4.339797
12.94  8.180102  4.339797
12.95  8.180118  4.339797
12.96  8.180118  4.339797
12.97  8.180135  4.339804
12.98  8.180135  4.339804
12.99  8.180151  4.339804
13.00  8.180151  4.339804
13.01  8.180167  4.339804
13.02  8.180167  4.339804
13.03  8.180167  4.339804
13.04  8.180184  4.339804
13.05  8.180184  4.339804
13.06  8.180200  4.339804
13.07  8.180200  4.339804
13.08  8.180216  4.339804
13.09  8.180216  4.339804
13.10  8.180233  4.339804
13.11  8.180233  4.339804
13.12  8.180249  4.339811
13.13  8.180249  4.339811
13.14  8.180265  4.339811
13.15  8.180265  4.339811
13.16  8.180282  4.339811
13.17  8.180282  4.339811
13.18  8.180298  4.339811
13.19  8.180298  4.339811
13.20  8.180315  4.339811
13.21  8.180315  4.339811
13.22  8.180331  4.339811
13.23  8.180331  4.339811
13.24  8.180347  4.339811
13.25  8.180347  4.339811
13.26  8.180364  4.339818
13.27  8.180364  4.339818
13.28  8.180380  4.339818
13.29  8.180380  4.339818
13.30  8.180380  4.339818
13.31  8.180396  4.339818
13.32  8.180396  4.339818
13.33  8.180413  4.339818
13.34  8.180413  4.339818
13.35  8.180429  4.339818
13.36  8.180429  4.339818
13.37  8.180445  4.339818
13.38  8.180445  4.339818
13.39  8.180462  4.339818
13.40  8.180462  4.339825
13.41  8.180478  4.339825
13.42  8.180478  4.339825
13.43  8.180494  4.339825
13.44  8.180494  4.339825
13.45  8.180511  4.339825
13.46  8.180511  4.339825
13.47  8.180527  4.339825
13.48  8.180527  4.339825
13.49  8.180544  4.339825
13.50  8.180544  4.339825
13.51  8.180544  4.339825
13.52  8.180560  4.339825
13.53  8.180560  4.339825
13.54  8.180576  4.339825
13.55  8.180576  4.339832
13.56  8.180593  4.339832
13.57  8.180593  4.339832
13.58  8.180609  4.339832
13.59  8.180609  4.339832
13.60  8.180625  4.339832
13.61  8.180625  4.339832
13.62  8.180642  4.339832
13.63  8.180642  4.339832
13.64  8.180658  4.339832
13.65  8.180658  4.339832
13.66  8.180674  4.339832
13.67  8.180674  4.339832
13.68  8.180691  4.339832
13.69  8.180691  4.339839
13.70  8.180691  4.339839
13.71  8.180707  4.339839
13.72  8.180707  4.339839
13.73  8.180723  4.339839
13.74  8.180723  4.339839
13.75  8.180740  4.339839
13.76  8.180740  4.339839
13.77  8.180756  4.339839
13.78  8.180756  4.339839
13.79  8.180772  4.339839
13.80  8.180772  4.339839
13.81  8.180789  4.339839
13.82  8.180789  4.339847
13.83  8.180805  4.339847
13.84  8.180805  4.339847
13.85  8.180805  4.339847
13.86  8.180821  4.339847
13.87  8.180821  4.339847
13.88  8.180838  4.339847
13.89  8.180838  4.339847
13.90  8.180854  4.339847
13.91  8.180854  4.339847
13.92  8.180870  4.339847
13.93  8.180870  4.339847
13.94  8.180887  4.339847
13.95  8.180887  4.339847
13.96  8.180903  4.339854
13.97  8.180903  4.339854
13.98  8.180919  4.339854
13.99  8.180919  4.339854
14.00  8.180919  4.339854
14.01  8.180936  4.339854
14.02  8.180936  4.339854
14.03  8.180952  4.339854
14.04  8.180952  4.339854
14.05  8.180968  4.339854
14.06  8.180968  4.339854
14.07  8.180985  4.339854
14.08  8.180985  4.339854
14.09  8.181001  4.339854
14.10  8.181001  4.339861
14.11  8.181018  4.339861
14.12  8.181018  4.339861
14.13  8.181018  4.339861
14.14  8.181034  4.339861
14.15  8.181034  4.339861
14.16  8.181050  4.339861
14.17  8.181050  4.339861
14.18  8.181067  4.339861
14.19  8.181067  4.339861
14.20  8.181083  4.339861
14.21  8.181083  4.339861
14.22  8.181099  4.339861
14.23  8.181099  4.339868
14.24  8.181099  4.339868
14.25  8.181116  4.339868
14.26  8.181116  4.339868
14.27  8.181132  4.339868
14.28  8.181132  4.339868
14.29  8.181148  4.339868
14.30  8.181148  4.339868
14.31  8.181164  4.339868
14.32  8.181164  4.339868
14.33  8.181181  4.339868
14.34  8.181181  4.339868
14.35  8.181181  4.339868
14.36  8.181197  4.339875
14.37  8.181197  4.339875
14.38  8.181213  4.339875
14.39  8.181213  4.339875
14.40  8.181230  4.339875
14.41  8.181230  4.339875
14.42  8.181246  4.339875
14.43  8.181246  4.339875
14.44  8.181246  4.339875
14.45  8.181262  4.339875
14.46  8.181262  4.339875
14.47  8.181279  4.339875
14.48  8.181279  4.339875
14.49  8.181295  4.339882
14.50  8.181295  4.339882
14.51  8.181311  4.339882
14.52  8.181311  4.339882
14.53  8.181311  4.339882
14.54  8.181328  4.339882
14.55  8.181328  4.339882
14.56  8.181344  4.339882
14.57  8.181344  4.339882
14.58  8.181360  4.339882
14.59  8.181360  4.339882
14.60  8.181377  4.339882
14.61  8.181377  4.339882
14.62  8.181377  4.339889
14.63  8.181393  4.339889
14.64  8.181393  4.339889
14.65  8.181409  4.339889
14.66  8.181409  4.339889
14.67  8.181426  4.339889
14.68  8.181426  4.339889
14.69  8.181442  4.339889
14.70  8.181442  4.339889
14.71  8.181442  4.339889
14.72  8.181458  4.339889
14.73  8.181458  4.339889
14.74  8.181475  4.339889
14.75  8.181475  4.339897
14.76  8.181491  4.339897
14.77  8.181491  4.339897
14.78  8.181491  4.339897
14.79  8.181507  4.339897
14.80  8.181507  4.339897
14.81  8.181524  4.339897
14.82  8.181524  4.339897
14.83  8.181540  4.339897
14.84  8.181540  4.339897
14.85  8.181556  4.339897
14.86  8.181556  4.339897
14.87  8.181556  4.339904
14.88  8.181573  4.339904
14.89  8.181573  4.339904
14.90  8.181589  4.339904
14.91  8.181589  4.339904
14.92  8.181605  4.339904
14.93  8.181605  4.339904
14.94  8.181605  4.339904
14.95  8.181621  4.339904
14.96  8.181621  4.339904
14.97  8.181638  4.339904
14.98  8.181638  4.339904
14.99  8.181654  4.339904
15.00  8.181654  4.339911
