 t       A(O)      A(F)
 9.34  8.828056  4.780910
 9.35  8.828056  4.780910
 9.36  8.828056  4.780910
 9.37  8.828095  4.780910
 9.38  8.828095  4.780910
 9.39  8.828095  4.780910
 9.40  8.828095  4.780910
 9.41  8.828095  4.780910
 9.42  8.828100  4.780942
 9.43  8.828100  4.780942
 9.44  8.828100  4.780942
 9.45  8.828100  4.780942
 9.46  8.828100  4.780942
 9.47  8.828139  4.780942
 9.48  8.828139  4.780942
 9.49  8.828139  4.780942
 9.50  8.828143  4.780947
 9.51  8.828143  4.780947
 9.52  8.828143  4.780974
 9.53  8.828143  4.780974
 9.54  8.828143  4.780974
 9.55  8.828143  4.780974
 9.56  8.828182  4.780974
 9.57  8.828182  4.780974
 9.58  8.828182  4.780974
 9.59  8.828187  4.780979
 9.60  8.828187  4.780979
 9.61  8.828187  4.780979
 9.62  8.828187  4.780979
 9.63  8.828187  4.781006
 9.64  8.828187  4.781006
 9.65  8.828226  4.781006
 9.66  8.828226  4.781006
 9.67  8.828226  4.781006
 9.68  8.828231  4.781011
 9.69  8.828231  4.781011
 9.70  8.828231  4.781011
 9.71  8.828231  4.781011
 9.72  8.828231  4.781011
 9.73  8.828231  4.781011
 9.74  8.828231  4.781039
 9.75  8.828270  4.781039
 9.76  8.828270  4.781039
 9.77  8.828274  4.781043
 9.78  8.828274  4.781043
 9.79  8.828274  4.781043
 9.80  8.828274  4.781043
 9.81  8.828274  4.781043
 9.82  8.828274  4.781043
 9.83  8.828274  4.781043
 9.84  8.828313  4.781071
 9.85  8.828313  4.781071
 9.86  8.828318  4.781075
 9.87  8.828318  4.781075
 9.88  8.828318  4.781075
 9.89  8.828318  4.781075
 9.90  8.828318  4.781075
 9.91  8.828318  4.781075
 9.92  8.828318  4.781075
 9.93  8.828318  4.781075
 9.94  8.828357  4.781075
 9.95  8.828362  4.781107
 9.96  8.828362  4.781107
 9.97  8.828362  4.781107
 9.98  8.828362  4.781107
 9.99  8.828362  4.781107
10.00  8.828362  4.781107
10.01  8.828362  4.781107
10.02  8.828362  4.781107
10.03  8.828362  4.781107
10.04  8.828405  4.781112
10.05  8.828405  4.781112
10.06  8.828405  4.781139
10.07  8.828405  4.781139
10.08  8.828405  4.781139
10.09  8.828405  4.781139
10.10  8.828405  4.781139
10.11  8.828405  4.781139
10.12  8.828405  4.781139
10.13  8.828449  4.781144
10.14  8.828449  4.781144
10.15  8.828449  4.781144
10.16  8.828449  4.781144
10.17  8.828449  4.781171
10.18  8.828449  4.781171
10.19  8.828449  4.781171
10.20  8.828449  4.781171
10.21  8.828449  4.781171
10.22  8.828454  4.781176
10.23  8.828493  4.781176
10.24  8.828493  4.781176
10.25  8.828493  4.781176
10.26  8.828493  4.781176
10.27  8.828493  4.781176
10.28  8.828493  4.781203
10.29  8.828493  4.781203
10.30  8.828493  4.781203
10.31  8.828493  4.781203
10.32  8.828497  4.781208
10.33  8.828536  4.781208
10.34  8.828536  4.781208
10.35  8.828536  4.781208
10.36  8.828536  4.781208
10.37  8.828536  4.781208
10.38  8.828536  4.781208
10.39  8.828536  4.781235
10.40  8.828536  4.781235
10.41  8.828536  4.781235
10.42  8.828541  4.781240
10.43  8.828580  4.781240
10.44  8.828580  4.781240
10.45  8.828580  4.781240
10.46  8.828580  4.781240
10.47  8.828580  4.781240
10.48  8.828580  4.781240
10.49  8.828580  4.781240
10.50  8.828580  4.781267
10.51  8.828585  4.781272
10.52  8.828585  4.781272
10.53  8.828624  4.781272
10.54  8.828624  4.781272
10.55  8.828624  4.781272
10.56  8.828624  4.781272
10.57  8.828624  4.781272
10.58  8.828624  4.781272
10.59  8.828624  4.781272
10.60  8.828624  4.781272
10.61  8.828628  4.781277
10.62  8.828628  4.781304
10.63  8.828667  4.781304
10.64  8.828667  4.781304
10.65  8.828667  4.781304
10.66  8.828667  4.781304
10.67  8.828667  4.781304
10.68  8.828667  4.781304
10.69  8.828667  4.781304
10.70  8.828667  4.781304
10.71  8.828672  4.781309
10.72  8.828672  4.781309
10.73  8.828672  4.781336
10.74  8.828711  4.781336
10.75  8.828711  4.781336
10.76  8.828711  4.781336
10.77  8.828711  4.781336
10.78  8.828711  4.781336
10.79  8.828711  4.781336
10.80  8.828711  4.781336
10.81  8.828715  4.781341
10.82  8.828715  4.781341
10.83  8.828715  4.781341
10.84  8.828754  4.781341
10.85  8.828754  4.781368
10.86  8.828754  4.781368
10.87  8.828754  4.781368
10.88  8.828754  4.781368
10.89  8.828754  4.781368
10.90  8.828754  4.781368
10.91  8.828759  4.781373
10.92  8.828759  4.781373
10.93  8.828759  4.781373
10.94  8.828798  4.781373
10.95  8.828798  4.781373
10.96  8.828798  4.781400
10.97  8.828798  4.781400
10.98  8.828798  4.781400
10.99  8.828798  4.781400
11.00  8.828798  4.781400
11.01  8.828803  4.781405
11.02  8.828803  4.781405
11.03  8.828803  4.781405
11.04  8.828803  4.781405
11.05  8.828842  4.781405
11.06  8.828842  4.781405
11.07  8.828842  4.781405
11.08  8.828842  4.781432
11.09  8.828842  4.781432
11.10  8.828842  4.781432
11.11  8.828846  4.781437
11.12  8.828846  4.781437
11.13  8.828846  4.781437
11.14  8.828846  4.781437
11.15  8.828846  4.781437
11.16  8.828885  4.781437
11.17  8.828885  4.781437
11.18  8.828885  4.781437
11.19  8.828885  4.781437
11.20  8.828885  4.781464
11.21  8.828885  4.781464
11.22  8.828890  4.781469
11.23  8.828890  4.781469
11.24  8.828890  4.781469
11.25  8.828890  4.781469
11.26  8.828890  4.781469
11.27  8.828929  4.781469
11.28  8.828929  4.781469
11.29  8.828929  4.781469
11.30  8.828929  4.781469
11.31  8.828929  4.781469
11.32  8.828934  4.781473
11.33  8.828934  4.781501
11.34  8.828934  4.781501
11.35  8.828934  4.781501
11.36  8.828934  4.781501
11.37  8.828934  4.781501
11.38  8.828973  4.781501
11.39  8.828973  4.781501
11.40  8.828973  4.781501
11.41  8.828973  4.781501
11.42  8.828973  4.781501
11.43  8.828977  4.781506
11.44  8.828977  4.781506
11.45  8.828977  4.781533
11.46  8.828977  4.781533
11.47  8.828977  4.781533
11.48  8.828977  4.781533
11.49  8.829016  4.781533
11.50  8.829016  4.781533
11.51  8.829016  4.781533
11.52  8.829016  4.781533
11.53  8.829016  4.781533
11.54  8.829021  4.781538
11.55  8.829021  4.781538
11.56  8.829021  4.781538
11.57  8.829021  4.781565
11.58  8.829021  4.781565
11.59  8.829021  4.781565
11.60  8.829060  4.781565
11.61  8.829060  4.781565
11.62  8.829060  4.781565
11.63  8.829060  4.781565
11.64  8.829064  4.781570
11.65  8.829064  4.781570
11.66  8.829064  4.781570
11.67  8.829064  4.781570
11.68  8.829064  4.781570
11.69  8.829064  4.781570
11.70  8.829064  4.781597
11.71  8.829103  4.781597
11.72  8.829103  4.781597
11.73  8.829103  4.781597
11.74  8.829103  4.781597
11.75  8.829103  4.781597
11.76  8.829108  4.781602
11.77  8.829108  4.781602
11.78  8.829108  4.781602
11.79  8.829108  4.781602
11.80  8.829108  4.781602
11.81  8.829108  4.781602
11.82  8.829108  4.781602
11.83  8.829147  4.781629
11.84  8.829147  4.781629
11.85  8.829147  4.781629
11.86  8.829147  4.781629
11.87  8.829152  4.781634
11.88  8.829152  4.781634
11.89  8.829152  4.781634
11.90  8.829152  4.781634
11.91  8.829152  4.781634
11.92  8.829152  4.781634
11.93  8.829152  4.781634
11.94  8.829152  4.781634
11.95  8.829191  4.781634
11.96  8.829191  4.781661
11.97  8.829191  4.781661
11.98  8.829195  4.781666
11.99  8.829195  4.781666
12.00  8.829195  4.781666
12.01  8.829195  4.781666
12.02  8.829195  4.781666
12.03  8.829195  4.781666
12.04  8.829195  4.781666
12.05  8.829195  4.781666
12.06  8.829195  4.781666
12.07  8.829234  4.781666
12.08  8.829234  4.781666
12.09  8.829234  4.781693
12.10  8.829239  4.781698
12.11  8.829239  4.781698
12.12  8.829239  4.781698
12.13  8.829239  4.781698
12.14  8.829239  4.781698
12.15  8.829239  4.781698
12.16  8.829239  4.781698
12.17  8.829239  4.781698
12.18  8.829239  4.781698
12.19  8.829278  4.781698
12.20  8.829278  4.781698
12.21  8.829278  4.781698
12.22  8.829282  4.781702
12.23  8.829282  4.781730
12.24  8.829282  4.781730
12.25  8.829282  4.781730
12.26  8.829282  4.781730
12.27  8.829282  4.781730
12.28  8.829282  4.781730
12.29  8.829282  4.781730
12.30  8.829282  4.781730
12.31  8.829321  4.781730
12.32  8.829321  4.781730
12.33  8.829321  4.781730
12.34  8.829326  4.781734
12.35  8.829326  4.781734
12.36  8.829326  4.781734
12.37  8.829326  4.781762
12.38  8.829326  4.781762
12.39  8.829326  4.781762
12.40  8.829326  4.781762
12.41  8.829326  4.781762
12.42  8.829326  4.781762
12.43  8.829365  4.781762
12.44  8.829365  4.781762
12.45  8.829365  4.781762
12.46  8.829369  4.781766
12.47  8.829369  4.781766
12.48  8.829369  4.781766
12.49  8.829369  4.781766
12.50  8.829369  4.781766
12.51  8.829369  4.781794
12.52  8.829369  4.781794
12.53  8.829369  4.781794
12.54  8.829369  4.781794
12.55  8.829369  4.781794
12.56  8.829408  4.781794
12.57  8.829408  4.781794
12.58  8.829408  4.781794
12.59  8.829413  4.781798
12.60  8.829413  4.781798
12.61  8.829413  4.781798
12.62  8.829413  4.781798
12.63  8.829413  4.781798
12.64  8.829413  4.781798
12.65  8.829413  4.781826
12.66  8.829413  4.781826
12.67  8.829413  4.781826
12.68  8.829413  4.781826
12.69  8.829452  4.781826
12.70  8.829452  4.781826
12.71  8.829452  4.781826
12.72  8.829457  4.781830
12.73  8.829457  4.781830
12.74  8.829457  4.781830
12.75  8.829457  4.781830
12.76  8.829457  4.781830
12.77  8.829457  4.781830
12.78  8.829457  4.781830
12.79  8.829457  4.781830
12.80  8.829457  4.781830
12.81  8.829457  4.781858
12.82  8.829496  4.781858
12.83  8.829496  4.781858
12.84  8.829496  4.781858
12.85  8.829500  4.781862
12.86  8.829500  4.781862
12.87  8.829500  4.781862
12.88  8.829500  4.781862
12.89  8.829500  4.781862
12.90  8.829500  4.781862
12.91  8.829500  4.781862
12.92  8.829500  4.781862
12.93  8.829500  4.781862
12.94  8.829500  4.781862
12.95  8.829500  4.781862
12.96  8.829539  4.781890
12.97  8.829539  4.781890
12.98  8.829539  4.781890
12.99  8.829544  4.781894
13.00  8.829544  4.781894
13.01  8.829544  4.781894
13.02  8.829544  4.781894
13.03  8.829544  4.781894
13.04  8.829544  4.781894
13.05  8.829544  4.781894
13.06  8.829544  4.781894
13.07  8.829544  4.781894
13.08  8.829544  4.781894
13.09  8.829544  4.781894
13.10  8.829583  4.781894
13.11  8.829583  4.781894
13.12  8.829583  4.781922
13.13  8.829587  4.781926
13.14  8.829587  4.781926
13.15  8.829587  4.781926
13.16  8.829587  4.781926
13.17  8.829587  4.781926
13.18  8.829587  4.781926
13.19  8.829587  4.781926
13.20  8.829587  4.781926
13.21  8.829587  4.781926
13.22  8.829587  4.781926
13.23  8.829626  4.781926
13.24  8.829626  4.781926
13.25  8.829626  4.781926
13.26  8.829626  4.781926
13.27  8.829626  4.781954
13.28  8.829631  4.781958
13.29  8.829631  4.781958
13.30  8.829631  4.781958
13.31  8.829631  4.781958
13.32  8.829631  4.781958
13.33  8.829631  4.781958
13.34  8.829631  4.781958
13.35  8.829631  4.781958
13.36  8.829631  4.781958
13.37  8.829670  4.781958
13.38  8.829670  4.781958
13.39  8.829670  4.781958
13.40  8.829670  4.781958
13.41  8.829670  4.781958
13.42  8.829670  4.781958
13.43  8.829674  4.781991
13.44  8.829674  4.781991
13.45  8.829674  4.781991
13.46  8.829674  4.781991
13.47  8.829674  4.781991
13.48  8.829674  4.781991
13.49  8.829674  4.781991
13.50  8.829674  4.781991
13.51  8.829713  4.781991
13.52  8.829713  4.781991
13.53  8.829713  4.781991
13.54  8.829713  4.781991
13.55  8.829713  4.781991
13.56  8.829713  4.781991
13.57  8.829713  4.781991
13.58  8.829718  4.781995
13.59  8.829718  4.782023
13.60  8.829718  4.782023
13.61  8.829718  4.782023
13.62  8.829718  4.782023
13.63  8.829718  4.782023
13.64  8.829718  4.782023
13.65  8.829757  4.782023
13.66  8.829757  4.782023
13.67  8.829757  4.782023
13.68  8.829757  4.782023
13.69  8.829757  4.782023
13.70  8.829757  4.782023
13.71  8.829757  4.782023
13.72  8.829757  4.782023
13.73  8.829757  4.782023
13.74  8.829762  4.782027
13.75  8.829762  4.782055
13.76  8.829762  4.782055
13.77  8.829762  4.782055
13.78  8.829762  4.782055
13.79  8.829762  4.782055
13.80  8.829801  4.782055
13.81  8.829801  4.782055
13.82  8.829801  4.782055
13.83  8.829801  4.782055
13.84  8.829801  4.782055
13.85  8.829801  4.782055
13.86  8.829801  4.782055
13.87  8.829801  4.782055
13.88  8.829801  4.782055
13.89  8.829801  4.782055
13.90  8.829805  4.782059
13.91  8.829805  4.782059
13.92  8.829805  4.782087
13.93  8.829805  4.782087
13.94  8.829844  4.782087
13.95  8.829844  4.782087
13.96  8.829844  4.782087
13.97  8.829844  4.782087
13.98  8.829844  4.782087
13.99  8.829844  4.782087
14.00  8.829844  4.782087
14.01  8.829844  4.782087
14.02  8.829844  4.782087
14.03  8.829844  4.782087
14.04  8.829844  4.782087
14.05  8.829844  4.782087
14.06  8.829849  4.782091
14.07  8.829849  4.782091
14.08  8.829888  4.782119
14.09  8.829888  4.782119
14.10  8.829888  4.782119
14.11  8.829888  4.782119
14.12  8.829888  4.782119
14.13  8.829888  4.782119
14.14  8.829888  4.782119
14.15  8.829888  4.782119
14.16  8.829888  4.782119
14.17  8.829888  4.782119
14.18  8.829888  4.782119
14.19  8.829888  4.782119
14.20  8.829888  4.782119
14.21  8.829888  4.782119
14.22  8.829892  4.782123
14.23  8.829931  4.782123
14.24  8.829931  4.782123
14.25  8.829931  4.782151
14.26  8.829931  4.782151
14.27  8.829931  4.782151
14.28  8.829931  4.782151
14.29  8.829931  4.782151
14.30  8.829931  4.782151
14.31  8.829931  4.782151
14.32  8.829931  4.782151
14.33  8.829931  4.782151
14.34  8.829931  4.782151
14.35  8.829931  4.782151
14.36  8.829931  4.782151
14.37  8.829931  4.782151
14.38  8.829970  4.782151
14.39  8.829970  4.782151
14.40  8.829975  4.782155
14.41  8.829975  4.782155
14.42  8.829975  4.782183
14.43  8.829975  4.782183
14.44  8.829975  4.782183
14.45  8.829975  4.782183
14.46  8.829975  4.782183
14.47  8.829975  4.782183
14.48  8.829975  4.782183
14.49  8.829975  4.782183
14.50  8.829975  4.782183
14.51  8.829975  4.782183
14.52  8.829975  4.782183
14.53  8.830014  4.782183
14.54  8.830014  4.782183
14.55  8.830014  4.782183
14.56  8.830014  4.782183
14.57  8.830014  4.782183
14.58  8.830018  4.782215
14.59  8.830018  4.782215
14.60  8.830018  4.782215
14.61  8.830018  4.782215
14.62  8.830018  4.782215
14.63  8.830018  4.782215
14.64  8.830018  4.782215
14.65  8.830018  4.782215
14.66  8.830018  4.782215
14.67  8.830018  4.782215
14.68  8.830057  4.782215
14.69  8.830057  4.782215
14.70  8.830057  4.782215
14.71  8.830057  4.782215
14.72  8.830057  4.782215
14.73  8.830057  4.782215
14.74  8.830057  4.782215
14.75  8.830057  4.782242
14.76  8.830062  4.782247
14.77  8.830062  4.782247
14.78  8.830062  4.782247
14.79  8.830062  4.782247
14.80  8.830062  4.782247
14.81  8.830062  4.782247
14.82  8.830062  4.782247
14.83  8.830101  4.782247
14.84  8.830101  4.782247
14.85  8.830101  4.782247
14.86  8.830101  4.782247
14.87  8.830101  4.782247
14.88  8.830101  4.782247
14.89  8.830101  4.782247
14.90  8.830101  4.782247
14.91  8.830101  4.782247
14.92  8.830101  4.782247
14.93  8.830101  4.782274
14.94  8.830105  4.782279
14.95  8.830105  4.782279
14.96  8.830105  4.782279
14.97  8.830105  4.782279
14.98  8.830144  4.782279
14.99  8.830144  4.782279
15.00  8.830144  4.782279
