 t       A(O)      A(F)      fg       z
 0.63  9.070388  5.028490  0.199560  4.378891
 0.64  9.076271  5.035253  0.197500  4.352861
 0.65  9.082022  5.041914  0.195420  4.327142
 0.66  9.087650  5.048466  0.193340  4.301726
 0.67  9.093198  5.054906  0.191250  4.276609
 0.68  9.098641  5.061265  0.189150  4.251786
 0.69  9.103969  5.067523  0.187050  4.227249
 0.70  9.109225  5.073693  0.184950  4.202995
 0.71  9.114371  5.079782  0.182840  4.179017
 0.72  9.119444  5.085797  0.180740  4.155312
 0.73  9.124412  5.091736  0.178640  4.131873
 0.74  9.129314  5.097609  0.176540  4.108697
 0.75  9.134117  5.103408  0.174450  4.085778
 0.76  9.138852  5.109140  0.172360  4.063112
 0.77  9.143492  5.114803  0.170290  4.040694
 0.78  9.148073  5.120392  0.168220  4.018521
 0.79  9.152577  5.125923  0.166160  3.996587
 0.80  9.157010  5.131376  0.164110  3.974890
 0.81  9.161369  5.136748  0.162070  3.953424
 0.82  9.165674  5.142054  0.160040  3.932185
 0.83  9.169912  5.147287  0.158020  3.911171
 0.84  9.174094  5.152452  0.156020  3.890376
 0.85  9.178212  5.157522  0.154030  3.869798
 0.86  9.182267  5.162538  0.152050  3.849433
 0.87  9.186269  5.167478  0.150090  3.829277
 0.88  9.190210  5.172342  0.148150  3.809327
 0.89  9.194087  5.177138  0.146210  3.789579
 0.90  9.197918  5.181856  0.144300  3.770031
 0.91  9.201705  5.186509  0.142400  3.750678
 0.92  9.205430  5.191088  0.140520  3.731519
 0.93  9.209117  5.195598  0.138650  3.712549
 0.94  9.212740  5.200031  0.136800  3.693766
 0.95  9.216325  5.204388  0.134970  3.675167
 0.96  9.219870  5.208687  0.133150  3.656749
 0.97  9.223375  5.212896  0.131350  3.638509
 0.98  9.226827  5.217067  0.129570  3.620444
 0.99  9.230253  5.221145  0.127810  3.602552
 1.00  9.233628  5.225186  0.126070  3.584830
 1.01  9.236780  5.228947  0.131340  3.567275
 1.02  9.231146  5.233338  0.135760  3.549885
 1.03  9.220576  5.224473  0.139850  3.532658
 1.04  9.210573  5.216032  0.143750  3.515591
 1.05  9.201109  5.208092  0.147490  3.498681
 1.06  9.192114  5.200595  0.151100  3.481927
 1.07  9.183589  5.193531  0.154610  3.465325
 1.08  9.175464  5.186835  0.158010  3.448875
 1.09  9.167720  5.180473  0.161320  3.432573
 1.10  9.160304  5.174412  0.164550  3.416417
 1.11  9.153235  5.168640  0.167700  3.400406
 1.12  9.146464  5.163114  0.170770  3.384537
 1.13  9.139980  5.157840  0.173780  3.368808
 1.14  9.133744  5.152802  0.176720  3.353217
 1.15  9.127790  5.147988  0.179590  3.337763
 1.16  9.122038  5.143371  0.182400  3.322443
 1.17  9.116534  5.138940  0.185150  3.307256
 1.18  9.111219  5.134673  0.187840  3.292199
 1.19  9.106117  5.130581  0.190480  3.277271
 1.20  9.101173  5.126621  0.193060  3.262470
 1.21  9.096431  5.122817  0.195590  3.247795
 1.22  9.091874  5.119132  0.198080  3.233243
 1.23  9.087457  5.115564  0.200510  3.218813
 1.24  9.083184  5.112101  0.202900  3.204503
 1.25  9.079052  5.108741  0.205240  3.190313
 1.26  9.075076  5.105481  0.207540  3.176239
 1.27  9.071249  5.102313  0.209790  3.162281
 1.28  9.067504  5.099224  0.212010  3.148437
 1.29  9.063913  5.096204  0.214180  3.134706
 1.30  9.060433  5.093279  0.216310  3.121085
 1.31  9.057036  5.090405  0.218410  3.107575
 1.32  9.053783  5.087621  0.220460  3.094172
 1.33  9.050612  5.084899  0.222480  3.080877
 1.34  9.047536  5.082250  0.224470  3.067687
 1.35  9.044555  5.079660  0.226420  3.054601
 1.36  9.041662  5.077135  0.228330  3.041618
 1.37  9.038842  5.074672  0.230220  3.028736
 1.38  9.036118  5.072265  0.232070  3.015955
 1.39  9.033486  5.069911  0.233890  3.003272
 1.40  9.030927  5.067616  0.235670  2.990688
 1.41  9.028417  5.065380  0.237430  2.978199
 1.42  9.026006  5.063188  0.239160  2.965807
 1.43  9.023642  5.061038  0.240870  2.953508
 1.44  9.021354  5.058949  0.242540  2.941303
 1.45  9.019139  5.056902  0.244190  2.929189
 1.46  9.016972  5.054897  0.245810  2.917166
 1.47  9.014885  5.052939  0.247410  2.905233
 1.48  9.012821  5.051026  0.248980  2.893389
 1.49  9.010837  5.049160  0.250530  2.881632
 1.50  9.008900  5.047320  0.252050  2.869961
 1.51  9.007018  5.045528  0.253560  2.858376
 1.52  9.005188  5.043766  0.255040  2.846876
 1.53  9.003411  5.042050  0.256500  2.835458
 1.54  9.001659  5.040365  0.257940  2.824124
 1.55  8.999960  5.038709  0.259360  2.812871
 1.56  8.998315  5.037101  0.260760  2.801699
 1.57  8.996725  5.035508  0.262150  2.790606
 1.58  8.995161  5.033963  0.263510  2.779592
 1.59  8.993621  5.032429  0.264860  2.768656
 1.60  8.992140  5.030947  0.266190  2.757797
 1.61  8.990711  5.029478  0.267500  2.747014
 1.62  8.989310  5.028057  0.268800  2.736306
 1.63  8.987938  5.026652  0.270080  2.725673
 1.64  8.986595  5.025265  0.271340  2.715113
 1.65  8.985304  5.023923  0.272590  2.704626
 1.66  8.984044  5.022598  0.273830  2.694211
 1.67  8.982813  5.021307  0.275050  2.683867
 1.68  8.981611  5.020034  0.276250  2.673593
 1.69  8.980464  5.018790  0.277440  2.663389
 1.70  8.979314  5.017576  0.278620  2.653254
 1.71  8.978200  5.016385  0.279780  2.643187
 1.72  8.977140  5.015223  0.280920  2.633187
 1.73  8.976078  5.014076  0.282060  2.623254
 1.74  8.975075  5.012948  0.283170  2.613387
 1.75  8.974075  5.011871  0.284280  2.603585
 1.76  8.973102  5.010792  0.285370  2.593847
 1.77  8.972157  5.009744  0.286440  2.584173
 1.78  8.971242  5.008716  0.287500  2.574563
 1.79  8.970360  5.007723  0.288540  2.565014
 1.80  8.969505  5.006745  0.289570  2.555528
 1.81  8.968649  5.005782  0.290580  2.546103
 1.82  8.967825  5.004856  0.291580  2.536738
 1.83  8.967034  5.003949  0.292570  2.527433
 1.84  8.966270  5.003058  0.293540  2.518188
 1.85  8.965535  5.002199  0.294490  2.509001
 1.86  8.964798  5.001338  0.295430  2.499872
 1.87  8.964095  5.000515  0.296360  2.490801
 1.88  8.963395  4.999712  0.297270  2.481786
 1.89  8.962723  4.998925  0.298170  2.472828
 1.90  8.962080  4.998170  0.299060  2.463926
 1.91  8.961466  4.997415  0.299930  2.455079
 1.92  8.960855  4.996697  0.300790  2.446286
 1.93  8.960244  4.995978  0.301630  2.437548
 1.94  8.959662  4.995275  0.302460  2.428863
 1.95  8.959113  4.994611  0.303280  2.420231
 1.96  8.958563  4.993945  0.304090  2.411651
 1.97  8.958048  4.993318  0.304880  2.403124
 1.98  8.957527  4.992685  0.305660  2.394648
 1.99  8.957010  4.992073  0.306430  2.386223
 2.00  8.956528  4.991500  0.307190  2.377849
 2.01  8.956069  4.990905  0.307930  2.369524
 2.02  8.955615  4.990348  0.308660  2.361249
 2.03  8.955161  4.989807  0.309380  2.353023
 2.04  8.954736  4.989266  0.310090  2.344845
 2.05  8.954311  4.988760  0.310790  2.336716
 2.06  8.953920  4.988240  0.311470  2.328634
 2.07  8.953499  4.987754  0.312150  2.320600
 2.08  8.953137  4.987268  0.312810  2.312612
 2.09  8.952745  4.986799  0.313460  2.304670
 2.10  8.952388  4.986351  0.314100  2.296775
 2.11  8.952025  4.985899  0.314730  2.288924
 2.12  8.951697  4.985468  0.315350  2.281119
 2.13  8.951339  4.985037  0.315960  2.273358
 2.14  8.951040  4.984623  0.316560  2.265642
 2.15  8.950716  4.984231  0.317150  2.257969
 2.16  8.950387  4.983834  0.317730  2.250339
 2.17  8.950093  4.983459  0.318310  2.242753
 2.18  8.949829  4.983084  0.318870  2.235209
 2.19  8.949534  4.982708  0.319420  2.227707
 2.20  8.949270  4.982350  0.319970  2.220248
 2.21  8.948975  4.982009  0.320510  2.212829
 2.22  8.948714  4.981673  0.321040  2.205452
 2.23  8.948480  4.981349  0.321560  2.198115
 2.24  8.948219  4.981030  0.322070  2.190818
 2.25  8.947989  4.980710  0.322580  2.183562
 2.26  8.947754  4.980404  0.323080  2.176345
 2.27  8.947528  4.980107  0.323570  2.169167
 2.28  8.947297  4.979822  0.324050  2.162029
 2.29  8.947097  4.979537  0.324530  2.154928
 2.30  8.946896  4.979252  0.325000  2.147866
 2.31  8.946670  4.978990  0.325460  2.140842
 2.32  8.946469  4.978722  0.325920  2.133856
 2.33  8.946273  4.978460  0.326360  2.126907
 2.34  8.946107  4.978214  0.326800  2.119994
 2.35  8.945906  4.977964  0.327230  2.113118
 2.36  8.945710  4.977719  0.327660  2.106279
 2.37  8.945544  4.977473  0.328080  2.099475
 2.38  8.945378  4.977245  0.328490  2.092708
 2.39  8.945181  4.977017  0.328890  2.085975
 2.40  8.945015  4.976789  0.329290  2.079277
 2.41  8.944849  4.976561  0.329680  2.072615
 2.42  8.944687  4.976355  0.330070  2.065986
 2.43  8.944551  4.976145  0.330440  2.059392
 2.44  8.944385  4.975934  0.330820  2.052832
 2.45  8.944219  4.975723  0.331180  2.046306
 2.46  8.944087  4.975517  0.331540  2.039812
 2.47  8.943921  4.975324  0.331900  2.033352
 2.48  8.943789  4.975136  0.332250  2.026924
 2.49  8.943623  4.974943  0.332590  2.020529
 2.50  8.943491  4.974754  0.332930  2.014167
 2.51  8.943355  4.974561  0.333260  2.007836
 2.52  8.943224  4.974390  0.333590  2.001537
 2.53  8.943062  4.974201  0.333910  1.995269
 2.54  8.942925  4.974026  0.334230  1.989033
 2.55  8.942824  4.973855  0.334540  1.982827
 2.56  8.942693  4.973684  0.334850  1.976652
 2.57  8.942561  4.973513  0.335150  1.970508
 2.58  8.942429  4.973360  0.335460  1.964394
 2.59  8.942328  4.973188  0.335750  1.958310
 2.60  8.942196  4.973035  0.336050  1.952255
 2.61  8.942095  4.972882  0.336340  1.946230
 2.62  8.941963  4.972729  0.336620  1.940234
 2.63  8.941862  4.972593  0.336910  1.934267
 2.64  8.941761  4.972440  0.337190  1.928329
 2.65  8.941664  4.972309  0.337470  1.922420
 2.66  8.941563  4.972155  0.337740  1.916539
 2.67  8.941461  4.972020  0.338010  1.910686
 2.68  8.941365  4.971889  0.338280  1.904861
 2.69  8.941263  4.971771  0.338550  1.899063
 2.70  8.941197  4.971641  0.338810  1.893293
 2.71  8.941101  4.971510  0.339070  1.887551
 2.72  8.941030  4.971392  0.339330  1.881835
 2.73  8.940933  4.971279  0.339590  1.876146
 2.74  8.940867  4.971148  0.339840  1.870484
 2.75  8.940766  4.971030  0.340090  1.864848
 2.76  8.940699  4.970935  0.340340  1.859238
 2.77  8.940633  4.970822  0.340580  1.853655
 2.78  8.940567  4.970709  0.340820  1.848097
 2.79  8.940501  4.970614  0.341060  1.842565
 2.80  8.940435  4.970500  0.341300  1.837058
 2.81  8.940369  4.970405  0.341530  1.831576
 2.82  8.940303  4.970310  0.341760  1.826120
 2.83  8.940236  4.970197  0.341990  1.820688
 2.84  8.940170  4.970102  0.342220  1.815281
 2.85  8.940104  4.970006  0.342440  1.809899
 2.86  8.940043  4.969934  0.342670  1.804541
 2.87  8.940007  4.969839  0.342880  1.799207
 2.88  8.939941  4.969743  0.343100  1.793897
 2.89  8.939875  4.969666  0.343320  1.788611
 2.90  8.939844  4.969576  0.343530  1.783348
 2.91  8.939778  4.969498  0.343740  1.778109
 2.92  8.939742  4.969403  0.343950  1.772893
 2.93  8.939681  4.969331  0.344150  1.767700
 2.94  8.939645  4.969253  0.344360  1.762530
 2.95  8.939584  4.969181  0.344560  1.757383
 2.96  8.939548  4.969104  0.344760  1.752259
 2.97  8.939513  4.969026  0.344950  1.747156
 2.98  8.939451  4.968954  0.345150  1.742077
 2.99  8.939416  4.968876  0.345340  1.737019
 3.00  8.939385  4.968804  0.345530  1.731983
 3.01  8.939349  4.968726  0.345720  1.726969
 3.02  8.939319  4.968672  0.345910  1.721977
 3.03  8.939257  4.968599  0.346100  1.717006
 3.04  8.939222  4.968540  0.346280  1.712056
 3.05  8.939191  4.968467  0.346460  1.707128
 3.06  8.939155  4.968408  0.346640  1.702221
 3.07  8.939124  4.968336  0.346820  1.697334
 3.08  8.939094  4.968281  0.347000  1.692469
 3.09  8.939058  4.968222  0.347170  1.687623
 3.10  8.939027  4.968149  0.347340  1.682799
 3.11  8.938996  4.968094  0.347520  1.677995
 3.12  8.938961  4.968035  0.347680  1.673210
 3.13  8.938930  4.967981  0.347850  1.668446
 3.14  8.938899  4.967926  0.348020  1.663702
 3.15  8.938868  4.967871  0.348180  1.658978
 3.16  8.938833  4.967812  0.348350  1.654273
 3.17  8.938802  4.967758  0.348510  1.649588
 3.18  8.938802  4.967703  0.348670  1.644922
 3.19  8.938771  4.967648  0.348830  1.640275
 3.20  8.938736  4.967589  0.348990  1.635647
 3.21  8.938705  4.967534  0.349150  1.631039
 3.22  8.938705  4.967498  0.349310  1.626449
 3.23  8.938674  4.967443  0.349460  1.621878
 3.24  8.938643  4.967389  0.349620  1.617325
 3.25  8.938643  4.967352  0.349770  1.612791
 3.26  8.938612  4.967298  0.349920  1.608275
 3.27  8.938581  4.967261  0.350070  1.603778
 3.28  8.938581  4.967206  0.350220  1.599298
 3.29  8.938546  4.967165  0.350370  1.594837
 3.30  8.938546  4.967129  0.350520  1.590393
 3.31  8.938515  4.967074  0.350670  1.585968
 3.32  8.938515  4.967038  0.350820  1.581559
 3.33  8.938484  4.967001  0.350960  1.577169
 3.34  8.938484  4.966965  0.351110  1.572795
 3.35  8.938453  4.966910  0.351250  1.568439
 3.36  8.938458  4.966878  0.351390  1.564100
 3.37  8.938427  4.966842  0.351540  1.559779
 3.38  8.938427  4.966805  0.351680  1.555474
 3.39  8.938427  4.966769  0.351820  1.551186
 3.40  8.938396  4.966732  0.351960  1.546914
 3.41  8.938396  4.966696  0.352090  1.542660
 3.42  8.938396  4.966659  0.352230  1.538422
 3.43  8.938365  4.966623  0.352370  1.534200
 3.44  8.938365  4.966605  0.352510  1.529994
 3.45  8.938365  4.966568  0.352640  1.525805
 3.46  8.938370  4.966536  0.352780  1.521632
 3.47  8.938339  4.966500  0.352910  1.517475
 3.48  8.938339  4.966481  0.353040  1.513333
 3.49  8.938339  4.966445  0.353170  1.509208
 3.50  8.938339  4.966408  0.353300  1.505098
 3.51  8.938344  4.966395  0.353440  1.501004
 3.52  8.938344  4.966358  0.353560  1.496925
 3.53  8.938313  4.966340  0.353690  1.492862
 3.54  8.938313  4.966303  0.353820  1.488814
 3.55  8.938313  4.966285  0.353950  1.484781
 3.56  8.938318  4.966253  0.354080  1.480763
 3.57  8.938318  4.966235  0.354200  1.476761
 3.58  8.938318  4.966199  0.354330  1.472773
 3.59  8.938322  4.966185  0.354450  1.468800
 3.60  8.938322  4.966148  0.354570  1.464842
 3.61  8.938322  4.966130  0.354700  1.460898
 3.62  8.938322  4.966112  0.354820  1.456969
 3.63  8.938327  4.966080  0.354940  1.453055
 3.64  8.938327  4.966062  0.355060  1.449155
 3.65  8.938327  4.966043  0.355180  1.445269
 3.66  8.938331  4.966030  0.355300  1.441397
 3.67  8.938331  4.965993  0.355420  1.437540
 3.68  8.938331  4.965975  0.355540  1.433696
 3.69  8.938336  4.965961  0.355650  1.429867
 3.70  8.938336  4.965943  0.355770  1.426051
 3.71  8.938336  4.965925  0.355890  1.422249
 3.72  8.938341  4.965911  0.356000  1.418461
 3.73  8.938341  4.965875  0.356120  1.414687
 3.74  8.938341  4.965856  0.356230  1.410926
 3.75  8.938345  4.965843  0.356340  1.407178
 3.76  8.938345  4.965824  0.356460  1.403444
 3.77  8.938376  4.965806  0.356570  1.399723
 3.78  8.938381  4.965792  0.356680  1.396015
 3.79  8.938381  4.965774  0.356790  1.392321
 3.80  8.938381  4.965756  0.356900  1.388640
 3.81  8.938386  4.965742  0.357010  1.384971
 3.82  8.938386  4.965724  0.357120  1.381316
 3.83  8.938390  4.965710  0.357230  1.377673
 3.84  8.938390  4.965692  0.357330  1.374043
 3.85  8.938421  4.965692  0.357440  1.370426
 3.86  8.938426  4.965678  0.357550  1.366821
 3.87  8.938426  4.965660  0.357650  1.363229
 3.88  8.938431  4.965646  0.357760  1.359650
 3.89  8.938431  4.965628  0.357860  1.356083
 3.90  8.938431  4.965610  0.357970  1.352528
 3.91  8.938466  4.965596  0.358070  1.348985
 3.92  8.938466  4.965596  0.358180  1.345455
 3.93  8.938471  4.965583  0.358280  1.341937
 3.94  8.938471  4.965564  0.358380  1.338430
 3.95  8.938471  4.965546  0.358480  1.334936
 3.96  8.938506  4.965551  0.358580  1.331454
 3.97  8.938506  4.965532  0.358680  1.327983
 3.98  8.938511  4.965519  0.358780  1.324524
 3.99  8.938511  4.965500  0.358880  1.321077
 4.00  8.938546  4.965505  0.358980  1.317642
 4.01  8.938546  4.965487  0.359080  1.314218
 4.02  8.938546  4.965468  0.359170  1.310806
 4.03  8.938551  4.965473  0.359270  1.307405
 4.04  8.938551  4.965455  0.359370  1.304016
 4.05  8.938587  4.965441  0.359460  1.300637
 4.06  8.938587  4.965441  0.359560  1.297271
 4.07  8.938591  4.965427  0.359650  1.293915
 4.08  8.938591  4.965409  0.359750  1.290570
 4.09  8.938622  4.965409  0.359840  1.287237
 4.10  8.938627  4.965395  0.359930  1.283914
 4.11  8.938627  4.965377  0.360030  1.280603
 4.12  8.938631  4.965382  0.360120  1.277302
 4.13  8.938662  4.965364  0.360210  1.274012
 4.14  8.938667  4.965368  0.360300  1.270733
 4.15  8.938667  4.965350  0.360390  1.267465
 4.16  8.938672  4.965336  0.360490  1.264207
 4.17  8.938702  4.965336  0.360580  1.260960
 4.18  8.938702  4.965318  0.360670  1.257724
 4.19  8.938707  4.965323  0.360760  1.254498
 4.20  8.938738  4.965304  0.360850  1.251282
 4.21  8.938743  4.965309  0.360930  1.248077
 4.22  8.938743  4.965291  0.361020  1.244882
 4.23  8.938747  4.965295  0.361110  1.241697
 4.24  8.938778  4.965277  0.361200  1.238523
 4.25  8.938783  4.965282  0.361290  1.235358
 4.26  8.938783  4.965263  0.361370  1.232204
 4.27  8.938818  4.965268  0.361460  1.229060
 4.28  8.938818  4.965250  0.361550  1.225926
 4.29  8.938818  4.965250  0.361630  1.222801
 4.30  8.938823  4.965236  0.361720  1.219687
 4.31  8.938854  4.965236  0.361810  1.216582
 4.32  8.938859  4.965222  0.361890  1.213488
 4.33  8.938859  4.965222  0.361980  1.210403
 4.34  8.938894  4.965227  0.362060  1.207327
 4.35  8.938894  4.965209  0.362150  1.204261
 4.36  8.938899  4.965213  0.362230  1.201205
 4.37  8.938930  4.965195  0.362320  1.198158
 4.38  8.938934  4.965200  0.362400  1.195121
 4.39  8.938934  4.965181  0.362480  1.192093
 4.40  8.938970  4.965186  0.362570  1.189075
 4.41  8.938970  4.965186  0.362650  1.186066
 4.42  8.938974  4.965172  0.362730  1.183066
 4.43  8.939005  4.965172  0.362810  1.180075
 4.44  8.939005  4.965172  0.362900  1.177094
 4.45  8.939010  4.965159  0.362980  1.174122
 4.46  8.939041  4.965159  0.363060  1.171158
 4.47  8.939045  4.965145  0.363140  1.168204
 4.48  8.939045  4.965145  0.363220  1.165259
 4.49  8.939081  4.965150  0.363300  1.162323
 4.50  8.939081  4.965131  0.363380  1.159395
 4.51  8.939086  4.965136  0.363460  1.156477
 4.52  8.939116  4.965136  0.363540  1.153567
 4.53  8.939121  4.965122  0.363620  1.150666
 4.54  8.939121  4.965122  0.363700  1.147774
 4.55  8.939157  4.965127  0.363780  1.144891
 4.56  8.939157  4.965109  0.363860  1.142016
 4.57  8.939161  4.965113  0.363940  1.139150
 4.58  8.939192  4.965113  0.364010  1.136292
 4.59  8.939197  4.965118  0.364090  1.133443
 4.60  8.939197  4.965100  0.364170  1.130602
 4.61  8.939228  4.965100  0.364250  1.127770
 4.62  8.939232  4.965104  0.364320  1.124946
 4.63  8.939232  4.965086  0.364400  1.122130
 4.64  8.939268  4.965091  0.364480  1.119323
 4.65  8.939268  4.965091  0.364550  1.116524
 4.66  8.939272  4.965077  0.364630  1.113733
 4.67  8.939303  4.965077  0.364700  1.110950
 4.68  8.939308  4.965082  0.364780  1.108176
 4.69  8.939308  4.965082  0.364860  1.105409
 4.70  8.939343  4.965068  0.364930  1.102651
 4.71  8.939343  4.965068  0.365010  1.099900
 4.72  8.939348  4.965073  0.365080  1.097158
 4.73  8.939379  4.965073  0.365150  1.094424
 4.74  8.939383  4.965059  0.365230  1.091697
 4.75  8.939383  4.965059  0.365300  1.088978
 4.76  8.939419  4.965064  0.365380  1.086267
 4.77  8.939419  4.965045  0.365450  1.083564
 4.78  8.939419  4.965045  0.365520  1.080869
 4.79  8.939454  4.965050  0.365590  1.078181
 4.80  8.939454  4.965050  0.365670  1.075501
 4.81  8.939459  4.965036  0.365740  1.072829
 4.82  8.939490  4.965036  0.365810  1.070164
 4.83  8.939495  4.965041  0.365880  1.067507
 4.84  8.939495  4.965041  0.365960  1.064857
 4.85  8.939530  4.965027  0.366030  1.062215
 4.86  8.939530  4.965027  0.366100  1.059580
 4.87  8.939535  4.965032  0.366170  1.056953
 4.88  8.939565  4.965032  0.366240  1.054333
 4.89  8.939570  4.965037  0.366310  1.051720
 4.90  8.939570  4.965018  0.366380  1.049115
 4.91  8.939601  4.965018  0.366450  1.046517
 4.92  8.939606  4.965023  0.366520  1.043926
 4.93  8.939606  4.965023  0.366590  1.041343
 4.94  8.939641  4.965009  0.366660  1.038766
 4.95  8.939641  4.965009  0.366730  1.036197
 4.96  8.939646  4.965014  0.366800  1.033635
 4.97  8.939677  4.965014  0.366870  1.031080
 4.98  8.939681  4.965019  0.366940  1.028532
 4.99  8.939681  4.965000  0.367010  1.025991
 5.00  8.939717  4.965005  0.367070  1.023457
 5.01  8.939717  4.965005  0.367140  1.020930
 5.02  8.939717  4.965005  0.367210  1.018409
 5.03  8.939752  4.964991  0.367280  1.015896
 5.04  8.939752  4.964991  0.367340  1.013390
 5.05  8.939757  4.964996  0.367410  1.010890
 5.06  8.939788  4.964996  0.367480  1.008397
 5.07  8.939792  4.965000  0.367540  1.005911
 5.08  8.939792  4.964982  0.367610  1.003432
 5.09  8.939823  4.964982  0.367680  1.000959
 5.10  8.939828  4.964987  0.367740  0.998493
 5.11  8.939828  4.964987  0.367810  0.996033
 5.12  8.939863  4.964991  0.367870  0.993581
 5.13  8.939863  4.964973  0.367940  0.991134
 5.14  8.939868  4.964978  0.368000  0.988695
 5.15  8.939899  4.964978  0.368060  0.986261
 5.16  8.939899  4.964978  0.368130  0.983835
 5.17  8.939903  4.964982  0.368190  0.981415
 5.18  8.939903  4.964964  0.368250  0.979001
 5.19  8.939939  4.964969  0.368320  0.976593
 5.20  8.939939  4.964969  0.368380  0.974192
 5.21  8.939939  4.964969  0.368440  0.971797
 5.22  8.939974  4.964955  0.368500  0.969409
 5.23  8.939974  4.964955  0.368570  0.967027
 5.24  8.939979  4.964960  0.368630  0.964651
 5.25  8.939979  4.964960  0.368690  0.962281
 5.26  8.940010  4.964941  0.368750  0.959918
 5.27  8.940014  4.964946  0.368810  0.957560
 5.28  8.940014  4.964946  0.368870  0.955209
 5.29  8.940019  4.964951  0.368930  0.952864
 5.30  8.940050  4.964932  0.368990  0.950525
 5.31  8.940050  4.964932  0.369050  0.948192
 5.32  8.940054  4.964937  0.369110  0.945865
 5.33  8.940085  4.964937  0.369170  0.943545
 5.34  8.940090  4.964923  0.369230  0.941230
 5.35  8.940090  4.964923  0.369290  0.938921
 5.36  8.940090  4.964923  0.369350  0.936618
 5.37  8.940125  4.964928  0.369410  0.934321
 5.38  8.940125  4.964910  0.369470  0.932029
 5.39  8.940125  4.964910  0.369530  0.929744
 5.40  8.940130  4.964914  0.369590  0.927464
 5.41  8.940161  4.964914  0.369640  0.925191
 5.42  8.940165  4.964919  0.369700  0.922923
 5.43  8.940165  4.964901  0.369760  0.920660
 5.44  8.940165  4.964901  0.369820  0.918404
 5.45  8.940201  4.964905  0.369880  0.916153
 5.46  8.940201  4.964905  0.369940  0.913908
 5.47  8.940201  4.964887  0.369990  0.911668
 5.48  8.940205  4.964892  0.370050  0.909435
 5.49  8.940236  4.964892  0.370110  0.907206
 5.50  8.940236  4.964892  0.370170  0.904984
 5.51  8.940241  4.964878  0.370220  0.902766
 5.52  8.940241  4.964878  0.370280  0.900555
 5.53  8.940276  4.964883  0.370340  0.898349
 5.54  8.940276  4.964883  0.370390  0.896148
 5.55  8.940276  4.964883  0.370450  0.893953
 5.56  8.940281  4.964869  0.370510  0.891763
 5.57  8.940312  4.964869  0.370560  0.889579
 5.58  8.940312  4.964869  0.370620  0.887400
