 t       A(O)      A(F)      fg       z
 8.40  9.028958  5.102989  0.002927  0.497902
 8.41  9.028994  5.103012  0.002920  0.496543
 8.42  9.029055  5.103036  0.002914  0.495187
 8.43  9.029090  5.103045  0.002908  0.493833
 8.44  9.029131  5.103073  0.002902  0.492481
 8.45  9.029166  5.103083  0.002896  0.491132
 8.46  9.029202  5.103106  0.002890  0.489785
 8.47  9.029237  5.103116  0.002884  0.488440
 8.48  9.029298  5.103126  0.002878  0.487098
 8.49  9.029334  5.103149  0.002872  0.485758
 8.50  9.029369  5.103159  0.002866  0.484420
 8.51  9.029405  5.103168  0.002860  0.483085
 8.52  9.029440  5.103178  0.002854  0.481752
 8.53  9.029476  5.103201  0.002848  0.480421
 8.54  9.029511  5.103211  0.002842  0.479092
 8.55  9.029547  5.103220  0.002837  0.477766
 8.56  9.029582  5.103230  0.002831  0.476442
 8.57  9.029618  5.103240  0.002825  0.475120
 8.58  9.029653  5.103249  0.002819  0.473801
 8.59  9.029688  5.103259  0.002814  0.472483
 8.60  9.029693  5.103264  0.002808  0.471168
 8.61  9.029729  5.103273  0.002803  0.469855
 8.62  9.029764  5.103283  0.002797  0.468545
 8.63  9.029800  5.103279  0.002792  0.467236
 8.64  9.029830  5.103284  0.002786  0.465930
 8.65  9.029840  5.103293  0.002780  0.464626
 8.66  9.029871  5.103298  0.002775  0.463324
 8.67  9.029906  5.103294  0.002770  0.462025
 8.68  9.029941  5.103303  0.002764  0.460727
 8.69  9.029946  5.103308  0.002759  0.459432
 8.70  9.029982  5.103304  0.002753  0.458139
 8.71  9.030012  5.103309  0.002748  0.456848
 8.72  9.030017  5.103300  0.002743  0.455559
 8.73  9.030053  5.103310  0.002737  0.454273
 8.74  9.030057  5.103301  0.002732  0.452988
 8.75  9.030093  5.103296  0.002727  0.451706
 8.76  9.030098  5.103301  0.002722  0.450426
 8.77  9.030128  5.103292  0.002717  0.449148
 8.78  9.030133  5.103283  0.002711  0.447872
 8.79  9.030168  5.103293  0.002706  0.446598
 8.80  9.030173  5.103284  0.002701  0.445326
 8.81  9.030204  5.103275  0.002696  0.444057
 8.82  9.030209  5.103266  0.002691  0.442789
 8.83  9.030239  5.103257  0.002686  0.441524
 8.84  9.030249  5.103253  0.002681  0.440261
 8.85  9.030254  5.103244  0.002676  0.438999
 8.86  9.030284  5.103235  0.002671  0.437740
 8.87  9.030289  5.103226  0.002666  0.436483
 8.88  9.030294  5.103217  0.002661  0.435228
 8.89  9.030299  5.103208  0.002656  0.433975
 8.90  9.030329  5.103199  0.002652  0.432724
 8.91  9.030329  5.103172  0.002647  0.431475
 8.92  9.030334  5.103163  0.002642  0.430228
 8.93  9.030339  5.103154  0.002637  0.428983
 8.94  9.030344  5.103145  0.002632  0.427740
 8.95  9.030374  5.103122  0.002628  0.426499
 8.96  9.030379  5.103113  0.002623  0.425261
 8.97  9.030379  5.103086  0.002618  0.424024
 8.98  9.030384  5.103077  0.002613  0.422789
 8.99  9.030389  5.103054  0.002609  0.421556
 9.00  9.030389  5.103040  0.002604  0.420325
 9.01  9.030394  5.103017  0.002599  0.419096
 9.02  9.030399  5.103008  0.002595  0.417870
 9.03  9.030399  5.102981  0.002590  0.416645
 9.04  9.030403  5.102958  0.002586  0.415422
 9.05  9.030403  5.102944  0.002581  0.414201
 9.06  9.030408  5.102922  0.002577  0.412982
 9.07  9.030408  5.102894  0.002572  0.411765
 9.08  9.030387  5.102871  0.002568  0.410549
 9.09  9.030387  5.102858  0.002563  0.409336
 9.10  9.030392  5.102835  0.002559  0.408125
 9.11  9.030392  5.102807  0.002555  0.406916
 9.12  9.030392  5.102780  0.002550  0.405708
 9.13  9.030397  5.102757  0.002546  0.404503
 9.14  9.030371  5.102729  0.002541  0.403299
 9.15  9.030371  5.102702  0.002537  0.402097
 9.16  9.030376  5.102679  0.002533  0.400898
 9.17  9.030376  5.102651  0.002529  0.399700
 9.18  9.030350  5.102624  0.002524  0.398504
 9.19  9.030350  5.102596  0.002520  0.397309
 9.20  9.030355  5.102574  0.002516  0.396117
 9.21  9.030329  5.102532  0.002512  0.394927
 9.22  9.030329  5.102505  0.002508  0.393738
 9.23  9.030329  5.102477  0.002503  0.392552
 9.24  9.030303  5.102449  0.002499  0.391367
 9.25  9.030303  5.102408  0.002495  0.390184
 9.26  9.030277  5.102380  0.002491  0.389003
 9.27  9.030277  5.102353  0.002487  0.387824
 9.28  9.030277  5.102311  0.002483  0.386646
 9.29  9.030251  5.102284  0.002479  0.385471
 9.30  9.030251  5.102256  0.002475  0.384297
 9.31  9.030226  5.102215  0.002471  0.383125
 9.32  9.030226  5.102187  0.002467  0.381955
 9.33  9.030200  5.102146  0.002463  0.380786
 9.34  9.030200  5.102118  0.002459  0.379620
 9.35  9.030174  5.102077  0.002455  0.378455
 9.36  9.030169  5.102044  0.002451  0.377292
 9.37  9.030143  5.102003  0.002447  0.376131
 9.38  9.030118  5.101975  0.002443  0.374972
 9.39  9.030118  5.101934  0.002439  0.373814
 9.40  9.030092  5.101893  0.002436  0.372659
 9.41  9.030087  5.101860  0.002432  0.371505
 9.42  9.030061  5.101819  0.002428  0.370352
 9.43  9.030035  5.101777  0.002424  0.369202
 9.44  9.030030  5.101745  0.002420  0.368053
 9.45  9.030005  5.101703  0.002417  0.366906
 9.46  9.029979  5.101662  0.002413  0.365761
 9.47  9.029974  5.101616  0.002409  0.364618
 9.48  9.029948  5.101574  0.002406  0.363476
 9.49  9.029922  5.101547  0.002402  0.362336
 9.50  9.029892  5.101500  0.002398  0.361198
 9.51  9.029892  5.101459  0.002395  0.360061
 9.52  9.029861  5.101412  0.002391  0.358926
 9.53  9.029835  5.101371  0.002387  0.357793
 9.54  9.029804  5.101325  0.002384  0.356662
 9.55  9.029804  5.101283  0.002380  0.355532
 9.56  9.029774  5.101237  0.002377  0.354404
 9.57  9.029748  5.101195  0.002373  0.353278
 9.58  9.029717  5.101149  0.002370  0.352153
 9.59  9.029687  5.101103  0.002366  0.351030
 9.60  9.029687  5.101061  0.002363  0.349909
 9.61  9.029656  5.101015  0.002359  0.348789
 9.62  9.029625  5.100969  0.002356  0.347671
 9.63  9.029599  5.100927  0.002352  0.346555
 9.64  9.029569  5.100881  0.002349  0.345441
 9.65  9.029538  5.100834  0.002345  0.344328
 9.66  9.029512  5.100793  0.002342  0.343217
 9.67  9.029482  5.100747  0.002338  0.342107
 9.68  9.029477  5.100700  0.002335  0.340999
 9.69  9.029446  5.100654  0.002332  0.339893
 9.70  9.029420  5.100612  0.002328  0.338788
 9.71  9.029390  5.100552  0.002325  0.337685
 9.72  9.029359  5.100506  0.002322  0.336584
 9.73  9.029328  5.100459  0.002318  0.335484
 9.74  9.029298  5.100413  0.002315  0.334386
 9.75  9.029272  5.100371  0.002312  0.333289
 9.76  9.029241  5.100311  0.002309  0.332194
 9.77  9.029210  5.100265  0.002305  0.331101
 9.78  9.029180  5.100218  0.002302  0.330009
 9.79  9.029149  5.100172  0.002299  0.328919
 9.80  9.029118  5.100112  0.002296  0.327831
 9.81  9.029088  5.100065  0.002293  0.326744
 9.82  9.029057  5.100019  0.002289  0.325659
 9.83  9.029026  5.099973  0.002286  0.324575
 9.84  9.028995  5.099912  0.002283  0.323493
 9.85  9.028965  5.099866  0.002280  0.322412
 9.86  9.028934  5.099819  0.002277  0.321333
 9.87  9.028903  5.099759  0.002274  0.320256
 9.88  9.028873  5.099713  0.002271  0.319180
 9.89  9.028842  5.099666  0.002268  0.318105
 9.90  9.028811  5.099606  0.002265  0.317033
 9.91  9.028781  5.099560  0.002262  0.315961
 9.92  9.028724  5.099499  0.002258  0.314892
 9.93  9.028688  5.099448  0.002255  0.313824
 9.94  9.028658  5.099402  0.002252  0.312757
 9.95  9.028627  5.099341  0.002249  0.311692
 9.96  9.028596  5.099295  0.002246  0.310628
 9.97  9.028566  5.099234  0.002243  0.309566
 9.98  9.028535  5.099188  0.002240  0.308506
 9.99  9.028504  5.099141  0.002237  0.307447
10.00  9.028469  5.099076  0.002235  0.306389
10.01  9.028438  5.099030  0.002232  0.305334
10.02  9.028381  5.098969  0.002229  0.304279
10.03  9.028350  5.098923  0.002226  0.303226
10.04  9.028315  5.098858  0.002223  0.302175
10.05  9.028284  5.098811  0.002220  0.301125
10.06  9.028254  5.098751  0.002217  0.300076
10.07  9.028218  5.098699  0.002214  0.299029
10.08  9.028161  5.098639  0.002212  0.297984
10.09  9.028131  5.098592  0.002209  0.296940
10.10  9.028095  5.098541  0.002206  0.295897
10.11  9.028064  5.098481  0.002203  0.294856
10.12  9.028034  5.098434  0.002200  0.293817
10.13  9.027998  5.098369  0.002198  0.292779
10.14  9.027941  5.098322  0.002195  0.291742
10.15  9.027911  5.098262  0.002192  0.290707
10.16  9.027875  5.098210  0.002189  0.289673
10.17  9.027844  5.098150  0.002187  0.288641
10.18  9.027809  5.098099  0.002184  0.287610
10.19  9.027752  5.098038  0.002181  0.286581
10.20  9.027716  5.097987  0.002178  0.285553
10.21  9.027686  5.097926  0.002176  0.284526
10.22  9.027650  5.097875  0.002173  0.283501
10.23  9.027619  5.097814  0.002170  0.282478
10.24  9.027558  5.097763  0.002168  0.281455
10.25  9.027527  5.097702  0.002165  0.280435
10.26  9.027491  5.097651  0.002162  0.279415
10.27  9.027461  5.097590  0.002160  0.278397
10.28  9.027399  5.097525  0.002157  0.277381
10.29  9.027368  5.097478  0.002155  0.276366
10.30  9.027333  5.097413  0.002152  0.275352
10.31  9.027302  5.097366  0.002149  0.274339
10.32  9.027240  5.097301  0.002147  0.273328
10.33  9.027205  5.097250  0.002144  0.272319
10.34  9.027174  5.097189  0.002142  0.271311
10.35  9.027139  5.097138  0.002139  0.270304
10.36  9.027077  5.097072  0.002137  0.269299
10.37  9.027046  5.097026  0.002134  0.268295
10.38  9.027011  5.096960  0.002132  0.267292
10.39  9.026975  5.096909  0.002129  0.266291
10.40  9.026918  5.096848  0.002127  0.265291
10.41  9.026883  5.096783  0.002124  0.264292
10.42  9.026847  5.096731  0.002122  0.263295
10.43  9.026790  5.096670  0.002119  0.262299
10.44  9.026755  5.096619  0.002117  0.261305
10.45  9.026719  5.096554  0.002114  0.260312
10.46  9.026683  5.096502  0.002112  0.259320
10.47  9.026627  5.096441  0.002110  0.258330
10.48  9.026591  5.096390  0.002107  0.257341
10.49  9.026555  5.096324  0.002105  0.256353
10.50  9.026494  5.096273  0.002102  0.255367
10.51  9.026463  5.096212  0.002100  0.254382
10.52  9.026427  5.096147  0.002098  0.253398
10.53  9.026392  5.096095  0.002095  0.252416
10.54  9.026330  5.096030  0.002093  0.251434
10.55  9.026294  5.095978  0.002091  0.250455
10.56  9.026259  5.095913  0.002088  0.249476
10.57  9.026202  5.095866  0.002086  0.248499
10.58  9.026166  5.095800  0.002084  0.247523
10.59  9.026131  5.095749  0.002081  0.246549
10.60  9.026069  5.095683  0.002079  0.245576
10.61  9.026033  5.095618  0.002077  0.244604
10.62  9.025998  5.095566  0.002074  0.243633
10.63  9.025936  5.095500  0.002072  0.242664
10.64  9.025900  5.095449  0.002070  0.241696
10.65  9.025865  5.095383  0.002068  0.240729
10.66  9.025803  5.095332  0.002065  0.239764
10.67  9.025767  5.095266  0.002063  0.238800
10.68  9.025737  5.095219  0.002061  0.237837
10.69  9.025696  5.095149  0.002059  0.236875
10.70  9.025639  5.095088  0.002057  0.235915
10.71  9.025604  5.095036  0.002054  0.234956
10.72  9.025568  5.094971  0.002052  0.233998
10.73  9.025506  5.094919  0.002050  0.233042
10.74  9.025471  5.094854  0.002048  0.232087
10.75  9.025435  5.094802  0.002046  0.231133
10.76  9.025373  5.094736  0.002043  0.230180
10.77  9.025338  5.094685  0.002041  0.229228
10.78  9.025297  5.094614  0.002039  0.228278
10.79  9.025235  5.094562  0.002037  0.227329
10.80  9.025200  5.094497  0.002035  0.226382
10.81  9.025164  5.094431  0.002033  0.225435
10.82  9.025102  5.094379  0.002031  0.224490
10.83  9.025067  5.094314  0.002028  0.223546
10.84  9.025031  5.094262  0.002026  0.222603
10.85  9.024969  5.094196  0.002024  0.221661
10.86  9.024933  5.094145  0.002022  0.220721
10.87  9.024898  5.094079  0.002020  0.219782
10.88  9.024836  5.094027  0.002018  0.218844
10.89  9.024795  5.093957  0.002016  0.217908
10.90  9.024760  5.093905  0.002014  0.216972
10.91  9.024698  5.093839  0.002012  0.216038
10.92  9.024662  5.093788  0.002010  0.215105
10.93  9.024627  5.093722  0.002008  0.214173
10.94  9.024565  5.093670  0.002006  0.213242
10.95  9.024524  5.093600  0.002004  0.212313
10.96  9.024489  5.093548  0.002002  0.211385
10.97  9.024427  5.093496  0.002000  0.210458
10.98  9.024391  5.093430  0.001998  0.209532
10.99  9.024355  5.093379  0.001996  0.208607
11.00  9.024289  5.093308  0.001994  0.207684
11.01  9.024253  5.093256  0.001992  0.206762
11.02  9.024217  5.093190  0.001990  0.205841
11.03  9.024182  5.093139  0.001988  0.204921
11.04  9.024120  5.093073  0.001986  0.204002
11.05  9.024084  5.093021  0.001984  0.203084
11.06  9.024044  5.092964  0.001982  0.202168
11.07  9.023982  5.092899  0.001980  0.201253
11.08  9.023946  5.092847  0.001978  0.200339
11.09  9.023906  5.092776  0.001976  0.199426
11.10  9.023870  5.092724  0.001974  0.198514
11.11  9.023808  5.092673  0.001972  0.197604
11.12  9.023772  5.092607  0.001970  0.196694
11.13  9.023736  5.092555  0.001968  0.195786
11.14  9.023670  5.092498  0.001966  0.194879
11.15  9.023634  5.092432  0.001965  0.193973
11.16  9.023598  5.092381  0.001963  0.193068
11.17  9.023558  5.092324  0.001961  0.192164
11.18  9.023522  5.092272  0.001959  0.191262
11.19  9.023460  5.092206  0.001957  0.190361
11.20  9.023424  5.092154  0.001955  0.189460
11.21  9.023384  5.092098  0.001953  0.188561
11.22  9.023348  5.092032  0.001951  0.187663
11.23  9.023281  5.091975  0.001950  0.186766
11.24  9.023246  5.091923  0.001948  0.185871
11.25  9.023210  5.091871  0.001946  0.184976
11.26  9.023174  5.091820  0.001944  0.184082
11.27  9.023134  5.091749  0.001942  0.183190
11.28  9.023072  5.091697  0.001940  0.182299
11.29  9.023036  5.091645  0.001939  0.181409
11.30  9.022995  5.091588  0.001937  0.180519
11.31  9.022960  5.091537  0.001935  0.179632
11.32  9.022924  5.091485  0.001933  0.178745
11.33  9.022857  5.091428  0.001932  0.177859
11.34  9.022821  5.091362  0.001930  0.176974
11.35  9.022786  5.091310  0.001928  0.176091
11.36  9.022745  5.091253  0.001926  0.175208
11.37  9.022709  5.091202  0.001924  0.174327
11.38  9.022669  5.091145  0.001923  0.173447
11.39  9.022633  5.091093  0.001921  0.172567
11.40  9.022571  5.091041  0.001919  0.171689
11.41  9.022530  5.090984  0.001917  0.170812
11.42  9.022495  5.090932  0.001916  0.169936
11.43  9.022459  5.090880  0.001914  0.169062
11.44  9.022418  5.090824  0.001912  0.168188
11.45  9.022382  5.090772  0.001910  0.167315
11.46  9.022347  5.090720  0.001909  0.166443
11.47  9.022306  5.090663  0.001907  0.165573
11.48  9.022270  5.090611  0.001905  0.164703
11.49  9.022204  5.090554  0.001904  0.163835
11.50  9.022168  5.090502  0.001902  0.162967
11.51  9.022132  5.090465  0.001900  0.162101
11.52  9.022091  5.090408  0.001898  0.161236
11.53  9.022056  5.090356  0.001897  0.160372
11.54  9.022020  5.090304  0.001895  0.159508
11.55  9.021979  5.090247  0.001893  0.158646
11.56  9.021943  5.090209  0.001892  0.157785
11.57  9.021903  5.090153  0.001890  0.156925
11.58  9.021867  5.090101  0.001888  0.156066
11.59  9.021831  5.090049  0.001887  0.155208
11.60  9.021791  5.089992  0.001885  0.154351
11.61  9.021755  5.089954  0.001883  0.153496
11.62  9.021714  5.089897  0.001882  0.152641
11.63  9.021678  5.089845  0.001880  0.151787
11.64  9.021643  5.089807  0.001878  0.150934
11.65  9.021602  5.089750  0.001877  0.150082
11.66  9.021566  5.089698  0.001875  0.149232
11.67  9.021530  5.089661  0.001874  0.148382
11.68  9.021490  5.089604  0.001872  0.147533
11.69  9.021454  5.089566  0.001870  0.146686
11.70  9.021413  5.089509  0.001869  0.145839
11.71  9.021378  5.089457  0.001867  0.144993
11.72  9.021342  5.089419  0.001865  0.144149
11.73  9.021301  5.089362  0.001864  0.143305
11.74  9.021292  5.089324  0.001862  0.142462
11.75  9.021251  5.089268  0.001861  0.141621
11.76  9.021215  5.089230  0.001859  0.140780
11.77  9.021174  5.089173  0.001858  0.139941
11.78  9.021139  5.089135  0.001856  0.139102
11.79  9.021103  5.089083  0.001854  0.138264
11.80  9.021062  5.089040  0.001853  0.137428
11.81  9.021026  5.088988  0.001851  0.136592
11.82  9.020986  5.088946  0.001850  0.135757
11.83  9.020976  5.088893  0.001848  0.134924
11.84  9.020940  5.088856  0.001847  0.134091
11.85  9.020900  5.088813  0.001845  0.133260
11.86  9.020864  5.088761  0.001844  0.132429
11.87  9.020823  5.088718  0.001842  0.131599
11.88  9.020787  5.088666  0.001840  0.130770
11.89  9.020747  5.088623  0.001839  0.129943
11.90  9.020737  5.088585  0.001837  0.129116
11.91  9.020701  5.088533  0.001836  0.128290
11.92  9.020661  5.088491  0.001834  0.127465
11.93  9.020620  5.088448  0.001833  0.126641
11.94  9.020584  5.088396  0.001831  0.125818
11.95  9.020548  5.088358  0.001830  0.124996
11.96  9.020534  5.088315  0.001828  0.124175
11.97  9.020498  5.088263  0.001827  0.123355
11.98  9.020458  5.088220  0.001825  0.122536
11.99  9.020422  5.088182  0.001824  0.121718
12.00  9.020407  5.088140  0.001822  0.120901
12.01  9.020372  5.088102  0.001821  0.120085
12.02  9.020331  5.088045  0.001819  0.119269
12.03  9.020295  5.088007  0.001818  0.118455
12.04  9.020254  5.087964  0.001816  0.117642
12.05  9.020245  5.087926  0.001815  0.116829
12.06  9.020209  5.087874  0.001813  0.116018
12.07  9.020168  5.087831  0.001812  0.115207
12.08  9.020132  5.087793  0.001810  0.114398
12.09  9.020118  5.087751  0.001809  0.113589
12.10  9.020082  5.087713  0.001807  0.112781
12.11  9.020042  5.087670  0.001806  0.111974
12.12  9.020006  5.087618  0.001804  0.111168
12.13  9.019991  5.087575  0.001803  0.110363
12.14  9.019951  5.087532  0.001801  0.109559
12.15  9.019915  5.087494  0.001800  0.108756
12.16  9.019879  5.087456  0.001798  0.107954
12.17  9.019865  5.087414  0.001797  0.107153
12.18  9.019824  5.087371  0.001796  0.106352
12.19  9.019788  5.087333  0.001794  0.105553
12.20  9.019774  5.087290  0.001793  0.104754
12.21  9.019738  5.087252  0.001791  0.103957
12.22  9.019697  5.087209  0.001790  0.103160
12.23  9.019661  5.087171  0.001788  0.102364
12.24  9.019647  5.087129  0.001787  0.101569
12.25  9.019611  5.087091  0.001786  0.100775
12.26  9.019571  5.087048  0.001784  0.099982
12.27  9.019561  5.087010  0.001783  0.099190
12.28  9.019520  5.086967  0.001781  0.098399
12.29  9.019484  5.086929  0.001780  0.097609
12.30  9.019444  5.086886  0.001778  0.096819
12.31  9.019434  5.086848  0.001777  0.096030
12.32  9.019394  5.086806  0.001776  0.095243
12.33  9.019379  5.086763  0.001774  0.094456
12.34  9.019343  5.086725  0.001773  0.093670
12.35  9.019303  5.086682  0.001772  0.092885
12.36  9.019267  5.086644  0.001770  0.092101
12.37  9.019252  5.086601  0.001769  0.091318
12.38  9.019212  5.086559  0.001767  0.090535
12.39  9.019202  5.086521  0.001766  0.089754
12.40  9.019162  5.086478  0.001765  0.088973
12.41  9.019126  5.086440  0.001763  0.088193
12.42  9.019111  5.086397  0.001762  0.087414
12.43  9.019075  5.086359  0.001760  0.086636
12.44  9.019035  5.086330  0.001759  0.085859
12.45  9.019025  5.086292  0.001758  0.085083
12.46  9.018985  5.086250  0.001756  0.084308
12.47  9.018944  5.086207  0.001755  0.083533
12.48  9.018934  5.086169  0.001754  0.082759
12.49  9.018894  5.086126  0.001752  0.081987
12.50  9.018858  5.086088  0.001751  0.081215
12.51  9.018843  5.086045  0.001749  0.080443
12.52  9.018803  5.086017  0.001748  0.079673
12.53  9.018793  5.085979  0.001747  0.078904
12.54  9.018753  5.085936  0.001746  0.078135
12.55  9.018717  5.085898  0.001744  0.077368
12.56  9.018702  5.085855  0.001743  0.076601
12.57  9.018662  5.085826  0.001741  0.075835
12.58  9.018652  5.085788  0.001740  0.075070
12.59  9.018611  5.085746  0.001739  0.074305
12.60  9.018575  5.085708  0.001737  0.073542
12.61  9.018561  5.085665  0.001736  0.072779
12.62  9.018520  5.085622  0.001735  0.072018
12.63  9.018485  5.085598  0.001734  0.071257
12.64  9.018470  5.085555  0.001732  0.070497
12.65  9.018430  5.085513  0.001731  0.069737
12.66  9.018420  5.085474  0.001730  0.068979
12.67  9.018379  5.085446  0.001728  0.068221
12.68  9.018343  5.085408  0.001727  0.067465
12.69  9.018329  5.085365  0.001726  0.066709
12.70  9.018288  5.085322  0.001724  0.065954
12.71  9.018279  5.085298  0.001723  0.065199
12.72  9.018238  5.085256  0.001722  0.064446
12.73  9.018224  5.085213  0.001721  0.063693
12.74  9.018188  5.085175  0.001719  0.062941
12.75  9.018147  5.085146  0.001718  0.062190
12.76  9.018138  5.085108  0.001717  0.061440
12.77  9.018097  5.085065  0.001715  0.060691
12.78  9.018083  5.085037  0.001714  0.059942
12.79  9.018042  5.084994  0.001713  0.059195
12.80  9.018032  5.084956  0.001712  0.058448
12.81  9.017992  5.084927  0.001710  0.057702
12.82  9.017951  5.084884  0.001709  0.056956
12.83  9.017942  5.084846  0.001708  0.056212
12.84  9.017901  5.084818  0.001706  0.055468
12.85  9.017886  5.084775  0.001705  0.054725
12.86  9.017851  5.084737  0.001704  0.053983
12.87  9.017836  5.084694  0.001703  0.053242
12.88  9.017796  5.084665  0.001702  0.052501
12.89  9.017760  5.084627  0.001700  0.051762
12.90  9.017745  5.084599  0.001699  0.051023
12.91  9.017705  5.084556  0.001698  0.050285
12.92  9.017695  5.084518  0.001697  0.049547
12.93  9.017654  5.084489  0.001695  0.048811
12.94  9.017640  5.084446  0.001694  0.048075
12.95  9.017604  5.084408  0.001693  0.047340
12.96  9.017590  5.084380  0.001692  0.046606
12.97  9.017549  5.084337  0.001690  0.045873
12.98  9.017540  5.084313  0.001689  0.045140
12.99  9.017499  5.084270  0.001688  0.044408
13.00  9.017485  5.084227  0.001687  0.043677
13.01  9.017449  5.084204  0.001685  0.042947
13.02  9.017408  5.084161  0.001684  0.042218
13.03  9.017394  5.084132  0.001683  0.041489
13.04  9.017358  5.084094  0.001682  0.040761
13.05  9.017343  5.084051  0.001681  0.040034
13.06  9.017303  5.084023  0.001679  0.039307
13.07  9.017288  5.083980  0.001678  0.038582
13.08  9.017252  5.083956  0.001677  0.037857
13.09  9.017238  5.083913  0.001676  0.037133
13.10  9.017197  5.083884  0.001674  0.036410
13.11  9.017188  5.083846  0.001673  0.035687
13.12  9.017147  5.083818  0.001672  0.034965
13.13  9.017133  5.083775  0.001671  0.034244
13.14  9.017092  5.083746  0.001670  0.033524
13.15  9.017083  5.083708  0.001669  0.032804
13.16  9.017042  5.083680  0.001667  0.032086
13.17  9.017028  5.083637  0.001666  0.031368
13.18  9.016992  5.083599  0.001665  0.030651
13.19  9.016977  5.083570  0.001664  0.029934
13.20  9.016937  5.083541  0.001663  0.029218
13.21  9.016927  5.083503  0.001661  0.028503
13.22  9.016886  5.083475  0.001660  0.027789
13.23  9.016872  5.083432  0.001659  0.027076
13.24  9.016831  5.083403  0.001658  0.026363
13.25  9.016817  5.083360  0.001657  0.025651
13.26  9.016781  5.083337  0.001656  0.024940
13.27  9.016767  5.083294  0.001654  0.024229
13.28  9.016726  5.083265  0.001653  0.023519
13.29  9.016717  5.083227  0.001652  0.022810
13.30  9.016676  5.083198  0.001651  0.022102
13.31  9.016662  5.083156  0.001650  0.021395
13.32  9.016621  5.083127  0.001649  0.020688
13.33  9.016611  5.083089  0.001648  0.019982
13.34  9.016571  5.083060  0.001646  0.019276
13.35  9.016556  5.083032  0.001645  0.018572
13.36  9.016520  5.082993  0.001644  0.017868
13.37  9.016506  5.082965  0.001643  0.017165
13.38  9.016465  5.082922  0.001642  0.016462
13.39  9.016451  5.082893  0.001641  0.015761
13.40  9.016415  5.082870  0.001640  0.015060
13.41  9.016401  5.082827  0.001638  0.014359
13.42  9.016387  5.082798  0.001637  0.013660
13.43  9.016346  5.082755  0.001636  0.012961
13.44  9.016336  5.082731  0.001635  0.012263
13.45  9.016296  5.082703  0.001634  0.011565
13.46  9.016281  5.082660  0.001633  0.010869
13.47  9.016241  5.082631  0.001632  0.010173
13.48  9.016231  5.082607  0.001631  0.009478
13.49  9.016190  5.082565  0.001630  0.008783
13.50  9.016176  5.082536  0.001628  0.008089
13.51  9.016162  5.082507  0.001627  0.007396
13.52  9.016126  5.082469  0.001626  0.006704
13.53  9.016112  5.082441  0.001625  0.006012
13.54  9.016071  5.082412  0.001624  0.005321
13.55  9.016057  5.082369  0.001623  0.004631
13.56  9.016016  5.082340  0.001622  0.003941
13.57  9.016006  5.082317  0.001621  0.003252
13.58  9.015966  5.082274  0.001620  0.002564
13.59  9.015951  5.082245  0.001618  0.001877
13.60  9.015937  5.082217  0.001618  0.001190
13.61  9.015901  5.082178  0.001616  0.000504
13.62  9.015887  5.082150  0.001615 -1.000000
13.63  9.015846  5.082121  0.001614 -1.000000
13.64  9.015832  5.082093  0.001613 -1.000000
13.65  9.015796  5.082054  0.001612 -1.000000
13.66  9.015781  5.082026  0.001611 -1.000000
13.67  9.015767  5.081997  0.001610 -1.000000
13.68  9.015726  5.081954  0.001609 -1.000000
13.69  9.015717  5.081930  0.001608 -1.000000
13.70  9.015676  5.081902  0.001607 -1.000000
13.71  9.015662  5.081873  0.001606 -1.000000
13.72  9.015621  5.081830  0.001605 -1.000000
13.73  9.015607  5.081802  0.001604 -1.000000
13.74  9.015597  5.081778  0.001602 -1.000000
13.75  9.015557  5.081749  0.001601 -1.000000
13.76  9.015542  5.081721  0.001600 -1.000000
13.77  9.015502  5.081678  0.001599 -1.000000
13.78  9.015487  5.081649  0.001598 -1.000000
13.79  9.015478  5.081625  0.001597 -1.000000
13.80  9.015437  5.081597  0.001596 -1.000000
13.81  9.015423  5.081568  0.001595 -1.000000
13.82  9.015382  5.081525  0.001594 -1.000000
13.83  9.015373  5.081501  0.001593 -1.000000
13.84  9.015358  5.081473  0.001592 -1.000000
13.85  9.015318  5.081444  0.001591 -1.000000
13.86  9.015303  5.081416  0.001590 -1.000000
13.87  9.015289  5.081387  0.001589 -1.000000
13.88  9.015253  5.081349  0.001588 -1.000000
13.89  9.015239  5.081320  0.001587 -1.000000
13.90  9.015198  5.081292  0.001586 -1.000000
13.91  9.015184  5.081263  0.001585 -1.000000
13.92  9.015170  5.081234  0.001584 -1.000000
13.93  9.015134  5.081210  0.001583 -1.000000
13.94  9.015119  5.081182  0.001582 -1.000000
13.95  9.015079  5.081139  0.001581 -1.000000
13.96  9.015064  5.081110  0.001580 -1.000000
13.97  9.015050  5.081082  0.001579 -1.000000
13.98  9.015014  5.081058  0.001577 -1.000000
13.99  9.015000  5.081029  0.001576 -1.000000
14.00  9.014959  5.081001  0.001576 -1.000000
14.01  9.014945  5.080972  0.001574 -1.000000
14.02  9.014931  5.080943  0.001574 -1.000000
14.03  9.014890  5.080915  0.001572 -1.000000
14.04  9.014880  5.080891  0.001571 -1.000000
14.05  9.014866  5.080862  0.001571 -1.000000
14.06  9.014825  5.080834  0.001569 -1.000000
14.07  9.014811  5.080805  0.001569 -1.000000
14.08  9.014797  5.080777  0.001568 -1.000000
14.09  9.014756  5.080748  0.001566 -1.000000
14.10  9.014742  5.080719  0.001566 -1.000000
14.11  9.014701  5.080691  0.001564 -1.000000
14.12  9.014692  5.080653  0.001564 -1.000000
