 t       A(O)      A(F)      fg       z
 5.59  8.173141  4.329238  0.623800  0.930173
 5.60  8.173125  4.329216  0.623870  0.927893
 5.61  8.173108  4.329194  0.623940  0.925618
 5.62  8.173108  4.329165  0.624000  0.923349
 5.63  8.173091  4.329143  0.624070  0.921085
 5.64  8.173075  4.329121  0.624130  0.918828
 5.65  8.173075  4.329099  0.624200  0.916576
 5.66  8.173058  4.329077  0.624260  0.914330
 5.67  8.173042  4.329055  0.624320  0.912089
 5.68  8.173042  4.329033  0.624390  0.909854
 5.69  8.173025  4.329011  0.624450  0.907625
 5.70  8.173008  4.328990  0.624510  0.905401
 5.71  8.173008  4.328968  0.624580  0.903183
 5.72  8.172992  4.328946  0.624640  0.900970
 5.73  8.172992  4.328931  0.624700  0.898763
 5.74  8.172975  4.328909  0.624760  0.896562
 5.75  8.172975  4.328887  0.624820  0.894365
 5.76  8.172959  4.328865  0.624880  0.892175
 5.77  8.172959  4.328850  0.624940  0.889989
 5.78  8.172942  4.328829  0.625000  0.887809
 5.79  8.172925  4.328807  0.625060  0.885635
 5.80  8.172925  4.328792  0.625120  0.883466
 5.81  8.172925  4.328770  0.625170  0.881302
 5.82  8.172909  4.328748  0.625230  0.879143
 5.83  8.172909  4.328733  0.625290  0.876990
 5.84  8.172892  4.328711  0.625350  0.874842
 5.85  8.172892  4.328697  0.625400  0.872699
 5.86  8.172875  4.328675  0.625460  0.870562
 5.87  8.172875  4.328660  0.625520  0.868429
 5.88  8.172859  4.328638  0.625570  0.866302
 5.89  8.172859  4.328623  0.625630  0.864180
 5.90  8.172859  4.328609  0.625680  0.862063
 5.91  8.172842  4.328587  0.625740  0.859951
 5.92  8.172842  4.328572  0.625790  0.857845
 5.93  8.172842  4.328558  0.625850  0.855743
 5.94  8.172826  4.328543  0.625900  0.853647
 5.95  8.172826  4.328521  0.625950  0.851555
 5.96  8.172826  4.328506  0.626010  0.849468
 5.97  8.172809  4.328492  0.626060  0.847387
 5.98  8.172809  4.328477  0.626110  0.845310
 5.99  8.172809  4.328462  0.626170  0.843239
 6.00  8.172792  4.328440  0.626220  0.841172
 6.01  8.172792  4.328426  0.626270  0.839110
 6.02  8.172792  4.328411  0.626320  0.837053
 6.03  8.172792  4.328396  0.626370  0.835001
 6.04  8.172776  4.328382  0.626420  0.832954
 6.05  8.172776  4.328367  0.626470  0.830911
 6.06  8.172776  4.328352  0.626520  0.828874
 6.07  8.172776  4.328338  0.626570  0.826841
 6.08  8.172759  4.328323  0.626620  0.824813
 6.09  8.172759  4.328308  0.626670  0.822790
 6.10  8.172759  4.328294  0.626720  0.820771
 6.11  8.172759  4.328286  0.626770  0.818757
 6.12  8.172759  4.328272  0.626820  0.816748
 6.13  8.172742  4.328257  0.626870  0.814744
 6.14  8.172742  4.328242  0.626910  0.812744
 6.15  8.172742  4.328228  0.626960  0.810749
 6.16  8.172742  4.328213  0.627010  0.808758
 6.17  8.172742  4.328206  0.627050  0.806772
 6.18  8.172742  4.328191  0.627100  0.804791
 6.19  8.172726  4.328177  0.627150  0.802814
 6.20  8.172726  4.328169  0.627190  0.800841
 6.21  8.172726  4.328155  0.627240  0.798874
 6.22  8.172726  4.328140  0.627290  0.796910
 6.23  8.172726  4.328133  0.627330  0.794951
 6.24  8.172726  4.328118  0.627380  0.792997
 6.25  8.172726  4.328103  0.627420  0.791047
 6.26  8.172726  4.328096  0.627470  0.789102
 6.27  8.172726  4.328081  0.627510  0.787161
 6.28  8.172709  4.328074  0.627560  0.785224
 6.29  8.172709  4.328059  0.627600  0.783292
 6.30  8.172709  4.328045  0.627640  0.781364
 6.31  8.172709  4.328037  0.627690  0.779441
 6.32  8.172709  4.328023  0.627730  0.777522
 6.33  8.172709  4.328015  0.627770  0.775607
 6.34  8.172709  4.328008  0.627820  0.773696
 6.35  8.172709  4.327993  0.627860  0.771790
 6.36  8.172709  4.327986  0.627900  0.769888
 6.37  8.172709  4.327971  0.627940  0.767990
 6.38  8.172709  4.327964  0.627990  0.766097
 6.39  8.172709  4.327949  0.628030  0.764207
 6.40  8.172709  4.327942  0.628070  0.762322
 6.41  8.172709  4.327935  0.628110  0.760441
 6.42  8.172709  4.327920  0.628150  0.758565
 6.43  8.172709  4.327912  0.628190  0.756692
 6.44  8.172709  4.327905  0.628230  0.754824
 6.45  8.172709  4.327890  0.628270  0.752959
 6.46  8.172709  4.327883  0.628310  0.751099
 6.47  8.172709  4.327876  0.628350  0.749243
 6.48  8.172709  4.327868  0.628390  0.747391
 6.49  8.172709  4.327854  0.628430  0.745543
 6.50  8.172709  4.327846  0.628470  0.743699
 6.51  8.172709  4.327839  0.628510  0.741859
 6.52  8.172726  4.327832  0.628550  0.740023
 6.53  8.172769  4.327867  0.628590  0.738191
 6.54  8.172769  4.327853  0.628630  0.736363
 6.55  8.172769  4.327845  0.628670  0.734539
 6.56  8.172769  4.327838  0.628710  0.732719
 6.57  8.172769  4.327831  0.628740  0.730903
 6.58  8.172769  4.327823  0.628780  0.729091
 6.59  8.172769  4.327816  0.628820  0.727283
 6.60  8.172769  4.327809  0.628860  0.725479
 6.61  8.172769  4.327794  0.628900  0.723678
 6.62  8.172769  4.327787  0.628930  0.721882
 6.63  8.172785  4.327779  0.628970  0.720089
 6.64  8.172785  4.327772  0.629010  0.718300
 6.65  8.172785  4.327765  0.629040  0.716515
 6.66  8.172785  4.327757  0.629080  0.714734
 6.67  8.172785  4.327750  0.629120  0.712956
 6.68  8.172785  4.327743  0.629150  0.711182
 6.69  8.172785  4.327735  0.629190  0.709413
 6.70  8.172785  4.327728  0.629230  0.707646
 6.71  8.172802  4.327721  0.629260  0.705884
 6.72  8.172802  4.327713  0.629300  0.704125
 6.73  8.172802  4.327706  0.629330  0.702370
 6.74  8.172802  4.327699  0.629370  0.700619
 6.75  8.172802  4.327691  0.629400  0.698871
 6.76  8.172802  4.327684  0.629440  0.697127
 6.77  8.172819  4.327684  0.629470  0.695387
 6.78  8.172819  4.327677  0.629510  0.693651
 6.79  8.172819  4.327669  0.629540  0.691918
 6.80  8.172819  4.327662  0.629580  0.690188
 6.81  8.172819  4.327655  0.629610  0.688462
 6.82  8.172819  4.327647  0.629640  0.686740
 6.83  8.172835  4.327640  0.629680  0.685022
 6.84  8.172835  4.327633  0.629710  0.683307
 6.85  8.172835  4.327633  0.629740  0.681595
 6.86  8.172835  4.327625  0.629780  0.679887
 6.87  8.172835  4.327618  0.629810  0.678183
 6.88  8.172852  4.327611  0.629840  0.676482
 6.89  8.172852  4.327603  0.629880  0.674784
 6.90  8.172852  4.327603  0.629910  0.673090
 6.91  8.172852  4.327596  0.629940  0.671400
 6.92  8.172869  4.327589  0.629980  0.669713
 6.93  8.172869  4.327581  0.630010  0.668030
 6.94  8.172869  4.327574  0.630040  0.666349
 6.95  8.172869  4.327574  0.630070  0.664673
 6.96  8.172869  4.327567  0.630100  0.663000
 6.97  8.172885  4.327559  0.630140  0.661330
 6.98  8.172885  4.327559  0.630170  0.659663
 6.99  8.172885  4.327552  0.630200  0.658000
 7.00  8.172885  4.327544  0.630230  0.656341
 7.01  8.172902  4.327537  0.630260  0.654684
 7.02  8.172902  4.327537  0.630290  0.653031
 7.03  8.172902  4.327530  0.630330  0.651382
 7.04  8.172902  4.327522  0.630360  0.649735
 7.05  8.172918  4.327522  0.630390  0.648092
 7.06  8.172918  4.327515  0.630420  0.646453
 7.07  8.172918  4.327508  0.630450  0.644816
 7.08  8.172935  4.327508  0.630480  0.643183
 7.09  8.172935  4.327500  0.630510  0.641553
 7.10  8.172935  4.327493  0.630540  0.639926
 7.11  8.172935  4.327493  0.630570  0.638303
 7.12  8.172952  4.327486  0.630600  0.636683
 7.13  8.172952  4.327478  0.630630  0.635066
 7.14  8.172952  4.327478  0.630660  0.633452
 7.15  8.172952  4.327471  0.630690  0.631841
 7.16  8.172968  4.327471  0.630720  0.630234
 7.17  8.172968  4.327464  0.630750  0.628630
 7.18  8.172968  4.327456  0.630780  0.627029
 7.19  8.172985  4.327456  0.630810  0.625431
 7.20  8.172985  4.327449  0.630840  0.623836
 7.21  8.172985  4.327449  0.630870  0.622245
 7.22  8.173002  4.327442  0.630890  0.620656
 7.23  8.173002  4.327442  0.630920  0.619071
 7.24  8.173002  4.327434  0.630950  0.617488
 7.25  8.173002  4.327427  0.630980  0.615909
 7.26  8.173018  4.327427  0.631010  0.614333
 7.27  8.173018  4.327420  0.631040  0.612760
 7.28  8.173018  4.327420  0.631070  0.611190
 7.29  8.173035  4.327412  0.631090  0.609623
 7.30  8.173035  4.327412  0.631120  0.608059
 7.31  8.173035  4.327405  0.631150  0.606498
 7.32  8.173051  4.327405  0.631180  0.604940
 7.33  8.173051  4.327398  0.631200  0.603385
 7.34  8.173051  4.327398  0.631230  0.601834
 7.35  8.173068  4.327390  0.631260  0.600285
 7.36  8.173068  4.327390  0.631290  0.598739
 7.37  8.173068  4.327383  0.631310  0.597196
 7.38  8.173085  4.327383  0.631340  0.595656
 7.39  8.173085  4.327376  0.631370  0.594119
 7.40  8.173085  4.327376  0.631400  0.592585
 7.41  8.173101  4.327368  0.631420  0.591053
 7.42  8.173101  4.327368  0.631450  0.589525
 7.43  8.173101  4.327361  0.631480  0.588000
 7.44  8.173118  4.327361  0.631500  0.586477
 7.45  8.173118  4.327361  0.631530  0.584958
 7.46  8.173118  4.327354  0.631560  0.583441
 7.47  8.173134  4.327354  0.631580  0.581927
 7.48  8.173134  4.327346  0.631610  0.580416
 7.49  8.173134  4.327346  0.631640  0.578908
 7.50  8.173151  4.327339  0.631660  0.577402
 7.51  8.173151  4.327339  0.631690  0.575900
 7.52  8.173151  4.327339  0.631710  0.574400
 7.53  8.173168  4.327331  0.631740  0.572903
 7.54  8.173168  4.327331  0.631770  0.571409
 7.55  8.173184  4.327324  0.631790  0.569918
 7.56  8.173227  4.327367  0.631820  0.568430
 7.57  8.173227  4.327367  0.631840  0.566944
 7.58  8.173244  4.327360  0.631870  0.565461
 7.59  8.173244  4.327360  0.631890  0.563981
 7.60  8.173244  4.327352  0.631920  0.562503
 7.61  8.173261  4.327352  0.631940  0.561029
 7.62  8.173261  4.327352  0.631970  0.559557
 7.63  8.173261  4.327345  0.631990  0.558087
 7.64  8.173277  4.327345  0.632020  0.556621
 7.65  8.173277  4.327345  0.632040  0.555157
 7.66  8.173294  4.327338  0.632070  0.553696
 7.67  8.173294  4.327338  0.632090  0.552237
 7.68  8.173294  4.327330  0.632120  0.550782
 7.69  8.173310  4.327330  0.632140  0.549329
 7.70  8.173310  4.327330  0.632170  0.547878
 7.71  8.173310  4.327323  0.632190  0.546430
 7.72  8.173327  4.327323  0.632220  0.544985
 7.73  8.173327  4.327323  0.632240  0.543543
 7.74  8.173344  4.327316  0.632260  0.542103
 7.75  8.173344  4.327316  0.632290  0.540665
 7.76  8.173344  4.327316  0.632310  0.539231
 7.77  8.173360  4.327316  0.632340  0.537799
 7.78  8.173360  4.327308  0.632360  0.536369
 7.79  8.173377  4.327308  0.632380  0.534942
 7.80  8.173377  4.327308  0.632410  0.533518
 7.81  8.173377  4.327301  0.632430  0.532096
 7.82  8.173393  4.327301  0.632450  0.530677
 7.83  8.173393  4.327301  0.632480  0.529260
 7.84  8.173393  4.327294  0.632500  0.527846
 7.85  8.173410  4.327294  0.632520  0.526435
 7.86  8.173410  4.327294  0.632550  0.525025
 7.87  8.173427  4.327294  0.632570  0.523619
 7.88  8.173427  4.327286  0.632590  0.522215
 7.89  8.173427  4.327286  0.632620  0.520813
 7.90  8.173443  4.327286  0.632640  0.519414
 7.91  8.173443  4.327279  0.632660  0.518018
 7.92  8.173460  4.327279  0.632690  0.516624
 7.93  8.173460  4.327279  0.632710  0.515232
 7.94  8.173460  4.327279  0.632730  0.513843
 7.95  8.173476  4.327272  0.632760  0.512456
 7.96  8.173476  4.327272  0.632780  0.511072
 7.97  8.173493  4.327272  0.632800  0.509690
 7.98  8.173493  4.327272  0.632820  0.508311
 7.99  8.173493  4.327264  0.632850  0.506934
 8.00  8.173510  4.327264  0.632870  0.505560
 8.01  8.173510  4.327264  0.632890  0.504187
 8.02  8.173526  4.327264  0.632910  0.502818
 8.03  8.173526  4.327257  0.632940  0.501451
 8.04  8.173526  4.327257  0.632960  0.500086
 8.05  8.173543  4.327257  0.632980  0.498723
 8.06  8.173543  4.327257  0.633000  0.497363
 8.07  8.173559  4.327250  0.633020  0.496005
 8.08  8.173559  4.327250  0.633050  0.494650
 8.09  8.173576  4.327250  0.633070  0.493297
 8.10  8.173576  4.327250  0.633090  0.491946
 8.11  8.173576  4.327242  0.633110  0.490598
 8.12  8.173593  4.327242  0.633130  0.489251
 8.13  8.173593  4.327242  0.633160  0.487908
 8.14  8.173609  4.327242  0.633180  0.486566
 8.15  8.173609  4.327242  0.633200  0.485227
 8.16  8.173609  4.327235  0.633220  0.483890
 8.17  8.173626  4.327235  0.633240  0.482556
 8.18  8.173626  4.327235  0.633260  0.481224
 8.19  8.173642  4.327235  0.633290  0.479894
 8.20  8.173642  4.327235  0.633310  0.478566
 8.21  8.173642  4.327228  0.633330  0.477241
 8.22  8.173659  4.327228  0.633350  0.475917
 8.23  8.173659  4.327228  0.633370  0.474597
 8.24  8.173676  4.327228  0.633390  0.473278
 8.25  8.173676  4.327228  0.633410  0.471961
 8.26  8.173692  4.327220  0.633430  0.470647
 8.27  8.173692  4.327220  0.633450  0.469335
 8.28  8.173692  4.327220  0.633480  0.468026
 8.29  8.173709  4.327220  0.633500  0.466718
 8.30  8.173709  4.327220  0.633520  0.465413
 8.31  8.173725  4.327213  0.633540  0.464110
 8.32  8.173725  4.327213  0.633560  0.462809
 8.33  8.173725  4.327213  0.633580  0.461510
 8.34  8.173742  4.327213  0.633600  0.460214
 8.35  8.173742  4.327213  0.633620  0.458919
 8.36  8.173758  4.327213  0.633640  0.457627
 8.37  8.173758  4.327205  0.633660  0.456337
 8.38  8.173775  4.327205  0.633680  0.455049
 8.39  8.173775  4.327205  0.633700  0.453763
 8.40  8.173775  4.327205  0.633720  0.452480
 8.41  8.173792  4.327205  0.633740  0.451198
 8.42  8.173792  4.327205  0.633760  0.449919
 8.43  8.173808  4.327198  0.633780  0.448642
 8.44  8.173808  4.327198  0.633800  0.447367
 8.45  8.173808  4.327198  0.633830  0.446094
 8.46  8.173825  4.327198  0.633850  0.444823
 8.47  8.173825  4.327198  0.633870  0.443554
 8.48  8.173841  4.327198  0.633890  0.442287
 8.49  8.173841  4.327191  0.633910  0.441023
 8.50  8.173858  4.327191  0.633930  0.439760
 8.51  8.173858  4.327191  0.633950  0.438500
 8.52  8.173858  4.327191  0.633970  0.437241
 8.53  8.173875  4.327191  0.633980  0.435985
 8.54  8.173875  4.327191  0.634000  0.434731
 8.55  8.173891  4.327191  0.634020  0.433479
 8.56  8.173891  4.327183  0.634040  0.432228
 8.57  8.173891  4.327183  0.634060  0.430980
 8.58  8.173908  4.327183  0.634080  0.429734
 8.59  8.173908  4.327183  0.634100  0.428490
 8.60  8.173924  4.327183  0.634120  0.427248
 8.61  8.173924  4.327183  0.634140  0.426008
 8.62  8.173941  4.327183  0.634160  0.424770
 8.63  8.173941  4.327176  0.634180  0.423534
 8.64  8.173941  4.327176  0.634200  0.422300
 8.65  8.173957  4.327176  0.634220  0.421068
 8.66  8.173957  4.327176  0.634240  0.419838
 8.67  8.173974  4.327176  0.634260  0.418610
 8.68  8.173974  4.327176  0.634280  0.417384
 8.69  8.173974  4.327176  0.634300  0.416159
 8.70  8.174034  4.327212  0.634320  0.414937
 8.71  8.174034  4.327212  0.634340  0.413717
 8.72  8.174050  4.327212  0.634350  0.412499
 8.73  8.174050  4.327212  0.634370  0.411282
 8.74  8.174067  4.327212  0.634390  0.410068
 8.75  8.174067  4.327212  0.634410  0.408856
 8.76  8.174067  4.327212  0.634430  0.407645
 8.77  8.174083  4.327212  0.634450  0.406437
 8.78  8.174083  4.327204  0.634470  0.405230
 8.79  8.174100  4.327204  0.634490  0.404025
 8.80  8.174100  4.327204  0.634510  0.402822
 8.81  8.174100  4.327204  0.634520  0.401621
 8.82  8.174117  4.327204  0.634540  0.400422
 8.83  8.174117  4.327204  0.634560  0.399225
 8.84  8.174133  4.327204  0.634580  0.398030
 8.85  8.174133  4.327204  0.634600  0.396836
 8.86  8.174150  4.327197  0.634620  0.395645
 8.87  8.174150  4.327197  0.634640  0.394455
 8.88  8.174150  4.327197  0.634660  0.393268
 8.89  8.174166  4.327197  0.634670  0.392082
 8.90  8.174166  4.327197  0.634690  0.390898
 8.91  8.174183  4.327197  0.634710  0.389715
 8.92  8.174183  4.327197  0.634730  0.388535
 8.93  8.174183  4.327197  0.634750  0.387356
 8.94  8.174199  4.327190  0.634770  0.386180
 8.95  8.174199  4.327190  0.634780  0.385005
 8.96  8.174216  4.327190  0.634800  0.383832
 8.97  8.174216  4.327190  0.634820  0.382661
 8.98  8.174233  4.327190  0.634840  0.381491
 8.99  8.174233  4.327190  0.634860  0.380324
 9.00  8.174233  4.327190  0.634880  0.379158
 9.01  8.174249  4.327190  0.634890  0.377994
 9.02  8.174249  4.327190  0.634910  0.376832
 9.03  8.174266  4.327182  0.634930  0.375671
 9.04  8.174266  4.327182  0.634950  0.374513
 9.05  8.174266  4.327182  0.634970  0.373356
 9.06  8.174282  4.327182  0.634980  0.372201
 9.07  8.174282  4.327182  0.635000  0.371047
 9.08  8.174299  4.327182  0.635020  0.369896
 9.09  8.174299  4.327182  0.635040  0.368746
 9.10  8.174299  4.327182  0.635060  0.367598
 9.11  8.174315  4.327182  0.635070  0.366452
 9.12  8.174315  4.327175  0.635090  0.365307
 9.13  8.174332  4.327175  0.635110  0.364165
 9.14  8.174332  4.327175  0.635130  0.363024
 9.15  8.174349  4.327175  0.635150  0.361884
 9.16  8.174349  4.327175  0.635160  0.360747
 9.17  8.174349  4.327175  0.635180  0.359611
 9.18  8.174365  4.327175  0.635200  0.358477
 9.19  8.174365  4.327175  0.635220  0.357344
 9.20  8.174382  4.327175  0.635230  0.356213
 9.21  8.174382  4.327175  0.635250  0.355084
 9.22  8.174382  4.327168  0.635270  0.353957
 9.23  8.174398  4.327168  0.635290  0.352832
 9.24  8.174398  4.327168  0.635300  0.351708
 9.25  8.174415  4.327168  0.635320  0.350585
 9.26  8.174415  4.327168  0.635340  0.349465
 9.27  8.174415  4.327168  0.635360  0.348346
 9.28  8.174431  4.327168  0.635380  0.347229
 9.29  8.174431  4.327168  0.635390  0.346113
 9.30  8.174448  4.327168  0.635410  0.344999
 9.31  8.174448  4.327160  0.635430  0.343887
 9.32  8.174448  4.327160  0.635440  0.342776
 9.33  8.174465  4.327160  0.635460  0.341667
 9.34  8.174465  4.327160  0.635480  0.340560
 9.35  8.174481  4.327160  0.635500  0.339455
 9.36  8.174481  4.327160  0.635510  0.338351
 9.37  8.174481  4.327160  0.635530  0.337248
 9.38  8.174498  4.327160  0.635550  0.336147
 9.39  8.174498  4.327160  0.635570  0.335048
 9.40  8.174514  4.327160  0.635580  0.333951
 9.41  8.174514  4.327153  0.635600  0.332855
 9.42  8.174514  4.327153  0.635620  0.331761
 9.43  8.174531  4.327153  0.635640  0.330668
 9.44  8.174531  4.327153  0.635650  0.329577
 9.45  8.174547  4.327153  0.635670  0.328487
 9.46  8.174547  4.327153  0.635690  0.327400
 9.47  8.174547  4.327153  0.635700  0.326313
 9.48  8.174564  4.327153  0.635720  0.325229
 9.49  8.174564  4.327153  0.635740  0.324145
 9.50  8.174580  4.327146  0.635750  0.323064
 9.51  8.174580  4.327146  0.635770  0.321984
 9.52  8.174597  4.327146  0.635790  0.320906
 9.53  8.174597  4.327146  0.635810  0.319829
 9.54  8.174597  4.327146  0.635820  0.318753
 9.55  8.174614  4.327146  0.635840  0.317680
 9.56  8.174614  4.327146  0.635860  0.316608
 9.57  8.174614  4.327146  0.635870  0.315537
 9.58  8.174630  4.327146  0.635890  0.314468
 9.59  8.174630  4.327146  0.635910  0.313400
 9.60  8.174647  4.327138  0.635920  0.312334
 9.61  8.174647  4.327138  0.635940  0.311270
 9.62  8.174647  4.327138  0.635960  0.310207
 9.63  8.174663  4.327138  0.635970  0.309146
 9.64  8.174663  4.327138  0.635990  0.308086
 9.65  8.174680  4.327138  0.636010  0.307027
 9.66  8.174680  4.327138  0.636020  0.305971
 9.67  8.174680  4.327138  0.636040  0.304915
 9.68  8.174696  4.327138  0.636060  0.303861
 9.69  8.174696  4.327138  0.636070  0.302809
 9.70  8.174713  4.327131  0.636090  0.301758
 9.71  8.174713  4.327131  0.636110  0.300709
 9.72  8.174713  4.327131  0.636120  0.299661
 9.73  8.174729  4.327131  0.636140  0.298615
 9.74  8.174729  4.327131  0.636160  0.297570
 9.75  8.174746  4.327131  0.636170  0.296526
 9.76  8.174746  4.327131  0.636190  0.295484
 9.77  8.174746  4.327131  0.636210  0.294444
 9.78  8.174763  4.327131  0.636220  0.293405
 9.79  8.174763  4.327131  0.636240  0.292368
 9.80  8.174779  4.327124  0.636260  0.291331
 9.81  8.174779  4.327124  0.636270  0.290297
 9.82  8.174779  4.327124  0.636290  0.289264
 9.83  8.174796  4.327124  0.636310  0.288232
 9.84  8.174796  4.327124  0.636320  0.287202
 9.85  8.174796  4.327124  0.636340  0.286173
 9.86  8.174812  4.327124  0.636360  0.285146
 9.87  8.174812  4.327124  0.636370  0.284120
 9.88  8.174829  4.327124  0.636390  0.283095
 9.89  8.174829  4.327124  0.636400  0.282072
 9.90  8.174829  4.327116  0.636420  0.281050
 9.91  8.174845  4.327116  0.636440  0.280030
 9.92  8.174845  4.327116  0.636450  0.279011
 9.93  8.174862  4.327116  0.636470  0.277994
 9.94  8.174862  4.327116  0.636490  0.276978
 9.95  8.174862  4.327116  0.636500  0.275963
 9.96  8.174878  4.327116  0.636520  0.274950
 9.97  8.174878  4.327116  0.636530  0.273938
 9.98  8.174895  4.327116  0.636550  0.272928
 9.99  8.174895  4.327116  0.636570  0.271919
10.00  8.174895  4.327109  0.636580  0.270911
10.01  8.174911  4.327109  0.636600  0.269905
10.02  8.174911  4.327109  0.636620  0.268900
10.03  8.174911  4.327109  0.636630  0.267897
10.04  8.174928  4.327109  0.636650  0.266895
10.05  8.174928  4.327109  0.636660  0.265894
10.06  8.174945  4.327109  0.636680  0.264895
10.07  8.174945  4.327109  0.636700  0.263897
10.08  8.174945  4.327109  0.636710  0.262900
10.09  8.174961  4.327101  0.636730  0.261905
10.10  8.174961  4.327101  0.636740  0.260911
10.11  8.174961  4.327101  0.636760  0.259918
10.12  8.174978  4.327101  0.636780  0.258927
10.13  8.174978  4.327101  0.636790  0.257937
10.14  8.175037  4.327144  0.636810  0.256949
10.15  8.175037  4.327144  0.636820  0.255962
10.16  8.175037  4.327144  0.636840  0.254976
10.17  8.175054  4.327144  0.636860  0.253991
10.18  8.175054  4.327144  0.636870  0.253008
10.19  8.175070  4.327137  0.636890  0.252026
10.20  8.175070  4.327137  0.636900  0.251046
10.21  8.175070  4.327137  0.636920  0.250067
10.22  8.175087  4.327137  0.636940  0.249089
10.23  8.175087  4.327137  0.636950  0.248112
10.24  8.175087  4.327137  0.636970  0.247137
10.25  8.175103  4.327137  0.636980  0.246163
10.26  8.175103  4.327137  0.637000  0.245190
10.27  8.175120  4.327137  0.637020  0.244219
10.28  8.175120  4.327130  0.637030  0.243249
10.29  8.175120  4.327130  0.637050  0.242280
10.30  8.175136  4.327130  0.637060  0.241313
10.31  8.175136  4.327130  0.637080  0.240346
10.32  8.175136  4.327130  0.637090  0.239381
10.33  8.175153  4.327130  0.637110  0.238418
10.34  8.175153  4.327130  0.637130  0.237456
10.35  8.175170  4.327130  0.637140  0.236494
10.36  8.175170  4.327130  0.637160  0.235535
10.37  8.175170  4.327122  0.637170  0.234576
10.38  8.175186  4.327122  0.637190  0.233619
10.39  8.175186  4.327122  0.637200  0.232663
10.40  8.175186  4.327122  0.637220  0.231708
10.41  8.175203  4.327122  0.637240  0.230755
10.42  8.175203  4.327122  0.637250  0.229802
10.43  8.175203  4.327122  0.637270  0.228851
10.44  8.175219  4.327122  0.637280  0.227902
10.45  8.175219  4.327122  0.637300  0.226953
10.46  8.175236  4.327122  0.637310  0.226006
10.47  8.175236  4.327115  0.637330  0.225060
10.48  8.175236  4.327115  0.637350  0.224115
10.49  8.175252  4.327115  0.637360  0.223172
10.50  8.175252  4.327115  0.637380  0.222230
10.51  8.175252  4.327115  0.637390  0.221288
10.52  8.175269  4.327115  0.637410  0.220349
10.53  8.175269  4.327115  0.637420  0.219410
10.54  8.175285  4.327115  0.637440  0.218473
10.55  8.175285  4.327115  0.637450  0.217536
10.56  8.175285  4.327115  0.637470  0.216601
10.57  8.175302  4.327108  0.637480  0.215668
10.58  8.175302  4.327108  0.637500  0.214735
10.59  8.175302  4.327108  0.637520  0.213804
10.60  8.175318  4.327108  0.637530  0.212874
10.61  8.175318  4.327108  0.637550  0.211945
10.62  8.175318  4.327108  0.637560  0.211017
10.63  8.175335  4.327108  0.637580  0.210091
10.64  8.175335  4.327108  0.637590  0.209165
10.65  8.175351  4.327108  0.637610  0.208241
10.66  8.175351  4.327100  0.637620  0.207318
10.67  8.175351  4.327100  0.637640  0.206396
10.68  8.175368  4.327100  0.637650  0.205476
10.69  8.175368  4.327100  0.637670  0.204556
10.70  8.175368  4.327100  0.637690  0.203638
10.71  8.175384  4.327100  0.637700  0.202721
10.72  8.175384  4.327100  0.637720  0.201805
10.73  8.175384  4.327100  0.637730  0.200890
10.74  8.175401  4.327100  0.637750  0.199977
10.75  8.175401  4.327093  0.637760  0.199064
10.76  8.175418  4.327093  0.637780  0.198153
10.77  8.175418  4.327093  0.637790  0.197243
10.78  8.175418  4.327093  0.637810  0.196334
10.79  8.175434  4.327093  0.637820  0.195426
10.80  8.175434  4.327093  0.637840  0.194519
10.81  8.175434  4.327093  0.637850  0.193614
10.82  8.175451  4.327093  0.637870  0.192710
10.83  8.175451  4.327093  0.637880  0.191806
10.84  8.175451  4.327086  0.637900  0.190904
10.85  8.175467  4.327086  0.637920  0.190003
10.86  8.175467  4.327086  0.637930  0.189104
10.87  8.175484  4.327086  0.637950  0.188205
10.88  8.175484  4.327086  0.637960  0.187307
10.89  8.175484  4.327086  0.637980  0.186411
10.90  8.175500  4.327086  0.637990  0.185516
10.91  8.175500  4.327086  0.638010  0.184621
10.92  8.175500  4.327086  0.638020  0.183728
10.93  8.175517  4.327086  0.638040  0.182836
10.94  8.175517  4.327078  0.638050  0.181946
10.95  8.175517  4.327078  0.638070  0.181056
10.96  8.175533  4.327078  0.638080  0.180167
10.97  8.175533  4.327078  0.638100  0.179280
10.98  8.175533  4.327078  0.638110  0.178393
10.99  8.175550  4.327078  0.638130  0.177508
11.00  8.175550  4.327078  0.638140  0.176624
11.01  8.175566  4.327078  0.638160  0.175741
11.02  8.175566  4.327078  0.638170  0.174859
11.03  8.175566  4.327071  0.638190  0.173978
11.04  8.175583  4.327071  0.638200  0.173098
11.05  8.175583  4.327071  0.638220  0.172219
11.06  8.175583  4.327071  0.638230  0.171341
11.07  8.175599  4.327071  0.638250  0.170465
11.08  8.175599  4.327071  0.638260  0.169589
11.09  8.175599  4.327071  0.638280  0.168715
11.10  8.175616  4.327071  0.638290  0.167842
11.11  8.175616  4.327071  0.638310  0.166969
11.12  8.175616  4.327064  0.638320  0.166098
11.13  8.175632  4.327064  0.638340  0.165228
11.14  8.175632  4.327064  0.638350  0.164359
11.15  8.175649  4.327064  0.638370  0.163491
11.16  8.175649  4.327064  0.638380  0.162624
11.17  8.175649  4.327064  0.638400  0.161758
11.18  8.175665  4.327064  0.638410  0.160893
11.19  8.175665  4.327064  0.638430  0.160029
11.20  8.175665  4.327064  0.638440  0.159166
11.21  8.175682  4.327064  0.638460  0.158305
11.22  8.175682  4.327056  0.638470  0.157444
