 t       A(O)      A(F)      fg       z
 0.93  8.835810  4.228729  0.237240  4.037202
 0.94  8.839406  4.236913  0.236600  4.015066
 0.95  8.842972  4.244876  0.235930  3.993170
 0.96  8.846440  4.252631  0.235250  3.971509
 0.97  8.849878  4.260155  0.234540  3.950078
 0.98  8.853297  4.267491  0.233810  3.928875
 0.99  8.856652  4.274640  0.233070  3.907896
 1.00  8.859985  4.281619  0.232310  3.887135
 1.01  8.863150  4.288233  0.237810  3.866591
 1.02  8.857313  4.287382  0.242850  3.846259
 1.03  8.850433  4.285354  0.247600  3.826135
 1.04  8.843698  4.283271  0.252180  3.806217
 1.05  8.837156  4.281478  0.256630  3.786501
 1.06  8.830844  4.279860  0.260970  3.766984
 1.07  8.824716  4.278402  0.265220  3.747662
 1.08  8.818772  4.277081  0.269400  3.728532
 1.09  8.812990  4.275871  0.273500  3.709592
 1.10  8.807372  4.274762  0.277530  3.690838
 1.11  8.801891  4.273706  0.281500  3.672267
 1.12  8.796593  4.272696  0.285410  3.653877
 1.13  8.791402  4.271698  0.289270  3.635664
 1.14  8.786364  4.270736  0.293070  3.617627
 1.15  8.781444  4.269804  0.296820  3.599762
 1.16  8.776603  4.268917  0.300520  3.582066
 1.17  8.771929  4.268077  0.304170  3.564538
 1.18  8.767343  4.267267  0.307780  3.547173
 1.19  8.762863  4.266464  0.311340  3.529971
 1.20  8.758491  4.265677  0.314860  3.512929
 1.21  8.754215  4.264903  0.318340  3.496044
 1.22  8.750034  4.264123  0.321770  3.479314
 1.23  8.745938  4.263334  0.325170  3.462736
 1.24  8.741934  4.262540  0.328520  3.446309
 1.25  8.738019  4.261718  0.331840  3.430030
 1.26  8.734178  4.260873  0.335120  3.413897
 1.27  8.730423  4.260001  0.338360  3.397908
 1.28  8.726745  4.259093  0.341570  3.382061
 1.29  8.723138  4.258143  0.344740  3.366354
 1.30  8.719604  4.257156  0.347880  3.350785
 1.31  8.716139  4.256128  0.350980  3.335352
 1.32  8.712741  4.255054  0.354050  3.320053
 1.33  8.709411  4.253955  0.357090  3.304886
 1.34  8.706151  4.252832  0.360090  3.289850
 1.35  8.702947  4.251688  0.363070  3.274942
 1.36  8.699806  4.250519  0.366010  3.260161
 1.37  8.696725  4.249339  0.368920  3.245505
 1.38  8.693694  4.248138  0.371800  3.230972
 1.39  8.690725  4.246939  0.374650  3.216561
 1.40  8.687814  4.245723  0.377470  3.202270
 1.41  8.684947  4.244499  0.380260  3.188098
 1.42  8.682139  4.243282  0.383020  3.174043
 1.43  8.679378  4.242057  0.385750  3.160103
 1.44  8.676663  4.240824  0.388460  3.146277
 1.45  8.674006  4.239602  0.391140  3.132563
 1.46  8.671387  4.238376  0.393790  3.118960
 1.47  8.668813  4.237157  0.396410  3.105466
 1.48  8.666284  4.235935  0.399010  3.092080
 1.49  8.663799  4.234723  0.401580  3.078802
 1.50  8.661356  4.233508  0.404130  3.065628
 1.51  8.658960  4.232304  0.406650  3.052558
 1.52  8.656601  4.231097  0.409150  3.039591
 1.53  8.654280  4.229887  0.411620  3.026725
 1.54  8.651998  4.228693  0.414070  3.013960
 1.55  8.649754  4.227490  0.416490  3.001293
 1.56  8.647544  4.226304  0.418890  2.988723
 1.57  8.645374  4.225114  0.421270  2.976250
 1.58  8.643239  4.223926  0.423620  2.963872
 1.59  8.641135  4.222740  0.425950  2.951588
 1.60  8.639066  4.221565  0.428260  2.939397
 1.61  8.637029  4.220388  0.430550  2.927298
 1.62  8.635027  4.219211  0.432810  2.915289
 1.63  8.633058  4.218051  0.435050  2.903370
 1.64  8.631111  4.216874  0.437270  2.891539
 1.65  8.629206  4.215722  0.439480  2.879796
 1.66  8.627330  4.214563  0.441660  2.868139
 1.67  8.625476  4.213401  0.443810  2.856567
 1.68  8.623655  4.212251  0.445950  2.845080
 1.69  8.621862  4.211107  0.448070  2.833676
 1.70  8.620099  4.209970  0.450170  2.822354
 1.71  8.618358  4.208821  0.452250  2.811114
 1.72  8.616646  4.207693  0.454310  2.799954
 1.73  8.614960  4.206557  0.456350  2.788874
 1.74  8.613297  4.205434  0.458380  2.777872
 1.75  8.611664  4.204307  0.460380  2.766948
 1.76  8.610056  4.203188  0.462370  2.756101
 1.77  8.608471  4.202070  0.464330  2.745330
 1.78  8.606908  4.200966  0.466280  2.734634
 1.79  8.605368  4.199853  0.468220  2.724012
 1.80  8.603850  4.198753  0.470130  2.713464
 1.81  8.602357  4.197655  0.472030  2.702988
 1.82  8.600890  4.196564  0.473910  2.692584
 1.83  8.599442  4.195485  0.475780  2.682252
 1.84  8.598016  4.194399  0.477620  2.671989
 1.85  8.596609  4.193326  0.479460  2.661796
 1.86  8.595226  4.192255  0.481270  2.651671
 1.87  8.593862  4.191197  0.483070  2.641615
 1.88  8.592519  4.190136  0.484860  2.631625
 1.89  8.591198  4.189073  0.486620  2.621703
 1.90  8.589892  4.188027  0.488370  2.611846
 1.91  8.588616  4.186980  0.490100  2.602054
 1.92  8.587352  4.185934  0.491820  2.592326
 1.93  8.586107  4.184902  0.493520  2.582662
 1.94  8.584883  4.183873  0.495210  2.573061
 1.95  8.583670  4.182847  0.496880  2.563523
 1.96  8.582485  4.181833  0.498540  2.554046
 1.97  8.581317  4.180818  0.500180  2.544630
 1.98  8.580158  4.179821  0.501810  2.535275
 1.99  8.579023  4.178821  0.503420  2.525980
 2.00  8.577905  4.177830  0.505020  2.516743
 2.01  8.576802  4.176852  0.506600  2.507566
 2.02  8.575719  4.175878  0.508170  2.498446
 2.03  8.574651  4.174917  0.509730  2.489384
 2.04  8.573589  4.173960  0.511280  2.480378
 2.05  8.572556  4.173015  0.512810  2.471429
 2.06  8.571534  4.172080  0.514320  2.462535
 2.07  8.570523  4.171143  0.515830  2.453696
 2.08  8.569530  4.170214  0.517320  2.444912
 2.09  8.568555  4.169305  0.518790  2.436182
 2.10  8.567585  4.168383  0.520250  2.427506
 2.11  8.566634  4.167481  0.521700  2.418882
 2.12  8.565700  4.166577  0.523140  2.410311
 2.13  8.564776  4.165698  0.524560  2.401792
 2.14  8.563860  4.164812  0.525960  2.393324
 2.15  8.562962  4.163924  0.527360  2.384907
 2.16  8.562073  4.163061  0.528740  2.376540
 2.17  8.561197  4.162197  0.530100  2.368223
 2.18  8.560335  4.161337  0.531460  2.359956
 2.19  8.559483  4.160479  0.532800  2.351738
 2.20  8.558643  4.159643  0.534120  2.343568
 2.21  8.557811  4.158800  0.535440  2.335446
 2.22  8.556996  4.157971  0.536730  2.327371
 2.23  8.556186  4.157151  0.538020  2.319344
 2.24  8.555389  4.156330  0.539300  2.311364
 2.25  8.554604  4.155519  0.540560  2.303429
 2.26  8.553825  4.154717  0.541810  2.295541
 2.27  8.553058  4.153924  0.543040  2.287697
 2.28  8.552309  4.153135  0.544260  2.279899
 2.29  8.551561  4.152362  0.545480  2.272145
 2.30  8.550819  4.151588  0.546670  2.264436
 2.31  8.550090  4.150813  0.547860  2.256770
 2.32  8.549378  4.150063  0.549030  2.249147
 2.33  8.548661  4.149307  0.550190  2.241567
 2.34  8.547956  4.148562  0.551340  2.234030
 2.35  8.547262  4.147819  0.552470  2.226535
 2.36  8.546577  4.147082  0.553600  2.219082
 2.37  8.545895  4.146360  0.554700  2.211670
 2.38  8.545223  4.145643  0.555800  2.204299
 2.39  8.544560  4.144941  0.556890  2.196968
 2.40  8.543899  4.144233  0.557960  2.189678
 2.41  8.543249  4.143540  0.559020  2.182428
 2.42  8.542613  4.142846  0.560070  2.175217
 2.43  8.541971  4.142170  0.561110  2.168045
 2.44  8.541340  4.141496  0.562140  2.160913
 2.45  8.540715  4.140822  0.563150  2.153819
 2.46  8.540103  4.140169  0.564160  2.146763
 2.47  8.539487  4.139511  0.565150  2.139744
 2.48  8.538881  4.138869  0.566130  2.132764
 2.49  8.538282  4.138225  0.567100  2.125820
 2.50  8.537689  4.137591  0.568060  2.118914
 2.51  8.537102  4.136969  0.569010  2.112044
 2.52  8.536523  4.136345  0.569940  2.105210
 2.53  8.535949  4.135732  0.570870  2.098412
 2.54  8.535375  4.135130  0.571790  2.091650
 2.55  8.534808  4.134527  0.572690  2.084923
 2.56  8.534254  4.133935  0.573590  2.078231
 2.57  8.533700  4.133342  0.574480  2.071573
 2.58  8.533152  4.132760  0.575360  2.064950
 2.59  8.532611  4.132189  0.576230  2.058362
 2.60  8.532077  4.131617  0.577090  2.051807
 2.61  8.531550  4.131056  0.577940  2.045285
 2.62  8.531033  4.130499  0.578790  2.038797
 2.63  8.530519  4.129948  0.579620  2.032342
 2.64  8.530012  4.129397  0.580450  2.025920
 2.65  8.529509  4.128861  0.581270  2.019530
 2.66  8.529015  4.128332  0.582080  2.013172
 2.67  8.528521  4.127802  0.582890  2.006846
 2.68  8.528038  4.127288  0.583680  2.000552
 2.69  8.527558  4.126769  0.584470  1.994289
 2.70  8.527082  4.126265  0.585250  1.988058
 2.71  8.526615  4.125757  0.586020  1.981857
 2.72  8.526153  4.125252  0.586790  1.975687
 2.73  8.525697  4.124770  0.587550  1.969547
 2.74  8.525237  4.124272  0.588300  1.963438
 2.75  8.524796  4.123789  0.589040  1.957358
 2.76  8.524354  4.123318  0.589770  1.951308
 2.77  8.523920  4.122854  0.590500  1.945288
 2.78  8.523501  4.122403  0.591220  1.939297
 2.79  8.523038  4.121907  0.591940  1.933334
 2.80  8.522625  4.121454  0.592640  1.927401
 2.81  8.522220  4.121013  0.593340  1.921496
 2.82  8.521814  4.120571  0.594040  1.915619
 2.83  8.521372  4.120098  0.594720  1.909771
 2.84  8.520973  4.119667  0.595400  1.903950
 2.85  8.520582  4.119248  0.596080  1.898157
 2.86  8.520197  4.118828  0.596740  1.892391
 2.87  8.519820  4.118409  0.597400  1.886653
 2.88  8.519398  4.117957  0.598060  1.880941
 2.89  8.519020  4.117548  0.598700  1.875256
 2.90  8.518650  4.117139  0.599350  1.869598
 2.91  8.518286  4.116742  0.599980  1.863966
 2.92  8.517922  4.116344  0.600610  1.858361
 2.93  8.517522  4.115915  0.601230  1.852781
 2.94  8.517173  4.115528  0.601850  1.847228
 2.95  8.516824  4.115153  0.602460  1.841699
 2.96  8.516481  4.114766  0.603060  1.836197
 2.97  8.516139  4.114391  0.603660  1.830719
 2.98  8.515796  4.114028  0.604260  1.825267
 2.99  8.515425  4.113608  0.604850  1.819839
 3.00  8.515089  4.113256  0.605430  1.814436
 3.01  8.514761  4.112892  0.606000  1.809057
 3.02  8.514440  4.112539  0.606580  1.803703
 3.03  8.514119  4.112186  0.607140  1.798373
 3.04  8.513805  4.111833  0.607700  1.793067
 3.05  8.513448  4.111449  0.608260  1.787784
 3.06  8.513142  4.111107  0.608810  1.782525
 3.07  8.512835  4.110765  0.609350  1.777290
 3.08  8.512536  4.110436  0.609890  1.772077
 3.09  8.512236  4.110105  0.610420  1.766888
 3.10  8.511937  4.109775  0.610950  1.761722
 3.11  8.511644  4.109457  0.611480  1.756578
 3.12  8.511316  4.109095  0.612000  1.751457
 3.13  8.511031  4.108776  0.612510  1.746358
 3.14  8.510746  4.108457  0.613020  1.741282
 3.15  8.510469  4.108150  0.613520  1.736228
 3.16  8.510191  4.107843  0.614020  1.731195
 3.17  8.509913  4.107535  0.614520  1.726185
 3.18  8.509651  4.107228  0.615010  1.721196
 3.19  8.509337  4.106889  0.615500  1.716228
 3.20  8.509074  4.106593  0.615980  1.711282
 3.21  8.508811  4.106297  0.616460  1.706357
 3.22  8.508555  4.106013  0.616930  1.701453
 3.23  8.508300  4.105729  0.617400  1.696570
 3.24  8.508052  4.105445  0.617860  1.691707
 3.25  8.507796  4.105161  0.618330  1.686866
 3.26  8.507555  4.104889  0.618780  1.682044
 3.27  8.507263  4.104561  0.619230  1.677243
 3.28  8.507030  4.104301  0.619680  1.672462
 3.29  8.506789  4.104028  0.620130  1.667701
 3.30  8.506556  4.103755  0.620570  1.662960
 3.31  8.506323  4.103494  0.621000  1.658239
 3.32  8.506089  4.103234  0.621440  1.653537
 3.33  8.505863  4.102973  0.621860  1.648855
 3.34  8.505645  4.102724  0.622290  1.644192
 3.35  8.505419  4.102463  0.622710  1.639548
 3.36  8.505157  4.102171  0.623130  1.634923
 3.37  8.504938  4.101921  0.623540  1.630318
 3.38  8.504727  4.101685  0.623950  1.625731
 3.39  8.504517  4.101435  0.624360  1.621163
 3.40  8.504305  4.101198  0.624760  1.616613
 3.41  8.504102  4.100961  0.625160  1.612082
 3.42  8.503891  4.100724  0.625550  1.607569
 3.43  8.503695  4.100487  0.625940  1.603074
 3.44  8.503491  4.100262  0.626330  1.598598
 3.45  8.503296  4.100024  0.626720  1.594139
 3.46  8.503056  4.099755  0.627100  1.589698
 3.47  8.502868  4.099530  0.627480  1.585275
 3.48  8.502672  4.099317  0.627850  1.580870
 3.49  8.502483  4.099091  0.628220  1.576482
 3.50  8.502303  4.098878  0.628590  1.572111
 3.51  8.502114  4.098665  0.628950  1.567758
 3.52  8.501934  4.098451  0.629310  1.563422
 3.53  8.501753  4.098238  0.629670  1.559103
 3.54  8.501580  4.098024  0.630030  1.554800
 3.55  8.501399  4.097823  0.630380  1.550515
 3.56  8.501225  4.097622  0.630730  1.546246
 3.57  8.501052  4.097421  0.631070  1.541994
 3.58  8.500843  4.097176  0.631410  1.537759
 3.59  8.500678  4.096974  0.631750  1.533539
 3.60  8.500512  4.096785  0.632090  1.529336
 3.61  8.500347  4.096584  0.632420  1.525150
 3.62  8.500181  4.096394  0.632750  1.520979
 3.63  8.500023  4.096205  0.633080  1.516824
 3.64  8.499865  4.096016  0.633400  1.512685
 3.65  8.499707  4.095826  0.633720  1.508562
 3.66  8.499557  4.095650  0.634040  1.504455
 3.67  8.499407  4.095460  0.634360  1.500363
 3.68  8.499249  4.095283  0.634670  1.496287
 3.69  8.499106  4.095106  0.634980  1.492226
 3.70  8.498956  4.094929  0.635290  1.488180
 3.71  8.498813  4.094751  0.635590  1.484150
 3.72  8.498663  4.094574  0.635890  1.480135
 3.73  8.498477  4.094366  0.636190  1.476134
 3.74  8.498342  4.094189  0.636490  1.472149
 3.75  8.498200  4.094024  0.636780  1.468178
 3.76  8.498065  4.093859  0.637080  1.464222
 3.77  8.497930  4.093694  0.637360  1.460281
 3.78  8.497795  4.093529  0.637650  1.456354
 3.79  8.497660  4.093364  0.637930  1.452442
 3.80  8.497525  4.093199  0.638220  1.448544
 3.81  8.497398  4.093046  0.638490  1.444661
 3.82  8.497271  4.092894  0.638770  1.440791
 3.83  8.497144  4.092728  0.639040  1.436936
 3.84  8.497017  4.092576  0.639310  1.433095
 3.85  8.496898  4.092423  0.639580  1.429267
 3.86  8.496770  4.092270  0.639850  1.425454
 3.87  8.496651  4.092130  0.640110  1.421654
 3.88  8.496532  4.091977  0.640380  1.417868
 3.89  8.496412  4.091837  0.640640  1.414096
 3.90  8.496301  4.091684  0.640890  1.410337
 3.91  8.496181  4.091544  0.641150  1.406592
 3.92  8.496027  4.091360  0.641400  1.402860
 3.93  8.495907  4.091220  0.641650  1.399141
 3.94  8.495795  4.091079  0.641900  1.395435
 3.95  8.495692  4.090939  0.642140  1.391743
 3.96  8.495580  4.090798  0.642390  1.388064
 3.97  8.495469  4.090671  0.642630  1.384397
 3.98  8.495365  4.090530  0.642870  1.380744
 3.99  8.495261  4.090402  0.643110  1.377103
 4.00  8.495157  4.090274  0.643340  1.373475
 4.01  8.495054  4.090133  0.643580  1.369860
 4.02  8.494950  4.090005  0.643810  1.366257
 4.03  8.494854  4.089877  0.644040  1.362667
 4.04  8.494750  4.089762  0.644260  1.359090
 4.05  8.494654  4.089634  0.644490  1.355524
 4.06  8.494558  4.089506  0.644710  1.351972
 4.07  8.494462  4.089391  0.644930  1.348431
 4.08  8.494366  4.089263  0.645150  1.344902
 4.09  8.494270  4.089147  0.645370  1.341386
 4.10  8.494182  4.089032  0.645590  1.337882
 4.11  8.494086  4.088903  0.645800  1.334389
 4.12  8.493998  4.088788  0.646010  1.330909
 4.13  8.493910  4.088672  0.646220  1.327440
 4.14  8.493822  4.088557  0.646430  1.323983
 4.15  8.493734  4.088454  0.646640  1.320538
 4.16  8.493646  4.088338  0.646840  1.317104
 4.17  8.493558  4.088223  0.647040  1.313682
 4.18  8.493434  4.088077  0.647240  1.310272
 4.19  8.493346  4.087961  0.647440  1.306873
 4.20  8.493266  4.087858  0.647640  1.303485
 4.21  8.493186  4.087755  0.647840  1.300109
 4.22  8.493106  4.087639  0.648030  1.296744
 4.23  8.493026  4.087536  0.648220  1.293390
 4.24  8.492945  4.087433  0.648410  1.290047
 4.25  8.492865  4.087330  0.648600  1.286715
 4.26  8.492793  4.087227  0.648790  1.283394
 4.27  8.492713  4.087137  0.648970  1.280085
 4.28  8.492640  4.087034  0.649160  1.276786
 4.29  8.492560  4.086931  0.649340  1.273498
 4.30  8.492488  4.086841  0.649520  1.270220
 4.31  8.492416  4.086738  0.649700  1.266954
 4.32  8.492343  4.086647  0.649880  1.263698
 4.33  8.492271  4.086544  0.650060  1.260452
 4.34  8.492207  4.086454  0.650230  1.257217
 4.35  8.492134  4.086364  0.650400  1.253993
 4.36  8.492070  4.086273  0.650580  1.250779
 4.37  8.491998  4.086183  0.650750  1.247575
 4.38  8.491933  4.086093  0.650920  1.244382
 4.39  8.491869  4.086002  0.651080  1.241199
 4.40  8.491797  4.085912  0.651250  1.238026
 4.41  8.491732  4.085821  0.651410  1.234863
 4.42  8.491676  4.085744  0.651580  1.231711
 4.43  8.491612  4.085653  0.651740  1.228568
 4.44  8.491547  4.085563  0.651900  1.225435
 4.45  8.491483  4.085485  0.652060  1.222312
 4.46  8.491427  4.085395  0.652220  1.219200
 4.47  8.491362  4.085317  0.652380  1.216097
 4.48  8.491306  4.085239  0.652530  1.213003
 4.49  8.491249  4.085162  0.652690  1.209920
 4.50  8.491193  4.085071  0.652840  1.206846
 4.51  8.491129  4.084994  0.652990  1.203781
 4.52  8.491072  4.084916  0.653140  1.200727
 4.53  8.491024  4.084838  0.653290  1.197682
 4.54  8.490967  4.084760  0.653440  1.194646
 4.55  8.490911  4.084683  0.653580  1.191619
 4.56  8.490855  4.084618  0.653730  1.188602
 4.57  8.490806  4.084540  0.653870  1.185595
 4.58  8.490750  4.084462  0.654020  1.182596
 4.59  8.490701  4.084385  0.654160  1.179607
 4.60  8.490645  4.084320  0.654300  1.176627
 4.61  8.490597  4.084242  0.654440  1.173656
 4.62  8.490548  4.084177  0.654580  1.170695
 4.63  8.490500  4.084099  0.654720  1.167742
 4.64  8.490451  4.084035  0.654850  1.164798
 4.65  8.490403  4.083970  0.654990  1.161863
 4.66  8.490355  4.083892  0.655120  1.158937
 4.67  8.490263  4.083783  0.655250  1.156020
 4.68  8.490214  4.083719  0.655390  1.153112
 4.69  8.490174  4.083654  0.655520  1.150212
 4.70  8.490125  4.083589  0.655650  1.147322
 4.71  8.490085  4.083524  0.655780  1.144439
 4.72  8.490037  4.083459  0.655900  1.141566
 4.73  8.489996  4.083394  0.656030  1.138701
 4.74  8.489948  4.083329  0.656160  1.135845
 4.75  8.489907  4.083264  0.656280  1.132997
 4.76  8.489867  4.083199  0.656400  1.130157
 4.77  8.489827  4.083134  0.656530  1.127326
 4.78  8.489786  4.083082  0.656650  1.124504
 4.79  8.489746  4.083017  0.656770  1.121689
 4.80  8.489705  4.082965  0.656890  1.118883
 4.81  8.489665  4.082900  0.657010  1.116086
 4.82  8.489625  4.082835  0.657130  1.113296
 4.83  8.489592  4.082783  0.657240  1.110515
 4.84  8.489552  4.082731  0.657360  1.107741
 4.85  8.489511  4.082666  0.657470  1.104976
 4.86  8.489479  4.082614  0.657590  1.102219
 4.87  8.489439  4.082549  0.657700  1.099470
 4.88  8.489406  4.082497  0.657810  1.096729
 4.89  8.489366  4.082444  0.657930  1.093995
 4.90  8.489334  4.082392  0.658040  1.091270
 4.91  8.489301  4.082340  0.658150  1.088553
 4.92  8.489269  4.082288  0.658250  1.085843
 4.93  8.489228  4.082223  0.658360  1.083141
 4.94  8.489196  4.082171  0.658470  1.080447
 4.95  8.489164  4.082119  0.658580  1.077760
 4.96  8.489131  4.082067  0.658680  1.075082
 4.97  8.489099  4.082028  0.658790  1.072410
 4.98  8.489067  4.081975  0.658890  1.069747
 4.99  8.489034  4.081923  0.658990  1.067091
 5.00  8.489010  4.081871  0.659100  1.064442
 5.01  8.488978  4.081819  0.659200  1.061801
 5.02  8.488945  4.081780  0.659300  1.059168
 5.03  8.488921  4.081728  0.659400  1.056542
 5.04  8.488888  4.081676  0.659500  1.053923
 5.05  8.488856  4.081636  0.659600  1.051311
 5.06  8.488832  4.081584  0.659690  1.048707
 5.07  8.488799  4.081532  0.659790  1.046110
 5.08  8.488775  4.081493  0.659890  1.043521
 5.09  8.488751  4.081441  0.659980  1.040938
 5.10  8.488718  4.081402  0.660080  1.038363
 5.11  8.488694  4.081349  0.660170  1.035795
 5.12  8.488670  4.081310  0.660270  1.033234
 5.13  8.488645  4.081271  0.660360  1.030680
 5.14  8.488613  4.081219  0.660450  1.028133
 5.15  8.488589  4.081180  0.660540  1.025593
 5.16  8.488564  4.081140  0.660630  1.023060
 5.17  8.488540  4.081101  0.660720  1.020534
 5.18  8.488516  4.081049  0.660810  1.018015
 5.19  8.488492  4.081010  0.660900  1.015503
 5.20  8.488467  4.080971  0.660990  1.012997
 5.21  8.488451  4.080931  0.661080  1.010499
 5.22  8.488427  4.080892  0.661160  1.008007
 5.23  8.488402  4.080853  0.661250  1.005522
 5.24  8.488378  4.080814  0.661330  1.003043
 5.25  8.488362  4.080775  0.661420  1.000572
 5.26  8.488338  4.080735  0.661500  0.998107
 5.27  8.488313  4.080696  0.661590  0.995648
 5.28  8.488297  4.080657  0.661670  0.993197
 5.29  8.488273  4.080618  0.661750  0.990751
 5.30  8.488256  4.080578  0.661830  0.988313
 5.31  8.488232  4.080539  0.661910  0.985881
 5.32  8.488216  4.080500  0.661990  0.983455
 5.33  8.488192  4.080461  0.662070  0.981036
 5.34  8.488175  4.080435  0.662150  0.978623
 5.35  8.488159  4.080395  0.662230  0.976216
 5.36  8.488135  4.080356  0.662310  0.973816
 5.37  8.488119  4.080317  0.662390  0.971422
 5.38  8.488102  4.080291  0.662470  0.969035
 5.39  8.488086  4.080251  0.662540  0.966654
 5.40  8.488062  4.080212  0.662620  0.964279
 5.41  8.488046  4.080186  0.662700  0.961910
 5.42  8.488029  4.080147  0.662770  0.959548
 5.43  8.488013  4.080121  0.662850  0.957191
 5.44  8.487997  4.080081  0.662920  0.954841
 5.45  8.487981  4.080055  0.662990  0.952497
 5.46  8.487964  4.080016  0.663070  0.950159
 5.47  8.487948  4.079990  0.663140  0.947827
 5.48  8.487932  4.079950  0.663210  0.945501
 5.49  8.487924  4.079924  0.663280  0.943181
 5.50  8.487908  4.079885  0.663350  0.940867
 5.51  8.487891  4.079859  0.663420  0.938559
 5.52  8.487875  4.079832  0.663490  0.936257
 5.53  8.487859  4.079793  0.663560  0.933961
 5.54  8.487851  4.079767  0.663630  0.931671
 5.55  8.487835  4.079741  0.663700  0.929386
 5.56  8.487818  4.079701  0.663770  0.927107
 5.57  8.487810  4.079675  0.663840  0.924835
 5.58  8.487794  4.079649  0.663910  0.922567
