 t       A(O)      A(F)      fg       z
 1.04  9.097419  5.031660  0.322900  3.710430
 1.05  9.091845  5.026713  0.327350  3.691668
 1.06  9.086422  5.021911  0.331670  3.673089
 1.07  9.081143  5.017265  0.335900  3.654691
 1.08  9.076013  5.012749  0.340040  3.636470
 1.09  9.071012  5.008364  0.344110  3.618425
 1.10  9.066122  5.004114  0.348110  3.600552
 1.11  9.061341  4.999946  0.352040  3.582849
 1.12  9.056681  4.995889  0.355910  3.565313
 1.13  9.052141  4.991941  0.359730  3.547942
 1.14  9.047696  4.988063  0.363490  3.530733
 1.15  9.043358  4.984303  0.367210  3.513683
 1.16  9.039094  4.980636  0.370870  3.496791
 1.17  9.034931  4.977063  0.374480  3.480054
 1.18  9.030883  4.973560  0.378050  3.463470
 1.19  9.026886  4.970132  0.381570  3.447036
 1.20  9.022976  4.966789  0.385050  3.430751
 1.21  9.019178  4.963511  0.388490  3.414611
 1.22  9.015415  4.960298  0.391880  3.398616
 1.23  9.011740  4.957133  0.395240  3.382763
 1.24  9.008156  4.954036  0.398560  3.367050
 1.25  9.004638  4.951007  0.401840  3.351474
 1.26  9.001160  4.948009  0.405080  3.336035
 1.27  8.997778  4.945063  0.408290  3.320730
 1.28  8.994461  4.942164  0.411460  3.305558
 1.29  8.991183  4.939314  0.414590  3.290515
 1.30  8.987978  4.936498  0.417690  3.275602
 1.31  8.984846  4.933716  0.420760  3.260815
 1.32  8.981757  4.930984  0.423790  3.246154
 1.33  8.978716  4.928289  0.426790  3.231616
 1.34  8.975748  4.925645  0.429760  3.217199
 1.35  8.972825  4.923013  0.432690  3.202903
 1.36  8.969948  4.920434  0.435600  3.188726
 1.37  8.967122  4.917893  0.438470  3.174665
 1.38  8.964374  4.915386  0.441310  3.160720
 1.39  8.961645  4.912893  0.444130  3.146889
 1.40  8.958966  4.910456  0.446910  3.133170
 1.41  8.956337  4.908053  0.449670  3.119562
 1.42  8.953729  4.905666  0.452390  3.106064
 1.43  8.951203  4.903336  0.455090  3.092673
 1.44  8.948699  4.901022  0.457760  3.079390
 1.45  8.946219  4.898745  0.460400  3.066211
 1.46  8.943797  4.896489  0.463020  3.053137
 1.47  8.941425  4.894287  0.465610  3.040165
 1.48  8.939073  4.892077  0.468170  3.027295
 1.49  8.936781  4.889932  0.470710  3.014525
 1.50  8.934515  4.887805  0.473220  3.001854
 1.51  8.932271  4.885691  0.475710  2.989280
 1.52  8.930084  4.883617  0.478170  2.976803
 1.53  8.927924  4.881584  0.480610  2.964420
 1.54  8.925791  4.879570  0.483030  2.952132
 1.55  8.923681  4.877570  0.485420  2.939937
 1.56  8.921631  4.875612  0.487780  2.927834
 1.57  8.919610  4.873674  0.490130  2.915821
 1.58  8.917617  4.871756  0.492450  2.903898
 1.59  8.915650  4.869876  0.494750  2.892063
 1.60  8.913707  4.868012  0.497020  2.880316
 1.61  8.911799  4.866174  0.499280  2.868655
 1.62  8.909916  4.864352  0.501510  2.857080
 1.63  8.908064  4.862574  0.503720  2.845589
 1.64  8.906238  4.860813  0.505920  2.834181
 1.65  8.904444  4.859051  0.508090  2.822856
 1.66  8.902643  4.857329  0.510240  2.811612
 1.67  8.900907  4.855653  0.512370  2.800449
 1.68  8.899199  4.853972  0.514480  2.789365
 1.69  8.897490  4.852313  0.516570  2.778360
 1.70  8.895813  4.850677  0.518640  2.767432
 1.71  8.894199  4.849059  0.520700  2.756582
 1.72  8.892546  4.847484  0.522730  2.745807
 1.73  8.890959  4.845909  0.524750  2.735108
 1.74  8.889373  4.844357  0.526740  2.724483
 1.75  8.887850  4.842825  0.528720  2.713931
 1.76  8.886289  4.841312  0.530680  2.703453
 1.77  8.884796  4.839823  0.532630  2.693045
 1.78  8.883299  4.838355  0.534550  2.682709
 1.79  8.881832  4.836906  0.536460  2.672444
 1.80  8.880405  4.835463  0.538350  2.662247
 1.81  8.878969  4.834059  0.540220  2.652120
 1.82  8.877569  4.832657  0.542080  2.642060
 1.83  8.876166  4.831275  0.543920  2.632068
 1.84  8.874833  4.829919  0.545740  2.622142
 1.85  8.873462  4.828559  0.547550  2.612282
 1.86  8.872157  4.827245  0.549340  2.602488
 1.87  8.870854  4.825932  0.551120  2.592757
 1.88  8.869548  4.824641  0.552880  2.583090
 1.89  8.868274  4.823371  0.554620  2.573487
 1.90  8.867037  4.822103  0.556350  2.563946
 1.91  8.865798  4.820857  0.558060  2.554466
 1.92  8.864591  4.819633  0.559750  2.545048
 1.93  8.863386  4.818436  0.561440  2.535690
 1.94  8.862178  4.817236  0.563100  2.526392
 1.95  8.861040  4.816058  0.564750  2.517153
 1.96  8.859867  4.814883  0.566390  2.507972
 1.97  8.858729  4.813730  0.568010  2.498850
 1.98  8.857624  4.812600  0.569610  2.489785
 1.99  8.856517  4.811493  0.571200  2.480777
 2.00  8.855412  4.810389  0.572780  2.471825
 2.01  8.854341  4.809282  0.574330  2.462929
 2.02  8.853310  4.808229  0.575880  2.454088
 2.03  8.852272  4.807169  0.577410  2.445302
 2.04  8.851236  4.806111  0.578920  2.436569
 2.05  8.850198  4.805077  0.580420  2.427890
 2.06  8.849196  4.804068  0.581910  2.419264
 2.07  8.848233  4.803060  0.583380  2.410691
 2.08  8.847268  4.802077  0.584840  2.402169
 2.09  8.846302  4.801092  0.586280  2.393699
 2.10  8.845334  4.800131  0.587700  2.385280
 2.11  8.844406  4.799173  0.589120  2.376911
 2.12  8.843471  4.798235  0.590510  2.368592
 2.13  8.842578  4.797300  0.591900  2.360322
 2.14  8.841682  4.796389  0.593260  2.352102
 2.15  8.840786  4.795477  0.594620  2.343930
 2.16  8.839930  4.794568  0.595960  2.335806
 2.17  8.839034  4.793710  0.597280  2.327729
 2.18  8.838171  4.792820  0.598600  2.319700
 2.19  8.837349  4.791960  0.599890  2.311717
 2.20  8.836530  4.791129  0.601180  2.303781
 2.21  8.835705  4.790265  0.602450  2.295890
 2.22  8.834883  4.789459  0.603710  2.288045
 2.23  8.834094  4.788619  0.604950  2.280245
 2.24  8.833270  4.787810  0.606190  2.272489
 2.25  8.832522  4.787026  0.607410  2.264778
 2.26  8.831738  4.786246  0.608610  2.257110
 2.27  8.830987  4.785460  0.609810  2.249485
 2.28  8.830201  4.784677  0.610990  2.241903
 2.29  8.829487  4.783916  0.612160  2.234364
 2.30  8.828738  4.783186  0.613320  2.226867
 2.31  8.828026  4.782427  0.614460  2.219412
 2.32  8.827313  4.781694  0.615590  2.211998
 2.33  8.826604  4.780992  0.616710  2.204625
 2.34  8.825889  4.780257  0.617820  2.197293
 2.35  8.825178  4.779553  0.618920  2.190001
 2.36  8.824501  4.778871  0.620000  2.182749
 2.37  8.823827  4.778165  0.621070  2.175537
 2.38  8.823152  4.777486  0.622130  2.168364
 2.39  8.822476  4.776833  0.623180  2.161229
 2.40  8.821839  4.776152  0.624210  2.154133
 2.41  8.821206  4.775502  0.625240  2.147076
 2.42  8.820567  4.774847  0.626250  2.140056
 2.43  8.819932  4.774195  0.627250  2.133073
 2.44  8.819292  4.773566  0.628240  2.126128
 2.45  8.818655  4.772941  0.629220  2.119220
 2.46  8.818058  4.772315  0.630190  2.112348
 2.47  8.817459  4.771688  0.631150  2.105513
 2.48  8.816860  4.771088  0.632100  2.098713
 2.49  8.816261  4.770488  0.633030  2.091949
 2.50  8.815660  4.769887  0.633960  2.085221
 2.51  8.815059  4.769285  0.634880  2.078527
 2.52  8.814502  4.768715  0.635780  2.071868
 2.53  8.813939  4.768140  0.636680  2.065244
 2.54  8.813381  4.767568  0.637570  2.058654
 2.55  8.812817  4.766992  0.638440  2.052097
 2.56  8.812257  4.766447  0.639310  2.045574
 2.57  8.811697  4.765874  0.640170  2.039085
 2.58  8.811176  4.765329  0.641020  2.032628
 2.59  8.810615  4.764811  0.641860  2.026204
 2.60  8.810093  4.764264  0.642690  2.019813
 2.61  8.809575  4.763750  0.643520  2.013454
 2.62  8.809052  4.763230  0.644340  2.007127
 2.63  8.808574  4.762715  0.645150  2.000831
 2.64  8.808050  4.762194  0.645950  1.994567
 2.65  8.807571  4.761678  0.646740  1.988334
 2.66  8.807051  4.761189  0.647530  1.982132
 2.67  8.806566  4.760696  0.648310  1.975961
 2.68  8.806085  4.760206  0.649080  1.969820
 2.69  8.805604  4.759716  0.649840  1.963709
 2.70  8.805168  4.759259  0.650600  1.957628
 2.71  8.804686  4.758797  0.651350  1.951577
 2.72  8.804204  4.758334  0.652090  1.945555
 2.73  8.803762  4.757871  0.652830  1.939563
 2.74  8.803324  4.757412  0.653550  1.933599
 2.75  8.802882  4.756948  0.654280  1.927664
 2.76  8.802443  4.756518  0.654990  1.921758
 2.77  8.802004  4.756086  0.655700  1.915880
 2.78  8.801565  4.755626  0.656400  1.910030
 2.79  8.801162  4.755218  0.657090  1.904208
 2.80  8.800722  4.754786  0.657780  1.898414
 2.81  8.800323  4.754353  0.658460  1.892647
 2.82  8.799882  4.753949  0.659130  1.886907
 2.83  8.799487  4.753549  0.659800  1.881194
 2.84  8.799087  4.753144  0.660460  1.875508
 2.85  8.798687  4.752739  0.661120  1.869849
 2.86  8.798286  4.752333  0.661760  1.864216
 2.87  8.797931  4.751932  0.662410  1.858610
 2.88  8.797530  4.751555  0.663040  1.853029
 2.89  8.797174  4.751153  0.663670  1.847474
 2.90  8.796777  4.750780  0.664300  1.841945
 2.91  8.796417  4.750402  0.664920  1.836441
 2.92  8.796060  4.750029  0.665530  1.830962
 2.93  8.795662  4.749684  0.666140  1.825508
 2.94  8.795305  4.749310  0.666740  1.820080
 2.95  8.794990  4.748965  0.667330  1.814676
 2.96  8.794633  4.748590  0.667920  1.809296
 2.97  8.794275  4.748245  0.668510  1.803941
 2.98  8.793917  4.747899  0.669080  1.798609
 2.99  8.793601  4.747553  0.669660  1.793302
 3.00  8.793243  4.747207  0.670220  1.788018
 3.01  8.792931  4.746865  0.670790  1.782758
 3.02  8.792614  4.746547  0.671340  1.777522
 3.03  8.792255  4.746200  0.671900  1.772308
 3.04  8.791943  4.745887  0.672440  1.767118
 3.05  8.791625  4.745569  0.672980  1.761951
 3.06  8.791312  4.745256  0.673520  1.756806
 3.07  8.790999  4.744942  0.674050  1.751684
 3.08  8.790681  4.744623  0.674570  1.746585
 3.09  8.790410  4.744309  0.675100  1.741507
 3.10  8.790096  4.744024  0.675610  1.736452
 3.11  8.789824  4.743710  0.676120  1.731419
 3.12  8.789506  4.743420  0.676630  1.726407
 3.13  8.789234  4.743105  0.677130  1.721417
 3.14  8.788919  4.742820  0.677620  1.716449
 3.15  8.788647  4.742534  0.678120  1.711502
 3.16  8.788374  4.742248  0.678600  1.706576
 3.17  8.788106  4.741967  0.679080  1.701671
 3.18  8.787833  4.741681  0.679560  1.696787
 3.19  8.787518  4.741424  0.680030  1.691923
 3.20  8.787287  4.741138  0.680500  1.687080
 3.21  8.787014  4.740851  0.680970  1.682258
 3.22  8.786745  4.740599  0.681430  1.677456
 3.23  8.786472  4.740342  0.681880  1.672674
 3.24  8.786202  4.740059  0.682330  1.667912
 3.25  8.785971  4.739802  0.682780  1.663170
 3.26  8.785697  4.739545  0.683220  1.658448
 3.27  8.785470  4.739292  0.683660  1.653746
 3.28  8.785201  4.739038  0.684100  1.649062
 3.29  8.784969  4.738811  0.684530  1.644399
 3.30  8.784742  4.738557  0.684950  1.639754
 3.31  8.784514  4.738304  0.685380  1.635129
 3.32  8.784240  4.738075  0.685790  1.630522
 3.33  8.784012  4.737822  0.686210  1.625934
 3.34  8.783784  4.737598  0.686620  1.621365
 3.35  8.783557  4.737374  0.687030  1.616815
 3.36  8.783329  4.737150  0.687430  1.612283
 3.37  8.783101  4.736926  0.687830  1.607769
 3.38  8.782915  4.736701  0.688230  1.603274
 3.39  8.782687  4.736477  0.688620  1.598796
 3.40  8.782459  4.736252  0.689010  1.594337
 3.41  8.782231  4.736028  0.689400  1.589895
 3.42  8.782045  4.735803  0.689780  1.585472
 3.43  8.781816  4.735609  0.690160  1.581065
 3.44  8.781631  4.735384  0.690530  1.576677
 3.45  8.781402  4.735189  0.690900  1.572305
 3.46  8.781216  4.734964  0.691270  1.567951
 3.47  8.780992  4.734773  0.691640  1.563614
 3.48  8.780806  4.734578  0.692000  1.559294
 3.49  8.780620  4.734353  0.692360  1.554991
 3.50  8.780438  4.734162  0.692710  1.550705
 3.51  8.780252  4.733967  0.693060  1.546436
 3.52  8.780027  4.733776  0.693410  1.542183
 3.53  8.779841  4.733581  0.693760  1.537946
 3.54  8.779654  4.733385  0.694100  1.533727
 3.55  8.779472  4.733225  0.694440  1.529523
 3.56  8.779290  4.733034  0.694780  1.525335
 3.57  8.779147  4.732838  0.695110  1.521164
 3.58  8.778965  4.732677  0.695440  1.517009
 3.59  8.778778  4.732481  0.695770  1.512869
 3.60  8.778596  4.732320  0.696090  1.508745
 3.61  8.778414  4.732129  0.696410  1.504637
 3.62  8.778270  4.731963  0.696730  1.500545
 3.63  8.778087  4.731772  0.697050  1.496468
 3.64  8.777948  4.731610  0.697360  1.492406
 3.65  8.777766  4.731449  0.697670  1.488360
 3.66  8.777626  4.731288  0.697980  1.484329
 3.67  8.777439  4.731122  0.698280  1.480313
 3.68  8.777283  4.730960  0.698580  1.476312
 3.69  8.777130  4.730799  0.698880  1.472326
 3.70  8.776973  4.730637  0.699180  1.468354
 3.71  8.776821  4.730476  0.699470  1.464398
 3.72  8.776668  4.730314  0.699770  1.460456
 3.73  8.776520  4.730183  0.700050  1.456529
 3.74  8.776372  4.730021  0.700340  1.452616
 3.75  8.776223  4.729859  0.700620  1.448717
 3.76  8.776079  4.729728  0.700900  1.444833
 3.77  8.775935  4.729566  0.701180  1.440963
 3.78  8.775796  4.729435  0.701460  1.437107
 3.79  8.775651  4.729273  0.701730  1.433265
 3.80  8.775516  4.729146  0.702000  1.429437
 3.81  8.775381  4.729014  0.702270  1.425623
 3.82  8.775245  4.728852  0.702540  1.421823
 3.83  8.775109  4.728721  0.702800  1.418036
 3.84  8.774974  4.728589  0.703060  1.414263
 3.85  8.774847  4.728462  0.703320  1.410504
 3.86  8.774716  4.728330  0.703580  1.406758
 3.87  8.774584  4.728168  0.703830  1.403025
 3.88  8.774462  4.728041  0.704080  1.399306
 3.89  8.774335  4.727909  0.704330  1.395600
 3.90  8.774208  4.727808  0.704580  1.391907
 3.91  8.774089  4.727681  0.704830  1.388227
 3.92  8.773967  4.727549  0.705070  1.384560
 3.93  8.773844  4.727417  0.705310  1.380906
 3.94  8.773726  4.727289  0.705550  1.377265
 3.95  8.773607  4.727188  0.705790  1.373636
 3.96  8.773493  4.727061  0.706020  1.370020
 3.97  8.773374  4.726929  0.706250  1.366417
 3.98  8.773265  4.726832  0.706480  1.362827
 3.99  8.773151  4.726700  0.706710  1.359248
 4.00  8.773041  4.726603  0.706940  1.355683
 4.01  8.772927  4.726471  0.707160  1.352129
 4.02  8.772821  4.726374  0.707380  1.348588
 4.03  8.772711  4.726246  0.707600  1.345059
 4.04  8.772606  4.726145  0.707820  1.341542
 4.05  8.772500  4.726048  0.708040  1.338037
 4.06  8.772395  4.725916  0.708250  1.334544
 4.07  8.772294  4.725819  0.708470  1.331063
 4.08  8.772193  4.725722  0.708680  1.327594
 4.09  8.772087  4.725620  0.708880  1.324137
 4.10  8.771990  4.725492  0.709090  1.320691
 4.11  8.771889  4.725395  0.709300  1.317257
 4.12  8.771797  4.725298  0.709500  1.313834
 4.13  8.771695  4.725196  0.709700  1.310423
 4.14  8.771598  4.725099  0.709900  1.307024
 4.15  8.771506  4.725002  0.710100  1.303636
 4.16  8.771413  4.724905  0.710290  1.300259
 4.17  8.771321  4.724808  0.710490  1.296893
 4.18  8.771228  4.724706  0.710680  1.293539
 4.19  8.771136  4.724609  0.710870  1.290195
 4.20  8.771047  4.724542  0.711060  1.286863
 4.21  8.770959  4.724445  0.711250  1.283542
 4.22  8.770875  4.724348  0.711430  1.280232
 4.23  8.770787  4.724251  0.711620  1.276932
 4.24  8.770703  4.724184  0.711800  1.273644
 4.25  8.770615  4.724082  0.711980  1.270366
 4.26  8.770531  4.723985  0.712160  1.267099
 4.27  8.770447  4.723919  0.712340  1.263842
 4.28  8.770363  4.723821  0.712520  1.260596
 4.29  8.770284  4.723724  0.712690  1.257361
 4.30  8.770204  4.723657  0.712860  1.254136
 4.31  8.770125  4.723560  0.713030  1.250922
 4.32  8.770045  4.723493  0.713200  1.247717
 4.33  8.769970  4.723396  0.713370  1.244524
 4.34  8.769891  4.723329  0.713540  1.241340
 4.35  8.769816  4.723263  0.713700  1.238167
 4.36  8.769740  4.723165  0.713870  1.235004
 4.37  8.769665  4.723099  0.714030  1.231850
 4.38  8.769590  4.723032  0.714190  1.228707
 4.39  8.769519  4.722935  0.714350  1.225574
 4.40  8.769449  4.722873  0.714510  1.222451
 4.41  8.769378  4.722806  0.714670  1.219338
 4.42  8.769307  4.722709  0.714820  1.216234
 4.43  8.769236  4.722642  0.714980  1.213141
 4.44  8.769165  4.722575  0.715130  1.210057
 4.45  8.769099  4.722509  0.715280  1.206982
 4.46  8.769028  4.722442  0.715430  1.203917
 4.47  8.768962  4.722375  0.715580  1.200862
 4.48  8.768900  4.722282  0.715730  1.197817
 4.49  8.768833  4.722216  0.715870  1.194781
 4.50  8.768767  4.722149  0.716020  1.191754
 4.51  8.768705  4.722082  0.716160  1.188736
 4.52  8.768638  4.722016  0.716310  1.185728
 4.53  8.768581  4.721953  0.716450  1.182729
 4.54  8.768519  4.721887  0.716590  1.179740
 4.55  8.768457  4.721820  0.716730  1.176760
 4.56  8.768395  4.721784  0.716870  1.173788
 4.57  8.768337  4.721722  0.717000  1.170826
 4.58  8.768279  4.721656  0.717140  1.167873
 4.59  8.768217  4.721589  0.717270  1.164929
 4.60  8.768160  4.721522  0.717410  1.161993
 4.61  8.768106  4.721460  0.717540  1.159067
 4.62  8.768049  4.721393  0.717670  1.156150
 4.63  8.767991  4.721357  0.717800  1.153241
 4.64  8.767938  4.721295  0.717930  1.150341
 4.65  8.767885  4.721228  0.718060  1.147450
 4.66  8.767827  4.721162  0.718190  1.144567
 4.67  8.767778  4.721130  0.718310  1.141694
 4.68  8.767725  4.721064  0.718440  1.138828
 4.69  8.767667  4.720997  0.718560  1.135971
 4.70  8.767618  4.720966  0.718680  1.133123
 4.71  8.767569  4.720899  0.718810  1.130283
 4.72  8.767516  4.720832  0.718930  1.127452
 4.73  8.767467  4.720801  0.719050  1.124629
 4.74  8.767418  4.720734  0.719170  1.121814
 4.75  8.767370  4.720703  0.719280  1.119008
 4.76  8.767321  4.720636  0.719400  1.116210
 4.77  8.767272  4.720600  0.719520  1.113420
 4.78  8.767227  4.720538  0.719630  1.110638
 4.79  8.767178  4.720502  0.719750  1.107864
 4.80  8.767134  4.720440  0.719860  1.105099
 4.81  8.767090  4.720404  0.719970  1.102341
 4.82  8.767045  4.720342  0.720080  1.099592
 4.83  8.766996  4.720306  0.720190  1.096850
 4.84  8.766956  4.720244  0.720300  1.094117
 4.85  8.766912  4.720208  0.720410  1.091391
 4.86  8.766872  4.720177  0.720520  1.088673
 4.87  8.766827  4.720110  0.720630  1.085963
 4.88  8.766783  4.720074  0.720730  1.083261
 4.89  8.766743  4.720012  0.720840  1.080567
 4.90  8.766703  4.719980  0.720940  1.077880
 4.91  8.766658  4.719945  0.721050  1.075201
 4.92  8.766623  4.719913  0.721150  1.072529
 4.93  8.766578  4.719846  0.721250  1.069865
 4.94  8.766543  4.719815  0.721350  1.067209
 4.95  8.766502  4.719779  0.721450  1.064560
 4.96  8.766467  4.719748  0.721550  1.061919
 4.97  8.766427  4.719681  0.721650  1.059285
 4.98  8.766391  4.719650  0.721750  1.056658
 4.99  8.766351  4.719614  0.721840  1.054039
 5.00  8.766316  4.719583  0.721940  1.051427
 5.01  8.766280  4.719520  0.722040  1.048823
 5.02  8.766244  4.719485  0.722130  1.046226
 5.03  8.766209  4.719453  0.722230  1.043636
 5.04  8.766173  4.719418  0.722320  1.041053
 5.05  8.766137  4.719386  0.722410  1.038477
 5.06  8.766106  4.719355  0.722500  1.035909
 5.07  8.766071  4.719319  0.722590  1.033347
 5.08  8.766039  4.719288  0.722690  1.030793
 5.09  8.766004  4.719252  0.722770  1.028246
 5.10  8.765973  4.719190  0.722860  1.025706
 5.11  8.765941  4.719159  0.722950  1.023172
 5.12  8.765906  4.719123  0.723040  1.020646
 5.13  8.765875  4.719091  0.723130  1.018127
 5.14  8.765848  4.719060  0.723210  1.015614
 5.15  8.765812  4.719024  0.723300  1.013108
 5.16  8.765786  4.718993  0.723380  1.010610
 5.17  8.765754  4.718962  0.723470  1.008117
 5.18  8.765723  4.718926  0.723550  1.005632
 5.19  8.765696  4.718895  0.723640  1.003153
 5.20  8.765670  4.718863  0.723720  1.000682
 5.21  8.765634  4.718828  0.723800  0.998216
 5.22  8.765607  4.718828  0.723880  0.995758
 5.23  8.765580  4.718796  0.723960  0.993306
 5.24  8.765554  4.718760  0.724040  0.990860
 5.25  8.765527  4.718729  0.724120  0.988421
 5.26  8.765500  4.718698  0.724200  0.985989
 5.27  8.765469  4.718662  0.724280  0.983563
 5.28  8.765447  4.718631  0.724360  0.981143
 5.29  8.765420  4.718599  0.724430  0.978730
 5.30  8.765398  4.718568  0.724510  0.976323
 5.31  8.765366  4.718564  0.724580  0.973923
 5.32  8.765344  4.718532  0.724660  0.971529
 5.33  8.765317  4.718501  0.724730  0.969141
 5.34  8.765291  4.718465  0.724810  0.966760
 5.35  8.765268  4.718434  0.724880  0.964384
 5.36  8.765246  4.718402  0.724950  0.962015
 5.37  8.765224  4.718402  0.725030  0.959653
 5.38  8.765197  4.718367  0.725100  0.957296
 5.39  8.765175  4.718335  0.725170  0.954945
 5.40  8.765152  4.718304  0.725240  0.952601
 5.41  8.765130  4.718304  0.725310  0.950263
 5.42  8.765103  4.718268  0.725380  0.947931
 5.43  8.765081  4.718237  0.725450  0.945604
 5.44  8.765063  4.718205  0.725520  0.943284
 5.45  8.765041  4.718205  0.725580  0.940970
 5.46  8.765018  4.718174  0.725650  0.938662
 5.47  8.764996  4.718138  0.725720  0.936359
 5.48  8.764974  4.718107  0.725780  0.934063
 5.49  8.764956  4.718107  0.725850  0.931772
 5.50  8.764938  4.718075  0.725920  0.929488
 5.51  8.764911  4.718040  0.725980  0.927209
 5.52  8.764893  4.718040  0.726050  0.924936
 5.53  8.764876  4.718008  0.726110  0.922668
 5.54  8.764858  4.717977  0.726170  0.920407
 5.55  8.764840  4.717977  0.726240  0.918151
 5.56  8.764817  4.717941  0.726300  0.915901
 5.57  8.764800  4.717910  0.726360  0.913656
 5.58  8.764782  4.717910  0.726420  0.911417
