 t       A(O)      A(F)      fg       z
 0.68  8.787399  4.078977  0.213880  4.917924
 0.69  8.792174  4.090511  0.213680  4.884961
 0.70  8.796902  4.101897  0.213450  4.852450
 0.71  8.801499  4.113084  0.213180  4.820382
 0.72  8.806053  4.124122  0.212880  4.788747
 0.73  8.810485  4.134978  0.212540  4.757535
 0.74  8.814877  4.145706  0.212170  4.726739
 0.75  8.819148  4.156271  0.211770  4.696348
 0.76  8.823381  4.166703  0.211340  4.666354
 0.77  8.827545  4.176980  0.210890  4.636749
 0.78  8.831589  4.187104  0.210400  4.607526
 0.79  8.835604  4.197071  0.209890  4.578675
 0.80  8.839549  4.206905  0.209360  4.550190
 0.81  8.843422  4.216564  0.208800  4.522064
 0.82  8.847228  4.226032  0.208220  4.494288
 0.83  8.850968  4.235335  0.207610  4.466857
 0.84  8.854681  4.244423  0.206980  4.439763
 0.85  8.858290  4.253321  0.206340  4.412999
 0.86  8.861872  4.262021  0.205670  4.386560
 0.87  8.865394  4.270516  0.204980  4.360438
 0.88  8.868818  4.278816  0.204280  4.334629
 0.89  8.872256  4.286915  0.203550  4.309125
 0.90  8.875598  4.294811  0.202810  4.283922
 0.91  8.878880  4.302513  0.202050  4.259013
 0.92  8.882144  4.310028  0.201280  4.234393
 0.93  8.885349  4.317348  0.200490  4.210056
 0.94  8.888500  4.324469  0.199680  4.185999
 0.95  8.891627  4.331394  0.198860  4.162214
 0.96  8.894706  4.338147  0.198030  4.138698
 0.97  8.897725  4.344690  0.197190  4.115445
 0.98  8.900698  4.351089  0.196330  4.092452
 0.99  8.903649  4.357318  0.195460  4.069712
 1.00  8.906550  4.363401  0.194580  4.047223
 1.01  8.909304  4.369152  0.200170  4.024978
 1.02  8.902009  4.366856  0.205290  4.002975
 1.03  8.893851  4.363477  0.210100  3.981209
 1.04  8.885846  4.360146  0.214740  3.959675
 1.05  8.878161  4.357191  0.219240  3.938371
 1.06  8.870762  4.354506  0.223640  3.917291
 1.07  8.863593  4.352015  0.227940  3.896433
 1.08  8.856673  4.349727  0.232170  3.875792
 1.09  8.849975  4.347595  0.236310  3.855365
 1.10  8.843481  4.345610  0.240390  3.835148
 1.11  8.837160  4.343717  0.244410  3.815138
 1.12  8.831064  4.341901  0.248370  3.795332
 1.13  8.825120  4.340119  0.252260  3.775725
 1.14  8.819298  4.338403  0.256110  3.756316
 1.15  8.813686  4.336750  0.259900  3.737100
 1.16  8.808212  4.335183  0.263640  3.718075
 1.17  8.802879  4.333683  0.267340  3.699238
 1.18  8.797651  4.332244  0.270980  3.680585
 1.19  8.792578  4.330847  0.274580  3.662115
 1.20  8.787665  4.329493  0.278140  3.643823
 1.21  8.782826  4.328159  0.281650  3.625707
 1.22  8.778114  4.326845  0.285120  3.607765
 1.23  8.773530  4.325549  0.288560  3.589993
 1.24  8.769031  4.324249  0.291950  3.572390
 1.25  8.764627  4.322955  0.295300  3.554952
 1.26  8.760335  4.321647  0.298620  3.537678
 1.27  8.756137  4.320325  0.301890  3.520564
 1.28  8.752035  4.318981  0.305140  3.503608
 1.29  8.748019  4.317611  0.308340  3.486809
 1.30  8.744087  4.316219  0.311510  3.470163
 1.31  8.740245  4.314800  0.314650  3.453668
 1.32  8.736473  4.313343  0.317750  3.437323
 1.33  8.732788  4.311867  0.320820  3.421125
 1.34  8.729176  4.310370  0.323860  3.405072
 1.35  8.725641  4.308859  0.326860  3.389161
 1.36  8.722170  4.307327  0.329840  3.373392
 1.37  8.718778  4.305791  0.332780  3.357761
 1.38  8.715444  4.304246  0.335690  3.342267
 1.39  8.712183  4.302697  0.338570  3.326908
 1.40  8.708979  4.301131  0.341420  3.311682
 1.41  8.705841  4.299577  0.344240  3.296587
 1.42  8.702762  4.298018  0.347030  3.281622
 1.43  8.699737  4.296454  0.349800  3.266784
 1.44  8.696774  4.294889  0.352530  3.252072
 1.45  8.693867  4.293340  0.355240  3.237484
 1.46  8.691013  4.291786  0.357920  3.223019
 1.47  8.688210  4.290227  0.360580  3.208674
 1.48  8.685456  4.288684  0.363210  3.194449
 1.49  8.682753  4.287144  0.365810  3.180341
 1.50  8.680098  4.285607  0.368380  3.166350
 1.51  8.677491  4.284070  0.370930  3.152472
 1.52  8.674937  4.282549  0.373460  3.138708
 1.53  8.672418  4.281027  0.375960  3.125056
 1.54  8.669953  4.279525  0.378440  3.111513
 1.55  8.667519  4.278015  0.380890  3.098079
 1.56  8.665137  4.276513  0.383320  3.084753
 1.57  8.662791  4.275022  0.385720  3.071532
 1.58  8.660484  4.273536  0.388110  3.058416
 1.59  8.658219  4.272057  0.390470  3.045403
 1.60  8.655987  4.270583  0.392800  3.032491
 1.61  8.653794  4.269121  0.395120  3.019681
 1.62  8.651646  4.267668  0.397410  3.006970
 1.63  8.649523  4.266214  0.399680  2.994357
 1.64  8.647445  4.264773  0.401930  2.981840
 1.65  8.645392  4.263341  0.404160  2.969420
 1.66  8.643380  4.261909  0.406370  2.957094
 1.67  8.641396  4.260494  0.408560  2.944861
 1.68  8.639447  4.259079  0.410730  2.932721
 1.69  8.637530  4.257682  0.412880  2.920672
 1.70  8.635641  4.256285  0.415010  2.908712
 1.71  8.633789  4.254906  0.417120  2.896842
 1.72  8.631959  4.253523  0.419210  2.885060
 1.73  8.630168  4.252158  0.421280  2.873364
 1.74  8.628400  4.250802  0.423330  2.861754
 1.75  8.626660  4.249447  0.425370  2.850229
 1.76  8.624949  4.248105  0.427390  2.838788
 1.77  8.623267  4.246769  0.429380  2.827429
 1.78  8.621610  4.245438  0.431370  2.816152
 1.79  8.619976  4.244112  0.433330  2.804957
 1.80  8.618372  4.242805  0.435280  2.793841
 1.81  8.616792  4.241504  0.437210  2.782804
 1.82  8.615237  4.240207  0.439120  2.771845
 1.83  8.613707  4.238917  0.441020  2.760964
 1.84  8.612203  4.237640  0.442900  2.750159
 1.85  8.610723  4.236365  0.444760  2.739429
 1.86  8.609264  4.235101  0.446610  2.728774
 1.87  8.607831  4.233846  0.448430  2.718193
 1.88  8.606423  4.232598  0.450250  2.707684
 1.89  8.605030  4.231364  0.452040  2.697248
 1.90  8.603665  4.230137  0.453820  2.686884
 1.91  8.602324  4.228920  0.455580  2.676590
 1.92  8.601001  4.227704  0.457330  2.666365
 1.93  8.599703  4.226500  0.459060  2.656210
 1.94  8.598420  4.225311  0.460780  2.646123
 1.95  8.597160  4.224128  0.462480  2.636104
 1.96  8.595921  4.222961  0.464170  2.626151
 1.97  8.594698  4.221801  0.465840  2.616265
 1.98  8.593491  4.220648  0.467500  2.606444
 1.99  8.592311  4.219505  0.469140  2.596687
 2.00  8.591142  4.218374  0.470770  2.586995
 2.01  8.590001  4.217255  0.472390  2.577366
 2.02  8.588866  4.216147  0.473990  2.567799
 2.03  8.587758  4.215051  0.475570  2.558295
 2.04  8.586660  4.213962  0.477140  2.548852
 2.05  8.585586  4.212881  0.478700  2.539469
 2.06  8.584527  4.211820  0.480240  2.530147
 2.07  8.583480  4.210762  0.481770  2.520884
 2.08  8.582451  4.209721  0.483290  2.511680
 2.09  8.581443  4.208683  0.484790  2.502535
 2.10  8.580443  4.207657  0.486280  2.493447
 2.11  8.579464  4.206643  0.487750  2.484416
 2.12  8.578492  4.205642  0.489210  2.475441
 2.13  8.577542  4.204643  0.490660  2.466523
 2.14  8.576597  4.203652  0.492080  2.457659
 2.15  8.575669  4.202679  0.493500  2.448851
 2.16  8.574760  4.201713  0.494900  2.440097
 2.17  8.573856  4.200756  0.496290  2.431396
 2.18  8.572964  4.199796  0.497660  2.422749
 2.19  8.572083  4.198855  0.499020  2.414154
 2.20  8.571225  4.197936  0.500360  2.405612
 2.21  8.570367  4.197010  0.501690  2.397121
 2.22  8.569522  4.196093  0.503010  2.388681
 2.23  8.568693  4.195189  0.504310  2.380292
 2.24  8.567865  4.194298  0.505600  2.371953
 2.25  8.567060  4.193410  0.506880  2.363663
 2.26  8.566256  4.192536  0.508140  2.355423
 2.27  8.565469  4.191665  0.509390  2.347231
 2.28  8.564687  4.190813  0.510630  2.339088
 2.29  8.563913  4.189955  0.511850  2.330992
 2.30  8.563156  4.189120  0.513060  2.322944
 2.31  8.562405  4.188283  0.514260  2.314942
 2.32  8.561659  4.187466  0.515450  2.306987
 2.33  8.560926  4.186646  0.516620  2.299078
 2.34  8.560198  4.185846  0.517780  2.291215
 2.35  8.559483  4.185045  0.518920  2.283396
 2.36  8.558774  4.184263  0.520060  2.275622
 2.37  8.558071  4.183480  0.521180  2.267893
 2.38  8.557373  4.182705  0.522280  2.260208
 2.39  8.556682  4.181950  0.523380  2.252565
 2.40  8.556003  4.181194  0.524460  2.244966
 2.41  8.555331  4.180447  0.525540  2.237410
 2.42  8.554668  4.179703  0.526590  2.229896
 2.43  8.554008  4.178974  0.527640  2.222424
 2.44  8.553353  4.178255  0.528680  2.214994
 2.45  8.552709  4.177539  0.529700  2.207604
 2.46  8.552067  4.176839  0.530710  2.200255
 2.47  8.551430  4.176137  0.531710  2.192947
 2.48  8.550805  4.175439  0.532700  2.185679
 2.49  8.550181  4.174756  0.533680  2.178451
 2.50  8.549567  4.174088  0.534650  2.171262
 2.51  8.548956  4.173413  0.535600  2.164112
 2.52  8.548355  4.172753  0.536550  2.157000
 2.53  8.547753  4.172092  0.537480  2.149927
 2.54  8.547161  4.171447  0.538410  2.142892
 2.55  8.546572  4.170806  0.539320  2.135895
 2.56  8.545997  4.170174  0.540220  2.128934
 2.57  8.545416  4.169537  0.541120  2.122011
 2.58  8.544853  4.168914  0.542000  2.115125
 2.59  8.544290  4.168301  0.542880  2.108275
 2.60  8.543740  4.167698  0.543750  2.101461
 2.61  8.543190  4.167094  0.544610  2.094682
 2.62  8.542653  4.166511  0.545460  2.087940
 2.63  8.542116  4.165916  0.546310  2.081232
 2.64  8.541592  4.165342  0.547140  2.074559
 2.65  8.541068  4.164767  0.547970  2.067921
 2.66  8.540558  4.164203  0.548790  2.061317
 2.67  8.540047  4.163638  0.549600  2.054746
 2.68  8.539543  4.163083  0.550400  2.048210
 2.69  8.539045  4.162538  0.551200  2.041707
 2.70  8.538559  4.161996  0.551980  2.035237
 2.71  8.538067  4.161461  0.552760  2.028800
 2.72  8.537590  4.160925  0.553540  2.022396
 2.73  8.537116  4.160404  0.554300  2.016024
 2.74  8.536645  4.159888  0.555060  2.009683
 2.75  8.536181  4.159373  0.555810  2.003375
 2.76  8.535728  4.158871  0.556550  1.997098
 2.77  8.535270  4.158365  0.557290  1.990853
 2.78  8.534830  4.157874  0.558020  1.984638
 2.79  8.534386  4.157378  0.558740  1.978454
 2.80  8.533946  4.156896  0.559450  1.972301
 2.81  8.533519  4.156414  0.560160  1.966178
 2.82  8.533089  4.155938  0.560860  1.960085
 2.83  8.532669  4.155466  0.561560  1.954022
 2.84  8.532256  4.155005  0.562240  1.947988
 2.85  8.531844  4.154543  0.562930  1.941984
 2.86  8.531433  4.154088  0.563600  1.936009
 2.87  8.531034  4.153636  0.564270  1.930062
 2.88  8.530635  4.153195  0.564930  1.924145
 2.89  8.530243  4.152753  0.565590  1.918255
 2.90  8.529850  4.152322  0.566230  1.912394
 2.91  8.529472  4.151891  0.566880  1.906561
 2.92  8.529093  4.151471  0.567510  1.900755
 2.93  8.528714  4.151050  0.568150  1.894977
 2.94  8.528343  4.150628  0.568770  1.889227
 2.95  8.527978  4.150218  0.569390  1.883503
 2.96  8.527613  4.149807  0.570000  1.877806
 2.97  8.527255  4.149407  0.570610  1.872136
 2.98  8.526905  4.149007  0.571210  1.866493
 2.99  8.526554  4.148606  0.571810  1.860875
 3.00  8.526203  4.148216  0.572400  1.855284
 3.01  8.525859  4.147826  0.572980  1.849719
 3.02  8.525526  4.147451  0.573560  1.844179
 3.03  8.525189  4.147071  0.574140  1.838665
 3.04  8.524859  4.146691  0.574700  1.833176
 3.05  8.524529  4.146322  0.575270  1.827712
 3.06  8.524211  4.145957  0.575830  1.822274
 3.07  8.523888  4.145599  0.576380  1.816860
 3.08  8.523572  4.145229  0.576930  1.811470
 3.09  8.523261  4.144885  0.577470  1.806105
 3.10  8.522952  4.144526  0.578010  1.800764
 3.11  8.522655  4.144182  0.578540  1.795447
 3.12  8.522346  4.143834  0.579060  1.790154
 3.13  8.522051  4.143497  0.579590  1.784884
 3.14  8.521754  4.143163  0.580100  1.779638
 3.15  8.521459  4.142825  0.580620  1.774415
 3.16  8.521176  4.142492  0.581130  1.769216
 3.17  8.520889  4.142165  0.581630  1.764039
 3.18  8.520613  4.141842  0.582130  1.758885
 3.19  8.520333  4.141526  0.582620  1.753754
 3.20  8.520057  4.141202  0.583110  1.748646
 3.21  8.519788  4.140890  0.583600  1.743559
 3.22  8.519515  4.140585  0.584080  1.738495
 3.23  8.519253  4.140272  0.584550  1.733453
 3.24  8.518991  4.139971  0.585030  1.728433
 3.25  8.518733  4.139665  0.585490  1.723434
 3.26  8.518479  4.139375  0.585960  1.718457
 3.27  8.518224  4.139084  0.586420  1.713501
 3.28  8.517977  4.138794  0.586870  1.708566
 3.29  8.517725  4.138498  0.587330  1.703653
 3.30  8.517486  4.138219  0.587770  1.698761
 3.31  8.517246  4.137939  0.588220  1.693889
 3.32  8.517006  4.137659  0.588660  1.689038
 3.33  8.516769  4.137374  0.589090  1.684207
 3.34  8.516536  4.137106  0.589520  1.679397
 3.35  8.516304  4.136837  0.589950  1.674607
 3.36  8.516078  4.136567  0.590380  1.669837
 3.37  8.515861  4.136298  0.590800  1.665087
 3.38  8.515635  4.136040  0.591210  1.660357
 3.39  8.515417  4.135782  0.591630  1.655646
 3.40  8.515199  4.135524  0.592030  1.650955
 3.41  8.514989  4.135266  0.592440  1.646284
 3.42  8.514778  4.135019  0.592840  1.641631
 3.43  8.514567  4.134771  0.593240  1.636998
 3.44  8.514364  4.134524  0.593630  1.632384
 3.45  8.514161  4.134277  0.594030  1.627789
 3.46  8.513957  4.134041  0.594410  1.623212
 3.47  8.513762  4.133805  0.594800  1.618654
 3.48  8.513566  4.133569  0.595180  1.614115
 3.49  8.513370  4.133332  0.595560  1.609594
 3.50  8.513182  4.133096  0.595930  1.605091
 3.51  8.512985  4.132871  0.596300  1.600606
 3.52  8.512805  4.132646  0.596670  1.596139
 3.53  8.512616  4.132421  0.597030  1.591691
 3.54  8.512435  4.132196  0.597390  1.587260
 3.55  8.512258  4.131986  0.597750  1.582846
 3.56  8.512077  4.131761  0.598110  1.578450
 3.57  8.511904  4.131547  0.598460  1.574072
 3.58  8.511730  4.131333  0.598810  1.569711
 3.59  8.511556  4.131130  0.599150  1.565367
 3.60  8.511383  4.130916  0.599490  1.561040
 3.61  8.511221  4.130718  0.599830  1.556731
 3.62  8.511055  4.130515  0.600170  1.552438
 3.63  8.510888  4.130312  0.600500  1.548161
 3.64  8.510734  4.130113  0.600840  1.543902
 3.65  8.510580  4.129915  0.601160  1.539659
 3.66  8.510426  4.129727  0.601490  1.535432
 3.67  8.510271  4.129529  0.601810  1.531222
 3.68  8.510117  4.129341  0.602130  1.527028
 3.69  8.509970  4.129154  0.602450  1.522850
 3.70  8.509823  4.128978  0.602760  1.518688
 3.71  8.509633  4.128747  0.603070  1.514542
 3.72  8.509494  4.128571  0.603380  1.510412
 3.73  8.509355  4.128384  0.603680  1.506298
 3.74  8.509208  4.128208  0.603990  1.502199
 3.75  8.509076  4.128032  0.604290  1.498116
 3.76  8.508937  4.127867  0.604590  1.494048
 3.77  8.508805  4.127691  0.604880  1.489996
 3.78  8.508666  4.127527  0.605170  1.485958
 3.79  8.508534  4.127350  0.605460  1.481936
 3.80  8.508410  4.127186  0.605750  1.477929
 3.81  8.508278  4.127021  0.606030  1.473937
 3.82  8.508154  4.126856  0.606320  1.469960
 3.83  8.508030  4.126703  0.606600  1.465997
 3.84  8.507906  4.126538  0.606870  1.462049
 3.85  8.507781  4.126385  0.607150  1.458116
 3.86  8.507657  4.126220  0.607420  1.454198
 3.87  8.507541  4.126067  0.607690  1.450293
 3.88  8.507381  4.125870  0.607960  1.446403
 3.89  8.507264  4.125716  0.608230  1.442527
 3.90  8.507148  4.125575  0.608490  1.438666
 3.91  8.507031  4.125421  0.608750  1.434818
 3.92  8.506922  4.125268  0.609010  1.430985
 3.93  8.506805  4.125126  0.609260  1.427165
 3.94  8.506696  4.124984  0.609520  1.423359
 3.95  8.506587  4.124842  0.609770  1.419567
 3.96  8.506486  4.124700  0.610020  1.415789
 3.97  8.506377  4.124558  0.610270  1.412024
 3.98  8.506276  4.124416  0.610510  1.408272
 3.99  8.506167  4.124286  0.610760  1.404534
 4.00  8.506066  4.124144  0.611000  1.400809
 4.01  8.505964  4.124013  0.611240  1.397098
 4.02  8.505871  4.123883  0.611470  1.393400
 4.03  8.505769  4.123753  0.611710  1.389715
 4.04  8.505676  4.123622  0.611940  1.386042
 4.05  8.505574  4.123492  0.612170  1.382383
 4.06  8.505481  4.123361  0.612400  1.378737
 4.07  8.505387  4.123231  0.612630  1.375103
 4.08  8.505293  4.123112  0.612850  1.371482
 4.09  8.505207  4.122981  0.613080  1.367874
 4.10  8.505114  4.122863  0.613300  1.364278
 4.11  8.504984  4.122700  0.613520  1.360695
 4.12  8.504891  4.122582  0.613730  1.357124
 4.13  8.504805  4.122463  0.613950  1.353566
 4.14  8.504719  4.122344  0.614160  1.350020
 4.15  8.504633  4.122225  0.614370  1.346486
 4.16  8.504555  4.122106  0.614580  1.342964
 4.17  8.504468  4.121999  0.614790  1.339454
 4.18  8.504382  4.121880  0.615000  1.335956
 4.19  8.504304  4.121772  0.615200  1.332470
 4.20  8.504226  4.121653  0.615410  1.328997
 4.21  8.504148  4.121546  0.615610  1.325534
 4.22  8.504069  4.121439  0.615810  1.322084
 4.23  8.503991  4.121332  0.616000  1.318645
 4.24  8.503913  4.121224  0.616200  1.315218
 4.25  8.503842  4.121117  0.616390  1.311802
 4.26  8.503764  4.121010  0.616590  1.308398
 4.27  8.503693  4.120914  0.616780  1.305005
 4.28  8.503623  4.120807  0.616970  1.301624
 4.29  8.503545  4.120711  0.617160  1.298254
 4.30  8.503474  4.120604  0.617340  1.294895
 4.31  8.503403  4.120508  0.617530  1.291547
 4.32  8.503341  4.120413  0.617710  1.288210
 4.33  8.503270  4.120317  0.617890  1.284885
 4.34  8.503200  4.120210  0.618070  1.281570
 4.35  8.503137  4.120114  0.618250  1.278266
 4.36  8.503074  4.120030  0.618430  1.274973
 4.37  8.503003  4.119935  0.618600  1.271691
 4.38  8.502941  4.119839  0.618770  1.268420
 4.39  8.502878  4.119743  0.618950  1.265159
 4.40  8.502815  4.119659  0.619120  1.261909
 4.41  8.502752  4.119564  0.619290  1.258669
 4.42  8.502689  4.119480  0.619460  1.255440
 4.43  8.502634  4.119384  0.619620  1.252221
 4.44  8.502572  4.119300  0.619790  1.249013
 4.45  8.502517  4.119216  0.619950  1.245815
 4.46  8.502454  4.119133  0.620120  1.242627
 4.47  8.502399  4.119049  0.620280  1.239450
 4.48  8.502344  4.118965  0.620440  1.236282
 4.49  8.502289  4.118881  0.620600  1.233125
 4.50  8.502190  4.118754  0.620750  1.229978
 4.51  8.502135  4.118670  0.620910  1.226841
 4.52  8.502080  4.118586  0.621060  1.223714
 4.53  8.502025  4.118514  0.621220  1.220596
 4.54  8.501978  4.118430  0.621370  1.217489
 4.55  8.501923  4.118358  0.621520  1.214391
 4.56  8.501876  4.118274  0.621670  1.211303
 4.57  8.501821  4.118202  0.621820  1.208225
 4.58  8.501773  4.118118  0.621970  1.205157
 4.59  8.501726  4.118046  0.622120  1.202098
 4.60  8.501679  4.117973  0.622260  1.199048
 4.61  8.501632  4.117901  0.622400  1.196008
 4.62  8.501584  4.117829  0.622550  1.192978
 4.63  8.501537  4.117757  0.622690  1.189956
 4.64  8.501490  4.117685  0.622830  1.186944
 4.65  8.501451  4.117613  0.622970  1.183942
 4.66  8.501403  4.117541  0.623110  1.180949
 4.67  8.501356  4.117469  0.623250  1.177965
 4.68  8.501317  4.117409  0.623380  1.174990
 4.69  8.501277  4.117336  0.623520  1.172024
 4.70  8.501230  4.117264  0.623650  1.169067
 4.71  8.501191  4.117204  0.623790  1.166119
 4.72  8.501151  4.117132  0.623920  1.163180
 4.73  8.501112  4.117072  0.624050  1.160250
 4.74  8.501072  4.116999  0.624180  1.157329
 4.75  8.501033  4.116939  0.624310  1.154417
 4.76  8.500994  4.116879  0.624440  1.151514
 4.77  8.500954  4.116819  0.624560  1.148619
 4.78  8.500915  4.116746  0.624690  1.145733
 4.79  8.500883  4.116686  0.624810  1.142855
 4.80  8.500844  4.116626  0.624940  1.139987
 4.81  8.500804  4.116566  0.625060  1.137126
 4.82  8.500773  4.116506  0.625180  1.134275
 4.83  8.500733  4.116445  0.625300  1.131432
 4.84  8.500702  4.116385  0.625420  1.128597
 4.85  8.500670  4.116337  0.625540  1.125770
 4.86  8.500639  4.116276  0.625660  1.122952
 4.87  8.500599  4.116216  0.625780  1.120143
 4.88  8.500568  4.116156  0.625900  1.117341
 4.89  8.500536  4.116108  0.626010  1.114548
 4.90  8.500504  4.116047  0.626130  1.111763
 4.91  8.500473  4.115999  0.626240  1.108986
 4.92  8.500441  4.115939  0.626350  1.106217
 4.93  8.500418  4.115890  0.626470  1.103456
 4.94  8.500386  4.115830  0.626580  1.100704
 4.95  8.500354  4.115782  0.626690  1.097959
 4.96  8.500323  4.115733  0.626800  1.095222
 4.97  8.500299  4.115673  0.626910  1.092493
 4.98  8.500268  4.115625  0.627020  1.089772
 4.99  8.500244  4.115576  0.627120  1.087059
 5.00  8.500212  4.115528  0.627230  1.084354
 5.01  8.500189  4.115468  0.627340  1.081656
 5.02  8.500165  4.115419  0.627440  1.078966
 5.03  8.500133  4.115371  0.627540  1.076284
 5.04  8.500110  4.115323  0.627650  1.073609
 5.05  8.500086  4.115274  0.627750  1.070942
 5.06  8.500062  4.115226  0.627850  1.068283
 5.07  8.500039  4.115178  0.627950  1.065631
 5.08  8.500015  4.115141  0.628050  1.062987
 5.09  8.499991  4.115093  0.628150  1.060350
 5.10  8.499967  4.115045  0.628250  1.057720
 5.11  8.499944  4.114996  0.628350  1.055098
 5.12  8.499920  4.114960  0.628450  1.052483
 5.13  8.499896  4.114912  0.628550  1.049876
 5.14  8.499873  4.114863  0.628640  1.047276
 5.15  8.499849  4.114827  0.628740  1.044683
 5.16  8.499833  4.114778  0.628830  1.042097
 5.17  8.499809  4.114742  0.628930  1.039519
 5.18  8.499794  4.114694  0.629020  1.036947
 5.19  8.499770  4.114657  0.629110  1.034383
 5.20  8.499754  4.114609  0.629200  1.031826
 5.21  8.499730  4.114573  0.629290  1.029276
 5.22  8.499714  4.114524  0.629390  1.026733
 5.23  8.499691  4.114488  0.629480  1.024197
 5.24  8.499675  4.114452  0.629560  1.021668
 5.25  8.499659  4.114403  0.629650  1.019145
 5.26  8.499635  4.114367  0.629740  1.016630
 5.27  8.499620  4.114331  0.629830  1.014122
 5.28  8.499604  4.114294  0.629920  1.011620
 5.29  8.499588  4.114258  0.630000  1.009125
 5.30  8.499572  4.114209  0.630090  1.006637
 5.31  8.499556  4.114173  0.630170  1.004156
 5.32  8.499540  4.114137  0.630260  1.001681
 5.33  8.499525  4.114100  0.630340  0.999213
 5.34  8.499509  4.114064  0.630420  0.996752
 5.35  8.499493  4.114028  0.630510  0.994297
 5.36  8.499477  4.113991  0.630590  0.991849
 5.37  8.499461  4.113955  0.630670  0.989407
 5.38  8.499446  4.113918  0.630750  0.986972
 5.39  8.499430  4.113894  0.630830  0.984544
 5.40  8.499422  4.113858  0.630910  0.982121
 5.41  8.499406  4.113821  0.630990  0.979706
 5.42  8.499390  4.113785  0.631070  0.977296
 5.43  8.499374  4.113749  0.631150  0.974893
 5.44  8.499366  4.113724  0.631230  0.972497
 5.45  8.499351  4.113688  0.631300  0.970107
 5.46  8.499343  4.113652  0.631380  0.967723
 5.47  8.499327  4.113615  0.631460  0.965345
 5.48  8.499319  4.113591  0.631530  0.962973
 5.49  8.499303  4.113555  0.631610  0.960608
 5.50  8.499295  4.113530  0.631680  0.958249
 5.51  8.499279  4.113494  0.631760  0.955896
 5.52  8.499271  4.113457  0.631830  0.953549
 5.53  8.499264  4.113433  0.631900  0.951208
 5.54  8.499248  4.113397  0.631980  0.948874
 5.55  8.499240  4.113372  0.632050  0.946545
 5.56  8.499232  4.113348  0.632120  0.944222
 5.57  8.499224  4.113312  0.632190  0.941906
 5.58  8.499208  4.113288  0.632260  0.939595
