 t       A(O)      A(F)      fg       z
 1.43  8.830641  4.841239  0.351930  3.266784
 1.44  8.827553  4.838481  0.354650  3.252072
 1.45  8.824533  4.835741  0.357340  3.237484
 1.46  8.821573  4.833058  0.360000  3.223019
 1.47  8.818639  4.830414  0.362640  3.208674
 1.48  8.815776  4.827814  0.365250  3.194449
 1.49  8.812976  4.825249  0.367840  3.180341
 1.50  8.810205  4.822700  0.370400  3.166350
 1.51  8.807499  4.820212  0.372930  3.152472
 1.52  8.804828  4.817746  0.375440  3.138708
 1.53  8.802225  4.815318  0.377930  3.125056
 1.54  8.799653  4.812933  0.380390  3.111513
 1.55  8.797113  4.810591  0.382830  3.098079
 1.56  8.794644  4.808263  0.385240  3.084753
 1.57  8.792167  4.805981  0.387640  3.071532
 1.58  8.789765  4.803718  0.390000  3.058416
 1.59  8.787441  4.801500  0.392350  3.045403
 1.60  8.785106  4.799299  0.394680  3.032491
 1.61  8.782845  4.797139  0.396980  3.019681
 1.62  8.780583  4.795006  0.399260  3.006970
 1.63  8.778392  4.792911  0.401520  2.994357
 1.64  8.776200  4.790843  0.403770  2.981840
 1.65  8.774081  4.788792  0.405990  2.969420
 1.66  8.771983  4.786787  0.408190  2.957094
 1.67  8.769920  4.784777  0.410370  2.944861
 1.68  8.767893  4.782818  0.412530  2.932721
 1.69  8.765896  4.780904  0.414670  2.920672
 1.70  8.763932  4.778984  0.416790  2.908712
 1.71  8.762000  4.777114  0.418900  2.896842
 1.72  8.760097  4.775265  0.420980  2.885060
 1.73  8.758226  4.773413  0.423050  2.873364
 1.74  8.756384  4.771609  0.425090  2.861754
 1.75  8.754577  4.769830  0.427120  2.850229
 1.76  8.752794  4.768073  0.429140  2.838788
 1.77  8.751041  4.766342  0.431130  2.827429
 1.78  8.749310  4.764656  0.433110  2.816152
 1.79  8.747613  4.762973  0.435070  2.804957
 1.80  8.745939  4.761308  0.437010  2.793841
 1.81  8.744291  4.759670  0.438930  2.782804
 1.82  8.742675  4.758031  0.440840  2.771845
 1.83  8.741081  4.756439  0.442730  2.760964
 1.84  8.739511  4.754875  0.444610  2.750159
 1.85  8.737972  4.753339  0.446460  2.739429
 1.86  8.736452  4.751798  0.448300  2.728774
 1.87  8.734956  4.750281  0.450130  2.718193
 1.88  8.733484  4.748816  0.451940  2.707684
 1.89  8.732040  4.747323  0.453730  2.697248
 1.90  8.730607  4.745880  0.455510  2.686884
 1.91  8.729207  4.744469  0.457270  2.676590
 1.92  8.727828  4.743051  0.459010  2.666365
 1.93  8.726468  4.741662  0.460740  2.656210
 1.94  8.725129  4.740298  0.462460  2.646123
 1.95  8.723810  4.738961  0.464160  2.636104
 1.96  8.722517  4.737624  0.465840  2.626151
 1.97  8.721244  4.736313  0.467510  2.616265
 1.98  8.719988  4.735028  0.469160  2.606444
 1.99  8.718748  4.733740  0.470800  2.596687
 2.00  8.717534  4.732483  0.472430  2.586995
 2.01  8.716337  4.731253  0.474040  2.577366
 2.02  8.715157  4.730019  0.475630  2.567799
 2.03  8.713993  4.728843  0.477210  2.558295
 2.04  8.712856  4.727638  0.478780  2.548852
 2.05  8.711731  4.726491  0.480330  2.539469
 2.06  8.710624  4.725341  0.481860  2.530147
 2.07  8.709529  4.724188  0.483380  2.520884
 2.08  8.708452  4.723064  0.484890  2.511680
 2.09  8.707396  4.721971  0.486380  2.502535
 2.10  8.706350  4.720872  0.487850  2.493447
 2.11  8.705320  4.719806  0.489310  2.484416
 2.12  8.704304  4.718737  0.490760  2.475441
 2.13  8.703305  4.717701  0.492190  2.466523
 2.14  8.702315  4.716659  0.493600  2.457659
 2.15  8.701337  4.715650  0.495000  2.448851
 2.16  8.700374  4.714634  0.496390  2.440097
 2.17  8.699428  4.713652  0.497760  2.431396
 2.18  8.698491  4.712668  0.499110  2.422749
 2.19  8.697562  4.711713  0.500450  2.414154
 2.20  8.696653  4.710757  0.501780  2.405612
 2.21  8.695756  4.709803  0.503100  2.397121
 2.22  8.694863  4.708874  0.504390  2.388681
 2.23  8.693989  4.707979  0.505680  2.380292
 2.24  8.693123  4.707083  0.506950  2.371953
 2.25  8.692272  4.706185  0.508210  2.363663
 2.26  8.691424  4.705285  0.509460  2.355423
 2.27  8.690591  4.704416  0.510690  2.347231
 2.28  8.689770  4.703582  0.511910  2.339088
 2.29  8.688960  4.702709  0.513120  2.330992
 2.30  8.688158  4.701872  0.514310  2.322944
 2.31  8.687366  4.701060  0.515490  2.314942
 2.32  8.686583  4.700252  0.516660  2.306987
 2.33  8.685809  4.699443  0.517810  2.299078
 2.34  8.685044  4.698632  0.518950  2.291215
 2.35  8.684288  4.697852  0.520080  2.283396
 2.36  8.683537  4.697070  0.521200  2.275622
 2.37  8.682795  4.696288  0.522300  2.267893
 2.38  8.682067  4.695541  0.523390  2.260208
 2.39  8.681339  4.694789  0.524470  2.252565
 2.40  8.680625  4.694040  0.525540  2.244966
 2.41  8.679916  4.693318  0.526600  2.237410
 2.42  8.679210  4.692566  0.527640  2.229896
 2.43  8.678519  4.691846  0.528670  2.222424
 2.44  8.677833  4.691158  0.529690  2.214994
 2.45  8.677147  4.690432  0.530700  2.207604
 2.46  8.676475  4.689742  0.531690  2.200255
 2.47  8.675807  4.689051  0.532680  2.192947
 2.48  8.675154  4.688396  0.533660  2.185679
 2.49  8.674496  4.687703  0.534620  2.178451
 2.50  8.673852  4.687042  0.535570  2.171262
 2.51  8.673208  4.686380  0.536510  2.164112
 2.52  8.672579  4.685722  0.537450  2.157000
 2.53  8.671944  4.685092  0.538370  2.149927
 2.54  8.671329  4.684432  0.539280  2.142892
 2.55  8.670713  4.683804  0.540180  2.135895
 2.56  8.670098  4.683171  0.541070  2.128934
 2.57  8.669497  4.682575  0.541950  2.122011
 2.58  8.668906  4.681945  0.542830  2.115125
 2.59  8.668320  4.681348  0.543690  2.108275
 2.60  8.667739  4.680750  0.544550  2.101461
 2.61  8.667162  4.680151  0.545400  2.094682
 2.62  8.666596  4.679586  0.546240  2.087940
 2.63  8.666035  4.679019  0.547070  2.081232
 2.64  8.665489  4.678456  0.547900  2.074559
 2.65  8.664937  4.677889  0.548710  2.067921
 2.66  8.664401  4.677325  0.549520  2.061317
 2.67  8.663864  4.676789  0.550320  2.054746
 2.68  8.663338  4.676224  0.551120  2.048210
 2.69  8.662822  4.675692  0.551900  2.041707
 2.70  8.662300  4.675155  0.552680  2.035237
 2.71  8.661794  4.674656  0.553450  2.028800
 2.72  8.661293  4.674122  0.554210  2.022396
 2.73  8.660797  4.673622  0.554970  2.016024
 2.74  8.660306  4.673121  0.555720  2.009683
 2.75  8.659820  4.672620  0.556460  2.003375
 2.76  8.659345  4.672118  0.557200  1.997098
 2.77  8.658873  4.671620  0.557930  1.990853
 2.78  8.658403  4.671151  0.558650  1.984638
 2.79  8.657943  4.670682  0.559360  1.978454
 2.80  8.657487  4.670217  0.560070  1.972301
 2.81  8.657032  4.669748  0.560770  1.966178
 2.82  8.656592  4.669282  0.561460  1.960085
 2.83  8.656148  4.668811  0.562150  1.954022
 2.84  8.655713  4.668379  0.562830  1.947988
 2.85  8.655283  4.667911  0.563510  1.941984
 2.86  8.654858  4.667478  0.564180  1.936009
 2.87  8.654435  4.667040  0.564840  1.930062
 2.88  8.654021  4.666606  0.565490  1.924145
 2.89  8.653612  4.666207  0.566140  1.918255
 2.90  8.653203  4.665772  0.566790  1.912394
 2.91  8.652805  4.665372  0.567430  1.906561
 2.92  8.652407  4.664936  0.568060  1.900755
 2.93  8.652014  4.664535  0.568680  1.894977
 2.94  8.651631  4.664139  0.569300  1.889227
 2.95  8.651249  4.663737  0.569920  1.883503
 2.96  8.650866  4.663370  0.570530  1.877806
 2.97  8.650499  4.662972  0.571130  1.872136
 2.98  8.650128  4.662604  0.571730  1.866493
 2.99  8.649761  4.662201  0.572320  1.860875
 3.00  8.649399  4.661838  0.572910  1.855284
 3.01  8.649044  4.661469  0.573490  1.849719
 3.02  8.648693  4.661105  0.574060  1.844179
 3.03  8.648347  4.660740  0.574630  1.838665
 3.04  8.647997  4.660371  0.575200  1.833176
 3.05  8.647656  4.660041  0.575760  1.827712
 3.06  8.647321  4.659675  0.576310  1.822274
 3.07  8.646987  4.659340  0.576860  1.816860
 3.08  8.646658  4.658974  0.577400  1.811470
 3.09  8.646333  4.658643  0.577940  1.806105
 3.10  8.646015  4.658312  0.578480  1.800764
 3.11  8.645696  4.657981  0.579010  1.795447
 3.12  8.645383  4.657649  0.579530  1.790154
 3.13  8.645075  4.657353  0.580050  1.784884
 3.14  8.644767  4.657020  0.580560  1.779638
 3.15  8.644465  4.656688  0.581070  1.774415
 3.16  8.644162  4.656391  0.581580  1.769216
 3.17  8.643865  4.656094  0.582080  1.764039
 3.18  8.643573  4.655765  0.582570  1.758885
 3.19  8.643281  4.655467  0.583070  1.753754
 3.20  8.642995  4.655170  0.583550  1.748646
 3.21  8.642709  4.654872  0.584030  1.743559
 3.22  8.642433  4.654578  0.584510  1.738495
 3.23  8.642153  4.654315  0.584980  1.733453
 3.24  8.641878  4.654016  0.585450  1.728433
 3.25  8.641613  4.653722  0.585920  1.723434
 3.26  8.641343  4.653459  0.586380  1.718457
 3.27  8.641078  4.653164  0.586830  1.713501
 3.28  8.640814  4.652901  0.587290  1.708566
 3.29  8.640561  4.652641  0.587730  1.703653
 3.30  8.640307  4.652382  0.588180  1.698761
 3.31  8.640054  4.652118  0.588620  1.693889
 3.32  8.639806  4.651858  0.589050  1.689038
 3.33  8.639557  4.651598  0.589490  1.684207
 3.34  8.639310  4.651334  0.589920  1.679397
 3.35  8.639073  4.651074  0.590340  1.674607
 3.36  8.638836  4.650814  0.590760  1.669837
 3.37  8.638605  4.650589  0.591180  1.665087
 3.38  8.638369  4.650324  0.591590  1.660357
 3.39  8.638137  4.650099  0.592000  1.655646
 3.40  8.637911  4.649839  0.592410  1.650955
 3.41  8.637691  4.649614  0.592810  1.646284
 3.42  8.637465  4.649389  0.593210  1.641631
 3.43  8.637250  4.649163  0.593600  1.636998
 3.44  8.637030  4.648938  0.593990  1.632384
 3.45  8.636821  4.648713  0.594380  1.627789
 3.46  8.636607  4.648487  0.594770  1.623212
 3.47  8.636398  4.648262  0.595150  1.618654
 3.48  8.636194  4.648036  0.595530  1.614115
 3.49  8.635991  4.647846  0.595900  1.609594
 3.50  8.635792  4.647625  0.596270  1.605091
 3.51  8.635589  4.647399  0.596640  1.600606
 3.52  8.635391  4.647209  0.597010  1.596139
 3.53  8.635199  4.646983  0.597370  1.591691
 3.54  8.635008  4.646793  0.597730  1.587260
 3.55  8.634820  4.646607  0.598080  1.582846
 3.56  8.634628  4.646381  0.598430  1.578450
 3.57  8.634442  4.646190  0.598780  1.574072
 3.58  8.634266  4.646004  0.599130  1.569711
 3.59  8.634080  4.645814  0.599470  1.565367
 3.60  8.633905  4.645623  0.599810  1.561040
 3.61  8.633729  4.645437  0.600150  1.556731
 3.62  8.633554  4.645246  0.600480  1.552438
 3.63  8.633384  4.645060  0.600810  1.548161
 3.64  8.633209  4.644869  0.601140  1.543902
 3.65  8.633045  4.644719  0.601470  1.539659
 3.66  8.632876  4.644528  0.601790  1.535432
 3.67  8.632717  4.644342  0.602110  1.531222
 3.68  8.632554  4.644187  0.602430  1.527028
 3.69  8.632395  4.644000  0.602740  1.522850
 3.70  8.632232  4.643845  0.603050  1.518688
 3.71  8.632079  4.643695  0.603360  1.514542
 3.72  8.631926  4.643508  0.603670  1.510412
 3.73  8.631768  4.643353  0.603970  1.506298
 3.74  8.631621  4.643203  0.604270  1.502199
 3.75  8.631474  4.643015  0.604570  1.498116
 3.76  8.631322  4.642860  0.604870  1.494048
 3.77  8.631181  4.642710  0.605160  1.489996
 3.78  8.631039  4.642559  0.605450  1.485958
 3.79  8.630893  4.642404  0.605740  1.481936
 3.80  8.630752  4.642253  0.606020  1.477929
 3.81  8.630616  4.642102  0.606310  1.473937
 3.82  8.630481  4.641951  0.606590  1.469960
 3.83  8.630345  4.641837  0.606870  1.465997
 3.84  8.630211  4.641681  0.607140  1.462049
 3.85  8.630081  4.641530  0.607410  1.458116
 3.86  8.629951  4.641379  0.607690  1.454198
 3.87  8.629822  4.641264  0.607950  1.450293
 3.88  8.629698  4.641113  0.608220  1.446403
 3.89  8.629568  4.640999  0.608480  1.442527
 3.90  8.629444  4.640847  0.608750  1.438666
 3.91  8.629326  4.640733  0.609010  1.434818
 3.92  8.629202  4.640581  0.609260  1.430985
 3.93  8.629084  4.640467  0.609520  1.427165
 3.94  8.628966  4.640315  0.609770  1.423359
 3.95  8.628847  4.640200  0.610020  1.419567
 3.96  8.628735  4.640085  0.610270  1.415789
 3.97  8.628617  4.639971  0.610520  1.412024
 3.98  8.628505  4.639819  0.610760  1.408272
 3.99  8.628393  4.639704  0.611000  1.404534
 4.00  8.628280  4.639589  0.611240  1.400809
 4.01  8.628174  4.639474  0.611480  1.397098
 4.02  8.628068  4.639359  0.611710  1.393400
 4.03  8.627961  4.639244  0.611950  1.389715
 4.04  8.627855  4.639129  0.612180  1.386042
 4.05  8.627748  4.639014  0.612410  1.382383
 4.06  8.627648  4.638899  0.612640  1.378737
 4.07  8.627552  4.638788  0.612860  1.375103
 4.08  8.627451  4.638673  0.613090  1.371482
 4.09  8.627351  4.638558  0.613310  1.367874
 4.10  8.627250  4.638480  0.613530  1.364278
 4.11  8.627156  4.638365  0.613750  1.360695
 4.12  8.627055  4.638249  0.613960  1.357124
 4.13  8.626965  4.638139  0.614180  1.353566
 4.14  8.626871  4.638060  0.614390  1.350020
 4.15  8.626782  4.637945  0.614600  1.346486
 4.16  8.626687  4.637830  0.614810  1.342964
 4.17  8.626603  4.637756  0.615020  1.339454
 4.18  8.626514  4.637640  0.615220  1.335956
 4.19  8.626426  4.637562  0.615420  1.332470
 4.20  8.626337  4.637446  0.615630  1.328997
 4.21  8.626253  4.637372  0.615830  1.325534
 4.22  8.626170  4.637257  0.616020  1.322084
 4.23  8.626081  4.637178  0.616220  1.318645
 4.24  8.626003  4.637104  0.616420  1.315218
 4.25  8.625920  4.636989  0.616610  1.311802
 4.26  8.625838  4.636910  0.616800  1.308398
 4.27  8.625759  4.636836  0.616990  1.305005
 4.28  8.625683  4.636721  0.617180  1.301624
 4.29  8.625600  4.636642  0.617370  1.298254
 4.30  8.625527  4.636568  0.617550  1.294895
 4.31  8.625451  4.636489  0.617730  1.291547
 4.32  8.625378  4.636415  0.617920  1.288210
 4.33  8.625301  4.636299  0.618100  1.284885
 4.34  8.625225  4.636221  0.618280  1.281570
 4.35  8.625158  4.636147  0.618450  1.278266
 4.36  8.625081  4.636068  0.618630  1.274973
 4.37  8.625015  4.635994  0.618800  1.271691
 4.38  8.624944  4.635915  0.618980  1.268420
 4.39  8.624878  4.635841  0.619150  1.265159
 4.40  8.624807  4.635762  0.619320  1.261909
 4.41  8.624740  4.635688  0.619490  1.258669
 4.42  8.624676  4.635609  0.619650  1.255440
 4.43  8.624605  4.635530  0.619820  1.252221
 4.44  8.624544  4.635456  0.619980  1.249013
 4.45  8.624479  4.635377  0.620140  1.245815
 4.46  8.624413  4.635340  0.620310  1.242627
 4.47  8.624348  4.635261  0.620470  1.239450
 4.48  8.624294  4.635187  0.620630  1.236282
 4.49  8.624233  4.635112  0.620780  1.233125
 4.50  8.624168  4.635033  0.620940  1.229978
 4.51  8.624114  4.634996  0.621090  1.226841
 4.52  8.624049  4.634917  0.621250  1.223714
 4.53  8.623994  4.634843  0.621400  1.220596
 4.54  8.623936  4.634764  0.621550  1.217489
 4.55  8.623881  4.634727  0.621700  1.214391
 4.56  8.623822  4.634648  0.621850  1.211303
 4.57  8.623768  4.634573  0.622000  1.208225
 4.58  8.623719  4.634536  0.622150  1.205157
 4.59  8.623660  4.634457  0.622290  1.202098
 4.60  8.623612  4.634420  0.622440  1.199048
 4.61  8.623553  4.634341  0.622580  1.196008
 4.62  8.623505  4.634304  0.622720  1.192978
 4.63  8.623456  4.634229  0.622860  1.189956
 4.64  8.623403  4.634188  0.623000  1.186944
 4.65  8.623355  4.634113  0.623140  1.183942
 4.66  8.623306  4.634076  0.623280  1.180949
 4.67  8.623253  4.633997  0.623410  1.177965
 4.68  8.623211  4.633959  0.623550  1.174990
 4.69  8.623162  4.633885  0.623680  1.172024
 4.70  8.623116  4.633843  0.623820  1.169067
 4.71  8.623073  4.633806  0.623950  1.166119
 4.72  8.623031  4.633731  0.624080  1.163180
 4.73  8.622978  4.633689  0.624210  1.160250
 4.74  8.622935  4.633652  0.624340  1.157329
 4.75  8.622893  4.633577  0.624470  1.154417
 4.76  8.622852  4.633536  0.624600  1.151514
 4.77  8.622810  4.633498  0.624720  1.148619
 4.78  8.622767  4.633424  0.624850  1.145733
 4.79  8.622726  4.633382  0.624970  1.142855
 4.80  8.622684  4.633345  0.625100  1.139987
 4.81  8.622647  4.633307  0.625220  1.137126
 4.82  8.622611  4.633232  0.625340  1.134275
 4.83  8.622564  4.633191  0.625460  1.131432
 4.84  8.622528  4.633153  0.625580  1.128597
 4.85  8.622491  4.633116  0.625700  1.125770
 4.86  8.622455  4.633079  0.625820  1.122952
 4.87  8.622420  4.633037  0.625930  1.120143
 4.88  8.622384  4.632999  0.626050  1.117341
 4.89  8.622347  4.632925  0.626160  1.114548
 4.90  8.622311  4.632887  0.626280  1.111763
 4.91  8.622276  4.632845  0.626390  1.108986
 4.92  8.622240  4.632808  0.626500  1.106217
 4.93  8.622209  4.632771  0.626620  1.103456
 4.94  8.622179  4.632733  0.626730  1.100704
 4.95  8.622148  4.632696  0.626840  1.097959
 4.96  8.622108  4.632654  0.626950  1.095222
 4.97  8.622077  4.632617  0.627050  1.092493
 4.98  8.622047  4.632579  0.627160  1.089772
 4.99  8.622016  4.632542  0.627270  1.087059
 5.00  8.621986  4.632504  0.627370  1.084354
 5.01  8.621962  4.632467  0.627480  1.081656
 5.02  8.621927  4.632425  0.627580  1.078966
 5.03  8.621896  4.632388  0.627690  1.076284
 5.04  8.621872  4.632350  0.627790  1.073609
 5.05  8.621842  4.632313  0.627890  1.070942
 5.06  8.621817  4.632313  0.627990  1.068283
 5.07  8.621783  4.632271  0.628090  1.065631
 5.08  8.621758  4.632234  0.628190  1.062987
 5.09  8.621734  4.632196  0.628290  1.060350
 5.10  8.621710  4.632159  0.628390  1.057720
 5.11  8.621679  4.632121  0.628490  1.055098
 5.12  8.621655  4.632084  0.628590  1.052483
 5.13  8.621631  4.632084  0.628680  1.049876
 5.14  8.621606  4.632046  0.628780  1.047276
 5.15  8.621577  4.632004  0.628870  1.044683
 5.16  8.621559  4.631967  0.628970  1.042097
 5.17  8.621535  4.631929  0.629060  1.039519
 5.18  8.621511  4.631929  0.629150  1.036947
 5.19  8.621492  4.631892  0.629250  1.034383
 5.20  8.621468  4.631855  0.629340  1.031826
 5.21  8.621444  4.631817  0.629430  1.029276
 5.22  8.621425  4.631817  0.629520  1.026733
 5.23  8.621397  4.631775  0.629610  1.024197
 5.24  8.621378  4.631738  0.629700  1.021668
 5.25  8.621360  4.631700  0.629790  1.019145
 5.26  8.621342  4.631700  0.629870  1.016630
 5.27  8.621318  4.631663  0.629960  1.014122
 5.28  8.621299  4.631625  0.630050  1.011620
 5.29  8.621281  4.631625  0.630130  1.009125
 5.30  8.621263  4.631588  0.630220  1.006637
 5.31  8.621244  4.631550  0.630300  1.004156
 5.32  8.621226  4.631550  0.630390  1.001681
 5.33  8.621208  4.631513  0.630470  0.999213
 5.34  8.621190  4.631475  0.630560  0.996752
 5.35  8.621171  4.631475  0.630640  0.994297
 5.36  8.621155  4.631433  0.630720  0.991849
 5.37  8.621137  4.631433  0.630800  0.989407
 5.38  8.621118  4.631396  0.630880  0.986972
 5.39  8.621100  4.631358  0.630960  0.984544
 5.40  8.621088  4.631358  0.631040  0.982121
 5.41  8.621070  4.631321  0.631120  0.979706
 5.42  8.621057  4.631321  0.631200  0.977296
 5.43  8.621039  4.631283  0.631280  0.974893
 5.44  8.621027  4.631283  0.631350  0.972497
 5.45  8.621009  4.631246  0.631430  0.970107
 5.46  8.620996  4.631246  0.631510  0.967723
 5.47  8.620984  4.631208  0.631580  0.965345
 5.48  8.620966  4.631171  0.631660  0.962973
 5.49  8.620954  4.631171  0.631730  0.960608
 5.50  8.620942  4.631133  0.631810  0.958249
 5.51  8.620929  4.631133  0.631880  0.955896
 5.52  8.620917  4.631096  0.631950  0.953549
 5.53  8.620905  4.631096  0.632030  0.951208
 5.54  8.620893  4.631058  0.632100  0.948874
 5.55  8.620881  4.631058  0.632170  0.946545
 5.56  8.620869  4.631058  0.632240  0.944222
 5.57  8.620856  4.631020  0.632310  0.941906
 5.58  8.620844  4.631020  0.632380  0.939595
