 t       A(O)      A(F)      fg       z
 0.93  8.956148  4.920689  0.240950  4.037202
 0.94  8.960313  4.925461  0.240330  4.015066
 0.95  8.964480  4.930174  0.239690  3.993170
 0.96  8.968582  4.934821  0.239030  3.971509
 0.97  8.972624  4.939428  0.238340  3.950078
 0.98  8.976637  4.943956  0.237640  3.928875
 0.99  8.980616  4.948404  0.236920  3.907896
 1.00  8.984538  4.952815  0.236180  3.887135
 1.01  8.988314  4.957031  0.241810  3.866591
 1.02  8.986957  4.961545  0.246770  3.846259
 1.03  8.980207  4.957070  0.251450  3.826135
 1.04  8.973262  4.951031  0.255970  3.806217
 1.05  8.966501  4.945238  0.260360  3.786501
 1.06  8.959983  4.939662  0.264660  3.766984
 1.07  8.953648  4.934264  0.268870  3.747662
 1.08  8.947516  4.929040  0.273000  3.728532
 1.09  8.941530  4.923991  0.277060  3.709592
 1.10  8.935731  4.919106  0.281050  3.690838
 1.11  8.930065  4.914352  0.284980  3.672267
 1.12  8.924563  4.909727  0.288860  3.653877
 1.13  8.919205  4.905219  0.292680  3.635664
 1.14  8.913995  4.900852  0.296450  3.617627
 1.15  8.908870  4.896583  0.300170  3.599762
 1.16  8.903903  4.892442  0.303850  3.582066
 1.17  8.899061  4.888426  0.307470  3.564538
 1.18  8.894314  4.884496  0.311050  3.547173
 1.19  8.889667  4.880676  0.314590  3.529971
 1.20  8.885161  4.876951  0.318080  3.512929
 1.21  8.880721  4.873292  0.321530  3.496044
 1.22  8.876390  4.869727  0.324940  3.479314
 1.23  8.872170  4.866259  0.328310  3.462736
 1.24  8.868030  4.862844  0.331650  3.446309
 1.25  8.863967  4.859524  0.334940  3.430030
 1.26  8.860023  4.856238  0.338200  3.413897
 1.27  8.856130  4.853032  0.341430  3.397908
 1.28  8.852321  4.849880  0.344610  3.382061
 1.29  8.848597  4.846783  0.347770  3.366354
 1.30  8.844924  4.843719  0.350890  3.350785
 1.31  8.841345  4.840740  0.353970  3.335352
 1.32  8.837858  4.837772  0.357020  3.320053
 1.33  8.834427  4.834863  0.360040  3.304886
 1.34  8.831053  4.831990  0.363030  3.289850
 1.35  8.827737  4.829178  0.365980  3.274942
 1.36  8.824487  4.826408  0.368910  3.260161
 1.37  8.821292  4.823672  0.371800  3.245505
 1.38  8.818161  4.820975  0.374660  3.230972
 1.39  8.815098  4.818322  0.377500  3.216561
 1.40  8.812095  4.815705  0.380300  3.202270
 1.41  8.809119  4.813130  0.383080  3.188098
 1.42  8.806210  4.810570  0.385830  3.174043
 1.43  8.803365  4.808074  0.388550  3.160103
 1.44  8.800554  4.805599  0.391240  3.146277
 1.45  8.797809  4.803164  0.393900  3.132563
 1.46  8.795094  4.800773  0.396540  3.118960
 1.47  8.792452  4.798426  0.399150  3.105466
 1.48  8.789838  4.796069  0.401740  3.092080
 1.49  8.787256  4.793783  0.404300  3.078802
 1.50  8.784750  4.791518  0.406830  3.065628
 1.51  8.782274  4.789269  0.409340  3.052558
 1.52  8.779833  4.787067  0.411820  3.039591
 1.53  8.777427  4.784886  0.414280  3.026725
 1.54  8.775052  4.782750  0.416720  3.013960
 1.55  8.772744  4.780635  0.419130  3.001293
 1.56  8.770456  4.778539  0.421520  2.988723
 1.57  8.768214  4.776493  0.423890  2.976250
 1.58  8.766001  4.774438  0.426230  2.963872
 1.59  8.763828  4.772433  0.428550  2.951588
 1.60  8.761689  4.770476  0.430850  2.939397
 1.61  8.759586  4.768516  0.433130  2.927298
 1.62  8.757518  4.766579  0.435380  2.915289
 1.63  8.755473  4.764687  0.437620  2.903370
 1.64  8.753475  4.762824  0.439830  2.891539
 1.65  8.751495  4.760950  0.442020  2.879796
 1.66  8.749553  4.759129  0.444190  2.868139
 1.67  8.747639  4.757334  0.446340  2.856567
 1.68  8.745755  4.755562  0.448480  2.845080
 1.69  8.743901  4.753782  0.450590  2.833676
 1.70  8.742077  4.752058  0.452680  2.822354
 1.71  8.740278  4.750357  0.454760  2.811114
 1.72  8.738510  4.748654  0.456810  2.799954
 1.73  8.736769  4.747004  0.458850  2.788874
 1.74  8.735055  4.745347  0.460870  2.777872
 1.75  8.733358  4.743715  0.462870  2.766948
 1.76  8.731697  4.742110  0.464850  2.756101
 1.77  8.730060  4.740534  0.466820  2.745330
 1.78  8.728441  4.738978  0.468770  2.734634
 1.79  8.726850  4.737422  0.470700  2.724012
 1.80  8.725282  4.735920  0.472610  2.713464
 1.81  8.723743  4.734418  0.474510  2.702988
 1.82  8.722219  4.732906  0.476390  2.692584
 1.83  8.720720  4.731455  0.478250  2.682252
 1.84  8.719249  4.730003  0.480100  2.671989
 1.85  8.717794  4.728573  0.481930  2.661796
 1.86  8.716363  4.727173  0.483740  2.651671
 1.87  8.714957  4.725774  0.485540  2.641615
 1.88  8.713568  4.724397  0.487320  2.631625
 1.89  8.712204  4.723051  0.489080  2.621703
 1.90  8.710856  4.721731  0.490830  2.611846
 1.91  8.709529  4.720408  0.492560  2.602054
 1.92  8.708219  4.719082  0.494280  2.592326
 1.93  8.706934  4.717818  0.495980  2.582662
 1.94  8.705667  4.716551  0.497670  2.573061
 1.95  8.704416  4.715280  0.499340  2.563523
 1.96  8.703182  4.714037  0.501000  2.554046
 1.97  8.701975  4.712827  0.502640  2.544630
 1.98  8.700780  4.711645  0.504270  2.535275
 1.99  8.699603  4.710429  0.505890  2.525980
 2.00  8.698443  4.709272  0.507490  2.516743
 2.01  8.697296  4.708113  0.509070  2.507566
 2.02  8.696171  4.706956  0.510640  2.498446
 2.03  8.695060  4.705854  0.512200  2.489384
 2.04  8.693966  4.704723  0.513740  2.480378
 2.05  8.692895  4.703626  0.515270  2.471429
 2.06  8.691833  4.702553  0.516780  2.462535
 2.07  8.690789  4.701479  0.518280  2.453696
 2.08  8.689763  4.700438  0.519770  2.444912
 2.09  8.688750  4.699395  0.521240  2.436182
 2.10  8.687751  4.698382  0.522710  2.427506
 2.11  8.686766  4.697367  0.524150  2.418882
 2.12  8.685794  4.696382  0.525580  2.410311
 2.13  8.684836  4.695400  0.527000  2.401792
 2.14  8.683891  4.694415  0.528400  2.393324
 2.15  8.682956  4.693457  0.529790  2.384907
 2.16  8.682040  4.692501  0.531170  2.376540
 2.17  8.681132  4.691576  0.532530  2.368223
 2.18  8.680234  4.690650  0.533870  2.359956
 2.19  8.679350  4.689721  0.535200  2.351738
 2.20  8.678479  4.688829  0.536520  2.343568
 2.21  8.677618  4.687930  0.537820  2.335446
 2.22  8.676766  4.687066  0.539110  2.327371
 2.23  8.675928  4.686202  0.540390  2.319344
 2.24  8.675100  4.685336  0.541650  2.311364
 2.25  8.674281  4.684501  0.542900  2.303429
 2.26  8.673477  4.683665  0.544140  2.295541
 2.27  8.672676  4.682828  0.545360  2.287697
 2.28  8.671886  4.682022  0.546570  2.279899
 2.29  8.671105  4.681215  0.547770  2.272145
 2.30  8.670338  4.680412  0.548950  2.264436
 2.31  8.669576  4.679636  0.550120  2.256770
 2.32  8.668829  4.678863  0.551280  2.249147
 2.33  8.668085  4.678089  0.552430  2.241567
 2.34  8.667352  4.677314  0.553560  2.234030
 2.35  8.666628  4.676571  0.554680  2.226535
 2.36  8.665909  4.675828  0.555790  2.219082
 2.37  8.665200  4.675117  0.556890  2.211670
 2.38  8.664495  4.674371  0.557970  2.204299
 2.39  8.663801  4.673657  0.559040  2.196968
 2.40  8.663116  4.672943  0.560100  2.189678
 2.41  8.662435  4.672267  0.561150  2.182428
 2.42  8.661765  4.671585  0.562190  2.175217
 2.43  8.661098  4.670872  0.563210  2.168045
 2.44  8.660438  4.670222  0.564220  2.160913
 2.45  8.659786  4.669542  0.565230  2.153819
 2.46  8.659145  4.668895  0.566210  2.146763
 2.47  8.658504  4.668208  0.567190  2.139744
 2.48  8.657872  4.667594  0.568160  2.132764
 2.49  8.657245  4.666944  0.569120  2.125820
 2.50  8.656629  4.666294  0.570060  2.118914
 2.51  8.656011  4.665677  0.571000  2.112044
 2.52  8.655404  4.665060  0.571920  2.105210
 2.53  8.654802  4.664441  0.572830  2.098412
 2.54  8.654209  4.663827  0.573740  2.091650
 2.55  8.653617  4.663242  0.574630  2.084923
 2.56  8.653036  4.662621  0.575510  2.078231
 2.57  8.652463  4.662039  0.576390  2.071573
 2.58  8.651892  4.661452  0.577260  2.064950
 2.59  8.651329  4.660903  0.578110  2.058362
 2.60  8.650768  4.660315  0.578960  2.051807
 2.61  8.650221  4.659765  0.579800  2.045285
 2.62  8.649680  4.659215  0.580640  2.038797
 2.63  8.649143  4.658664  0.581460  2.032342
 2.64  8.648612  4.658112  0.582280  2.025920
 2.65  8.648086  4.657595  0.583090  2.019530
 2.66  8.647571  4.657042  0.583890  2.013172
 2.67  8.647055  4.656524  0.584680  2.006846
 2.68  8.646550  4.656006  0.585470  2.000552
 2.69  8.646051  4.655487  0.586250  1.994289
 2.70  8.645557  4.655002  0.587020  1.988058
 2.71  8.645066  4.654486  0.587780  1.981857
 2.72  8.644582  4.654001  0.588540  1.975687
 2.73  8.644108  4.653520  0.589290  1.969547
 2.74  8.643635  4.653034  0.590030  1.963438
 2.75  8.643171  4.652551  0.590760  1.957358
 2.76  8.642703  4.652100  0.591490  1.951308
 2.77  8.642250  4.651617  0.592210  1.945288
 2.78  8.641803  4.651169  0.592920  1.939297
 2.79  8.641355  4.650721  0.593630  1.933334
 2.80  8.640918  4.650272  0.594330  1.927401
 2.81  8.640477  4.649818  0.595020  1.921496
 2.82  8.640051  4.649369  0.595710  1.915619
 2.83  8.639625  4.648919  0.596390  1.909771
 2.84  8.639209  4.648509  0.597060  1.903950
 2.85  8.638794  4.648058  0.597730  1.898157
 2.86  8.638378  4.647643  0.598390  1.892391
 2.87  8.637974  4.647227  0.599050  1.886653
 2.88  8.637569  4.646812  0.599700  1.880941
 2.89  8.637175  4.646436  0.600340  1.875256
 2.90  8.636781  4.646020  0.600970  1.869598
 2.91  8.636393  4.645603  0.601600  1.863966
 2.92  8.636015  4.645226  0.602230  1.858361
 2.93  8.635633  4.644845  0.602850  1.852781
 2.94  8.635260  4.644468  0.603460  1.847228
 2.95  8.634888  4.644086  0.604060  1.841699
 2.96  8.634521  4.643708  0.604670  1.836197
 2.97  8.634159  4.643330  0.605260  1.830719
 2.98  8.633799  4.642947  0.605850  1.825267
 2.99  8.633448  4.642605  0.606430  1.819839
 3.00  8.633098  4.642226  0.607010  1.814436
 3.01  8.632753  4.641884  0.607590  1.809057
 3.02  8.632413  4.641541  0.608150  1.803703
 3.03  8.632074  4.641161  0.608720  1.798373
 3.04  8.631740  4.640818  0.609270  1.793067
 3.05  8.631405  4.640474  0.609820  1.787784
 3.06  8.631083  4.640167  0.610370  1.782525
 3.07  8.630754  4.639823  0.610910  1.777290
 3.08  8.630437  4.639478  0.611450  1.772077
 3.09  8.630120  4.639171  0.611980  1.766888
 3.10  8.629809  4.638826  0.612510  1.761722
 3.11  8.629497  4.638518  0.613030  1.756578
 3.12  8.629191  4.638209  0.613550  1.751457
 3.13  8.628889  4.637905  0.614060  1.746358
 3.14  8.628595  4.637596  0.614570  1.741282
 3.15  8.628295  4.637287  0.615070  1.736228
 3.16  8.628004  4.636982  0.615570  1.731195
 3.17  8.627716  4.636673  0.616060  1.726185
 3.18  8.627431  4.636405  0.616550  1.721196
 3.19  8.627148  4.636095  0.617030  1.716228
 3.20  8.626875  4.635826  0.617510  1.711282
 3.21  8.626591  4.635516  0.617990  1.706357
 3.22  8.626324  4.635247  0.618460  1.701453
 3.23  8.626052  4.634974  0.618930  1.696570
 3.24  8.625785  4.634705  0.619390  1.691707
 3.25  8.625523  4.634436  0.619850  1.686866
 3.26  8.625257  4.634162  0.620300  1.682044
 3.27  8.625001  4.633892  0.620750  1.677243
 3.28  8.624751  4.633622  0.621200  1.672462
 3.29  8.624496  4.633348  0.621640  1.667701
 3.30  8.624246  4.633078  0.622080  1.662960
 3.31  8.624001  4.632845  0.622510  1.658239
 3.32  8.623757  4.632575  0.622940  1.653537
 3.33  8.623518  4.632342  0.623370  1.648855
 3.34  8.623279  4.632108  0.623790  1.644192
 3.35  8.623046  4.631838  0.624210  1.639548
 3.36  8.622813  4.631604  0.624620  1.634923
 3.37  8.622580  4.631371  0.625030  1.630318
 3.38  8.622353  4.631137  0.625440  1.625731
 3.39  8.622132  4.630903  0.625840  1.621163
 3.40  8.621905  4.630669  0.626240  1.616613
 3.41  8.621689  4.630435  0.626640  1.612082
 3.42  8.621468  4.630201  0.627030  1.607569
 3.43  8.621252  4.630004  0.627420  1.603074
 3.44  8.621043  4.629770  0.627810  1.598598
 3.45  8.620833  4.629535  0.628190  1.594139
 3.46  8.620628  4.629343  0.628570  1.589698
 3.47  8.620424  4.629108  0.628940  1.585275
 3.48  8.620221  4.628911  0.629310  1.580870
 3.49  8.620017  4.628713  0.629680  1.576482
 3.50  8.619823  4.628483  0.630050  1.572111
 3.51  8.619625  4.628285  0.630410  1.567758
 3.52  8.619427  4.628088  0.630770  1.563422
 3.53  8.619240  4.627895  0.631130  1.559103
 3.54  8.619048  4.627697  0.631480  1.554800
 3.55  8.618862  4.627499  0.631830  1.550515
 3.56  8.618680  4.627306  0.632170  1.546246
 3.57  8.618494  4.627108  0.632520  1.541994
 3.58  8.618318  4.626914  0.632860  1.537759
 3.59  8.618138  4.626716  0.633190  1.533539
 3.60  8.617962  4.626560  0.633530  1.529336
 3.61  8.617788  4.626362  0.633860  1.525150
 3.62  8.617618  4.626168  0.634190  1.520979
 3.63  8.617443  4.626008  0.634510  1.516824
 3.64  8.617273  4.625814  0.634830  1.512685
 3.65  8.617105  4.625653  0.635150  1.508562
 3.66  8.616947  4.625497  0.635470  1.504455
 3.67  8.616783  4.625303  0.635780  1.500363
 3.68  8.616621  4.625142  0.636100  1.496287
 3.69  8.616463  4.624985  0.636400  1.492226
 3.70  8.616305  4.624791  0.636710  1.488180
 3.71  8.616148  4.624630  0.637010  1.484150
 3.72  8.615996  4.624473  0.637310  1.480135
 3.73  8.615844  4.624317  0.637610  1.476134
 3.74  8.615698  4.624160  0.637910  1.472149
 3.75  8.615548  4.623999  0.638200  1.468178
 3.76  8.615402  4.623842  0.638490  1.464222
 3.77  8.615256  4.623685  0.638780  1.460281
 3.78  8.615116  4.623566  0.639060  1.456354
 3.79  8.614971  4.623405  0.639340  1.452442
 3.80  8.614831  4.623248  0.639620  1.448544
 3.81  8.614691  4.623091  0.639900  1.444661
 3.82  8.614557  4.622972  0.640180  1.440791
 3.83  8.614423  4.622815  0.640450  1.436936
 3.84  8.614289  4.622696  0.640720  1.433095
 3.85  8.614155  4.622539  0.640990  1.429267
 3.86  8.614027  4.622381  0.641250  1.425454
 3.87  8.613899  4.622262  0.641520  1.421654
 3.88  8.613771  4.622143  0.641780  1.417868
 3.89  8.613643  4.621986  0.642040  1.414096
 3.90  8.613521  4.621866  0.642290  1.410337
 3.91  8.613399  4.621747  0.642550  1.406592
 3.92  8.613277  4.621590  0.642800  1.402860
 3.93  8.613155  4.621470  0.643050  1.399141
 3.94  8.613039  4.621351  0.643300  1.395435
 3.95  8.612917  4.621232  0.643540  1.391743
 3.96  8.612801  4.621112  0.643780  1.388064
 3.97  8.612686  4.620954  0.644020  1.384397
 3.98  8.612576  4.620835  0.644260  1.380744
 3.99  8.612460  4.620716  0.644500  1.377103
 4.00  8.612350  4.620596  0.644730  1.373475
 4.01  8.612240  4.620476  0.644970  1.369860
 4.02  8.612130  4.620395  0.645200  1.366257
 4.03  8.612020  4.620276  0.645430  1.362667
 4.04  8.611921  4.620160  0.645650  1.359090
 4.05  8.611817  4.620041  0.645880  1.355524
 4.06  8.611707  4.619921  0.646100  1.351972
 4.07  8.611610  4.619801  0.646320  1.348431
 4.08  8.611506  4.619720  0.646540  1.344902
 4.09  8.611407  4.619605  0.646760  1.341386
 4.10  8.611309  4.619485  0.646970  1.337882
 4.11  8.611211  4.619403  0.647180  1.334389
 4.12  8.611114  4.619284  0.647390  1.330909
 4.13  8.611020  4.619168  0.647600  1.327440
 4.14  8.610923  4.619087  0.647810  1.323983
 4.15  8.610831  4.618967  0.648020  1.320538
 4.16  8.610733  4.618885  0.648220  1.317104
 4.17  8.610646  4.618770  0.648420  1.313682
 4.18  8.610555  4.618688  0.648620  1.310272
 4.19  8.610463  4.618607  0.648820  1.306873
 4.20  8.610382  4.618491  0.649020  1.303485
 4.21  8.610291  4.618409  0.649210  1.300109
 4.22  8.610205  4.618289  0.649410  1.296744
 4.23  8.610120  4.618208  0.649600  1.293390
 4.24  8.610032  4.618131  0.649790  1.290047
 4.25  8.609953  4.618049  0.649980  1.286715
 4.26  8.609872  4.617933  0.650170  1.283394
 4.27  8.609787  4.617851  0.650350  1.280085
 4.28  8.609707  4.617770  0.650540  1.276786
 4.29  8.609626  4.617693  0.650720  1.273498
 4.30  8.609547  4.617611  0.650900  1.270220
 4.31  8.609472  4.617534  0.651080  1.266954
 4.32  8.609393  4.617413  0.651250  1.263698
 4.33  8.609320  4.617332  0.651430  1.260452
 4.34  8.609245  4.617254  0.651600  1.257217
 4.35  8.609166  4.617172  0.651780  1.253993
 4.36  8.609097  4.617095  0.651950  1.250779
 4.37  8.609024  4.617013  0.652120  1.247575
 4.38  8.608955  4.616936  0.652290  1.244382
 4.39  8.608882  4.616854  0.652450  1.241199
 4.40  8.608813  4.616777  0.652620  1.238026
 4.41  8.608740  4.616734  0.652780  1.234863
 4.42  8.608671  4.616656  0.652950  1.231711
 4.43  8.608604  4.616574  0.653110  1.228568
 4.44  8.608542  4.616497  0.653270  1.225435
 4.45  8.608468  4.616415  0.653430  1.222312
 4.46  8.608406  4.616338  0.653580  1.219200
 4.47  8.608339  4.616294  0.653740  1.216097
 4.48  8.608276  4.616217  0.653900  1.213003
 4.49  8.608209  4.616135  0.654050  1.209920
 4.50  8.608153  4.616057  0.654200  1.206846
 4.51  8.608086  4.616014  0.654350  1.203781
 4.52  8.608030  4.615937  0.654500  1.200727
 4.53  8.607963  4.615855  0.654650  1.197682
 4.54  8.607906  4.615816  0.654800  1.194646
 4.55  8.607846  4.615734  0.654940  1.191619
 4.56  8.607789  4.615656  0.655090  1.188602
 4.57  8.607733  4.615618  0.655230  1.185595
 4.58  8.607672  4.615535  0.655370  1.182596
 4.59  8.607622  4.615497  0.655510  1.179607
 4.60  8.607561  4.615415  0.655650  1.176627
 4.61  8.607511  4.615376  0.655790  1.173656
 4.62  8.607455  4.615298  0.655930  1.170695
 4.63  8.607400  4.615255  0.656070  1.167742
 4.64  8.607350  4.615177  0.656200  1.164798
 4.65  8.607300  4.615138  0.656340  1.161863
 4.66  8.607245  4.615056  0.656470  1.158937
 4.67  8.607195  4.615017  0.656600  1.156020
 4.68  8.607140  4.614974  0.656730  1.153112
 4.69  8.607090  4.614896  0.656860  1.150212
 4.70  8.607046  4.614858  0.656990  1.147322
 4.71  8.606992  4.614775  0.657120  1.144439
 4.72  8.606948  4.614736  0.657250  1.141566
 4.73  8.606897  4.614698  0.657370  1.138701
 4.74  8.606853  4.614620  0.657500  1.135845
 4.75  8.606805  4.614576  0.657620  1.132997
 4.76  8.606761  4.614538  0.657750  1.130157
 4.77  8.606717  4.614499  0.657870  1.127326
 4.78  8.606669  4.614416  0.657990  1.124504
 4.79  8.606625  4.614378  0.658110  1.121689
 4.80  8.606587  4.614339  0.658230  1.118883
 4.81  8.606539  4.614295  0.658350  1.116086
 4.82  8.606501  4.614217  0.658470  1.113296
 4.83  8.606457  4.614179  0.658580  1.110515
 4.84  8.606419  4.614140  0.658700  1.107741
 4.85  8.606371  4.614096  0.658810  1.104976
 4.86  8.606333  4.614057  0.658930  1.102219
 4.87  8.606296  4.614018  0.659040  1.099470
 4.88  8.606258  4.613940  0.659150  1.096729
 4.89  8.606216  4.613897  0.659260  1.093995
 4.90  8.606178  4.613858  0.659370  1.091270
 4.91  8.606140  4.613819  0.659480  1.088553
 4.92  8.606103  4.613780  0.659590  1.085843
 4.93  8.606067  4.613737  0.659700  1.083141
 4.94  8.606029  4.613698  0.659800  1.080447
 4.95  8.605991  4.613659  0.659910  1.077760
 4.96  8.605960  4.613620  0.660020  1.075082
 4.97  8.605924  4.613576  0.660120  1.072410
 4.98  8.605886  4.613537  0.660220  1.069747
 4.99  8.605855  4.613499  0.660330  1.067091
 5.00  8.605823  4.613460  0.660430  1.064442
 5.01  8.605792  4.613421  0.660530  1.061801
 5.02  8.605750  4.613377  0.660630  1.059168
 5.03  8.605718  4.613338  0.660730  1.056542
 5.04  8.605687  4.613299  0.660830  1.053923
 5.05  8.605662  4.613260  0.660930  1.051311
 5.06  8.605630  4.613221  0.661030  1.048707
 5.07  8.605594  4.613178  0.661120  1.046110
 5.08  8.605563  4.613178  0.661220  1.043521
 5.09  8.605538  4.613139  0.661310  1.040938
 5.10  8.605506  4.613100  0.661410  1.038363
 5.11  8.605481  4.613061  0.661500  1.035795
 5.12  8.605449  4.613022  0.661600  1.033234
 5.13  8.605420  4.612978  0.661690  1.030680
 5.14  8.605388  4.612939  0.661780  1.028133
 5.15  8.605363  4.612939  0.661870  1.025593
 5.16  8.605338  4.612900  0.661960  1.023060
 5.17  8.605313  4.612861  0.662050  1.020534
 5.18  8.605281  4.612822  0.662140  1.018015
 5.19  8.605256  4.612783  0.662230  1.015503
 5.20  8.605226  4.612778  0.662320  1.012997
 5.21  8.605201  4.612739  0.662400  1.010499
 5.22  8.605182  4.612700  0.662490  1.008007
 5.23  8.605157  4.612661  0.662580  1.005522
 5.24  8.605132  4.612661  0.662660  1.003043
 5.25  8.605107  4.612622  0.662750  1.000572
 5.26  8.605082  4.612583  0.662830  0.998107
 5.27  8.605063  4.612544  0.662910  0.995648
 5.28  8.605037  4.612544  0.663000  0.993197
 5.29  8.605014  4.612501  0.663080  0.990751
 5.30  8.604989  4.612461  0.663160  0.988313
 5.31  8.604970  4.612461  0.663240  0.985881
 5.32  8.604945  4.612422  0.663320  0.983455
 5.33  8.604926  4.612383  0.663400  0.981036
 5.34  8.604907  4.612383  0.663480  0.978623
 5.35  8.604882  4.612344  0.663560  0.976216
 5.36  8.604863  4.612305  0.663640  0.973816
 5.37  8.604844  4.612305  0.663720  0.971422
 5.38  8.604825  4.612266  0.663790  0.969035
 5.39  8.604802  4.612262  0.663870  0.966654
 5.40  8.604783  4.612222  0.663950  0.964279
 5.41  8.604764  4.612183  0.664020  0.961910
 5.42  8.604745  4.612183  0.664100  0.959548
 5.43  8.604726  4.612144  0.664170  0.957191
 5.44  8.604707  4.612144  0.664250  0.954841
 5.45  8.604688  4.612105  0.664320  0.952497
 5.46  8.604669  4.612066  0.664390  0.950159
 5.47  8.604650  4.612066  0.664460  0.947827
 5.48  8.604638  4.612027  0.664540  0.945501
 5.49  8.604619  4.612027  0.664610  0.943181
 5.50  8.604600  4.611988  0.664680  0.940867
 5.51  8.604587  4.611988  0.664750  0.938559
 5.52  8.604568  4.611949  0.664820  0.936257
 5.53  8.604551  4.611944  0.664890  0.933961
 5.54  8.604532  4.611905  0.664960  0.931671
 5.55  8.604520  4.611905  0.665030  0.929386
 5.56  8.604501  4.611866  0.665090  0.927107
 5.57  8.604488  4.611866  0.665160  0.924835
 5.58  8.604476  4.611827  0.665230  0.922567
