 t       A(O)      A(F)      fg       z
 5.57  8.800124  4.753154  0.695360  0.920526
 5.58  8.800124  4.753154  0.695420  0.918270
 5.59  8.800082  4.753125  0.695490  0.916020
 5.60  8.800082  4.753096  0.695550  0.913775
 5.61  8.800036  4.753092  0.695620  0.911536
 5.62  8.800036  4.753062  0.695680  0.909302
 5.63  8.800036  4.753033  0.695740  0.907074
 5.64  8.799995  4.753033  0.695800  0.904852
 5.65  8.799995  4.753004  0.695870  0.902635
 5.66  8.799995  4.753004  0.695930  0.900424
 5.67  8.799949  4.752970  0.695990  0.898218
 5.68  8.799949  4.752941  0.696050  0.896018
 5.69  8.799949  4.752941  0.696110  0.893823
 5.70  8.799907  4.752912  0.696170  0.891634
 5.71  8.799907  4.752912  0.696230  0.889450
 5.72  8.799907  4.752883  0.696290  0.887271
 5.73  8.799861  4.752879  0.696350  0.885098
 5.74  8.799861  4.752849  0.696400  0.882930
 5.75  8.799861  4.752820  0.696460  0.880767
 5.76  8.799820  4.752820  0.696520  0.878610
 5.77  8.799820  4.752791  0.696580  0.876458
 5.78  8.799820  4.752791  0.696630  0.874312
 5.79  8.799778  4.752762  0.696690  0.872170
 5.80  8.799778  4.752762  0.696750  0.870034
 5.81  8.799774  4.752728  0.696800  0.867903
 5.82  8.799774  4.752728  0.696860  0.865777
 5.83  8.799732  4.752699  0.696910  0.863656
 5.84  8.799732  4.752699  0.696970  0.861540
 5.85  8.799732  4.752670  0.697020  0.859430
 5.86  8.799691  4.752670  0.697070  0.857325
 5.87  8.799691  4.752670  0.697130  0.855224
 5.88  8.799691  4.752641  0.697180  0.853129
 5.89  8.799691  4.752641  0.697230  0.851038
 5.90  8.799645  4.752607  0.697290  0.848953
 5.91  8.799645  4.752607  0.697340  0.846873
 5.92  8.799645  4.752578  0.697390  0.844797
 5.93  8.799645  4.752578  0.697440  0.842727
 5.94  8.799604  4.752549  0.697490  0.840662
 5.95  8.799604  4.752549  0.697540  0.838601
 5.96  8.799604  4.752549  0.697590  0.836545
 5.97  8.799604  4.752520  0.697640  0.834494
 5.98  8.799562  4.752520  0.697690  0.832448
 5.99  8.799562  4.752490  0.697740  0.830407
 6.00  8.799562  4.752490  0.697790  0.828371
 6.01  8.799562  4.752490  0.697840  0.826339
 6.02  8.799557  4.752457  0.697890  0.824312
 6.03  8.799516  4.752457  0.697940  0.822290
 6.04  8.799516  4.752457  0.697990  0.820273
 6.05  8.799516  4.752428  0.698030  0.818260
 6.06  8.799516  4.752428  0.698080  0.816252
 6.07  8.799516  4.752398  0.698130  0.814249
 6.08  8.799475  4.752398  0.698180  0.812250
 6.09  8.799475  4.752398  0.698220  0.810256
 6.10  8.799475  4.752369  0.698270  0.808266
 6.11  8.799475  4.752369  0.698310  0.806281
 6.12  8.799475  4.752369  0.698360  0.804301
 6.13  8.799475  4.752340  0.698410  0.802325
 6.14  8.799433  4.752340  0.698450  0.800354
 6.15  8.799433  4.752340  0.698500  0.798388
 6.16  8.799433  4.752311  0.698540  0.796425
 6.17  8.799433  4.752311  0.698590  0.794468
 6.18  8.799433  4.752311  0.698630  0.792514
 6.19  8.799433  4.752311  0.698670  0.790566
 6.20  8.799392  4.752282  0.698720  0.788621
 6.21  8.799392  4.752282  0.698760  0.786681
 6.22  8.799392  4.752282  0.698800  0.784746
 6.23  8.799387  4.752248  0.698850  0.782815
 6.24  8.799387  4.752248  0.698890  0.780888
 6.25  8.799387  4.752248  0.698930  0.778966
 6.26  8.799345  4.752248  0.698970  0.777048
 6.27  8.799345  4.752219  0.699010  0.775134
 6.28  8.799345  4.752219  0.699060  0.773224
 6.29  8.799345  4.752219  0.699100  0.771319
 6.30  8.799345  4.752219  0.699140  0.769418
 6.31  8.799345  4.752190  0.699180  0.767521
 6.32  8.799345  4.752190  0.699220  0.765629
 6.33  8.799345  4.752190  0.699260  0.763741
 6.34  8.799304  4.752190  0.699300  0.761857
 6.35  8.799304  4.752160  0.699340  0.759977
 6.36  8.799304  4.752160  0.699380  0.758101
 6.37  8.799304  4.752160  0.699420  0.756230
 6.38  8.799304  4.752160  0.699460  0.754362
 6.39  8.799304  4.752131  0.699500  0.752499
 6.40  8.799304  4.752131  0.699540  0.750640
 6.41  8.799304  4.752131  0.699570  0.748784
 6.42  8.799304  4.752131  0.699610  0.746933
 6.43  8.799262  4.752102  0.699650  0.745086
 6.44  8.799262  4.752102  0.699690  0.743244
 6.45  8.799262  4.752102  0.699730  0.741405
 6.46  8.799262  4.752102  0.699760  0.739570
 6.47  8.799262  4.752102  0.699800  0.737739
 6.48  8.799262  4.752073  0.699840  0.735912
 6.49  8.799262  4.752073  0.699880  0.734089
 6.50  8.799262  4.752073  0.699910  0.732270
 6.51  8.799262  4.752073  0.699950  0.730455
 6.52  8.799262  4.752073  0.699980  0.728644
 6.53  8.799262  4.752044  0.700020  0.726836
 6.54  8.799221  4.752044  0.700060  0.725033
 6.55  8.799221  4.752044  0.700090  0.723233
 6.56  8.799221  4.752044  0.700130  0.721438
 6.57  8.799221  4.752044  0.700160  0.719646
 6.58  8.799221  4.752044  0.700200  0.717858
 6.59  8.799221  4.752015  0.700230  0.716074
 6.60  8.799221  4.752015  0.700270  0.714294
 6.61  8.799221  4.752015  0.700300  0.712517
 6.62  8.799221  4.752015  0.700340  0.710744
 6.63  8.799221  4.752015  0.700370  0.708975
 6.64  8.799221  4.752015  0.700400  0.707210
 6.65  8.799221  4.751985  0.700440  0.705449
 6.66  8.799221  4.751985  0.700470  0.703691
 6.67  8.799225  4.751990  0.700500  0.701937
 6.68  8.799225  4.751990  0.700540  0.700186
 6.69  8.799225  4.751990  0.700570  0.698440
 6.70  8.799184  4.751990  0.700600  0.696697
 6.71  8.799184  4.751990  0.700640  0.694957
 6.72  8.799184  4.751961  0.700670  0.693222
 6.73  8.799184  4.751961  0.700700  0.691489
 6.74  8.799184  4.751961  0.700730  0.689761
 6.75  8.799184  4.751961  0.700760  0.688036
 6.76  8.799184  4.751961  0.700790  0.686315
 6.77  8.799184  4.751961  0.700820  0.684597
 6.78  8.799184  4.751961  0.700860  0.682883
 6.79  8.799184  4.751932  0.700890  0.681172
 6.80  8.799184  4.751932  0.700920  0.679465
 6.81  8.799184  4.751932  0.700950  0.677762
 6.82  8.799184  4.751932  0.700980  0.676062
 6.83  8.799184  4.751932  0.701010  0.674365
 6.84  8.799184  4.751932  0.701040  0.672672
 6.85  8.799184  4.751932  0.701070  0.670982
 6.86  8.799184  4.751932  0.701100  0.669296
 6.87  8.799184  4.751902  0.701130  0.667614
 6.88  8.799184  4.751902  0.701160  0.665934
 6.89  8.799184  4.751902  0.701190  0.664259
 6.90  8.799184  4.751902  0.701210  0.662586
 6.91  8.799184  4.751902  0.701240  0.660917
 6.92  8.799184  4.751902  0.701270  0.659252
 6.93  8.799142  4.751902  0.701300  0.657589
 6.94  8.799142  4.751902  0.701330  0.655931
 6.95  8.799142  4.751902  0.701360  0.654275
 6.96  8.799142  4.751902  0.701390  0.652623
 6.97  8.799142  4.751873  0.701410  0.650974
 6.98  8.799142  4.751873  0.701440  0.649329
 6.99  8.799147  4.751878  0.701470  0.647686
 7.00  8.799147  4.751878  0.701500  0.646047
 7.01  8.799147  4.751878  0.701530  0.644412
 7.02  8.799147  4.751878  0.701550  0.642779
 7.03  8.799147  4.751878  0.701580  0.641150
 7.04  8.799147  4.751878  0.701610  0.639525
 7.05  8.799147  4.751878  0.701640  0.637902
 7.06  8.799147  4.751878  0.701660  0.636283
 7.07  8.799147  4.751878  0.701690  0.634666
 7.08  8.799147  4.751878  0.701720  0.633053
 7.09  8.799147  4.751848  0.701740  0.631444
 7.10  8.799147  4.751848  0.701770  0.629837
 7.11  8.799147  4.751848  0.701800  0.628234
 7.12  8.799147  4.751848  0.701820  0.626633
 7.13  8.799147  4.751848  0.701850  0.625036
 7.14  8.799147  4.751848  0.701870  0.623442
 7.15  8.799147  4.751848  0.701900  0.621851
 7.16  8.799147  4.751848  0.701930  0.620264
 7.17  8.799147  4.751848  0.701950  0.618679
 7.18  8.799147  4.751848  0.701980  0.617098
 7.19  8.799152  4.751853  0.702000  0.615519
 7.20  8.799152  4.751853  0.702030  0.613944
 7.21  8.799152  4.751853  0.702050  0.612371
 7.22  8.799152  4.751853  0.702080  0.610802
 7.23  8.799152  4.751853  0.702100  0.609236
 7.24  8.799152  4.751824  0.702130  0.607673
 7.25  8.799152  4.751824  0.702150  0.606113
 7.26  8.799152  4.751824  0.702180  0.604555
 7.27  8.799152  4.751824  0.702200  0.603001
 7.28  8.799152  4.751824  0.702230  0.601450
 7.29  8.799152  4.751824  0.702250  0.599902
 7.30  8.799152  4.751824  0.702280  0.598357
 7.31  8.799152  4.751824  0.702300  0.596815
 7.32  8.799152  4.751824  0.702330  0.595275
 7.33  8.799152  4.751824  0.702350  0.593739
 7.34  8.799152  4.751824  0.702370  0.592206
 7.35  8.799152  4.751824  0.702400  0.590675
 7.36  8.799156  4.751828  0.702420  0.589147
 7.37  8.799156  4.751828  0.702450  0.587623
 7.38  8.799156  4.751828  0.702470  0.586101
 7.39  8.799156  4.751828  0.702490  0.584582
 7.40  8.799156  4.751828  0.702520  0.583066
 7.41  8.799156  4.751828  0.702540  0.581553
 7.42  8.799156  4.751828  0.702560  0.580043
 7.43  8.799156  4.751828  0.702590  0.578535
 7.44  8.799156  4.751828  0.702610  0.577031
 7.45  8.799156  4.751828  0.702630  0.575529
 7.46  8.799156  4.751828  0.702660  0.574030
 7.47  8.799156  4.751828  0.702680  0.572534
 7.48  8.799198  4.751828  0.702700  0.571040
 7.49  8.799198  4.751828  0.702720  0.569550
 7.50  8.799198  4.751828  0.702750  0.568062
 7.51  8.799198  4.751799  0.702770  0.566577
 7.52  8.799202  4.751804  0.702790  0.565095
 7.53  8.799202  4.751804  0.702810  0.563615
 7.54  8.799202  4.751804  0.702840  0.562138
 7.55  8.799202  4.751804  0.702860  0.560664
 7.56  8.799202  4.751804  0.702880  0.559193
 7.57  8.799202  4.751804  0.702900  0.557724
 7.58  8.799202  4.751804  0.702920  0.556259
 7.59  8.799202  4.751804  0.702950  0.554795
 7.60  8.799202  4.751804  0.702970  0.553335
 7.61  8.799202  4.751804  0.702990  0.551877
 7.62  8.799202  4.751804  0.703010  0.550422
 7.63  8.799202  4.751804  0.703030  0.548970
 7.64  8.799202  4.751804  0.703050  0.547520
 7.65  8.799202  4.751804  0.703070  0.546073
 7.66  8.799207  4.751808  0.703100  0.544628
 7.67  8.799207  4.751808  0.703120  0.543186
 7.68  8.799207  4.751808  0.703140  0.541747
 7.69  8.799207  4.751808  0.703160  0.540310
 7.70  8.799207  4.751808  0.703180  0.538876
 7.71  8.799207  4.751808  0.703200  0.537445
 7.72  8.799207  4.751808  0.703220  0.536016
 7.73  8.799207  4.751808  0.703240  0.534590
 7.74  8.799207  4.751808  0.703260  0.533166
 7.75  8.799207  4.751808  0.703280  0.531745
 7.76  8.799207  4.751808  0.703300  0.530326
 7.77  8.799207  4.751808  0.703320  0.528910
 7.78  8.799207  4.751808  0.703350  0.527497
 7.79  8.799253  4.751813  0.703370  0.526086
 7.80  8.799253  4.751813  0.703390  0.524677
 7.81  8.799253  4.751813  0.703410  0.523271
 7.82  8.799253  4.751813  0.703430  0.521868
 7.83  8.799253  4.751813  0.703450  0.520467
 7.84  8.799253  4.751813  0.703470  0.519069
 7.85  8.799253  4.751813  0.703490  0.517673
 7.86  8.799253  4.751813  0.703510  0.516279
 7.87  8.799253  4.751813  0.703530  0.514888
 7.88  8.799253  4.751813  0.703550  0.513500
 7.89  8.799253  4.751813  0.703570  0.512114
 7.90  8.799253  4.751813  0.703580  0.510730
 7.91  8.799253  4.751813  0.703600  0.509349
 7.92  8.799257  4.751817  0.703620  0.507970
 7.93  8.799257  4.751817  0.703640  0.506594
 7.94  8.799257  4.751817  0.703660  0.505220
 7.95  8.799257  4.751817  0.703680  0.503849
 7.96  8.799257  4.751817  0.703700  0.502479
 7.97  8.799257  4.751817  0.703720  0.501113
 7.98  8.799257  4.751817  0.703740  0.499748
 7.99  8.799257  4.751817  0.703760  0.498386
 8.00  8.799257  4.751817  0.703780  0.497027
 8.01  8.799257  4.751817  0.703800  0.495670
 8.02  8.799299  4.751817  0.703820  0.494315
 8.03  8.799299  4.751817  0.703830  0.492962
 8.04  8.799303  4.751822  0.703850  0.491612
 8.05  8.799303  4.751822  0.703870  0.490264
 8.06  8.799303  4.751822  0.703890  0.488919
 8.07  8.799303  4.751822  0.703910  0.487576
 8.08  8.799303  4.751851  0.703930  0.486235
 8.09  8.799303  4.751851  0.703950  0.484896
 8.10  8.799303  4.751851  0.703960  0.483560
 8.11  8.799303  4.751851  0.703980  0.482226
 8.12  8.799303  4.751851  0.704000  0.480894
 8.13  8.799303  4.751851  0.704020  0.479565
 8.14  8.799303  4.751851  0.704040  0.478238
 8.15  8.799303  4.751851  0.704060  0.476913
 8.16  8.799303  4.751851  0.704070  0.475591
 8.17  8.799308  4.751856  0.704090  0.474270
 8.18  8.799308  4.751856  0.704110  0.472952
 8.19  8.799308  4.751856  0.704130  0.471636
 8.20  8.799308  4.751856  0.704150  0.470323
 8.21  8.799349  4.751856  0.704160  0.469011
 8.22  8.799349  4.751856  0.704180  0.467702
 8.23  8.799349  4.751856  0.704200  0.466395
 8.24  8.799349  4.751856  0.704220  0.465090
 8.25  8.799349  4.751856  0.704230  0.463788
 8.26  8.799349  4.751856  0.704250  0.462487
 8.27  8.799349  4.751856  0.704270  0.461189
 8.28  8.799349  4.751856  0.704290  0.459893
 8.29  8.799354  4.751860  0.704310  0.458599
 8.30  8.799354  4.751860  0.704320  0.457308
 8.31  8.799354  4.751860  0.704340  0.456018
 8.32  8.799354  4.751860  0.704360  0.454731
 8.33  8.799354  4.751860  0.704370  0.453446
 8.34  8.799354  4.751860  0.704390  0.452163
 8.35  8.799354  4.751860  0.704410  0.450882
 8.36  8.799354  4.751860  0.704430  0.449603
 8.37  8.799354  4.751860  0.704440  0.448326
 8.38  8.799354  4.751860  0.704460  0.447052
 8.39  8.799395  4.751860  0.704480  0.445779
 8.40  8.799395  4.751860  0.704490  0.444509
 8.41  8.799400  4.751865  0.704510  0.443240
 8.42  8.799400  4.751865  0.704530  0.441974
 8.43  8.799400  4.751865  0.704540  0.440710
 8.44  8.799400  4.751865  0.704560  0.439448
 8.45  8.799400  4.751865  0.704580  0.438188
 8.46  8.799400  4.751894  0.704600  0.436930
 8.47  8.799400  4.751894  0.704610  0.435675
 8.48  8.799400  4.751894  0.704630  0.434421
 8.49  8.799400  4.751894  0.704650  0.433169
 8.50  8.799400  4.751894  0.704660  0.431919
 8.51  8.799400  4.751894  0.704680  0.430672
 8.52  8.799405  4.751898  0.704690  0.429426
 8.53  8.799405  4.751898  0.704710  0.428183
 8.54  8.799405  4.751898  0.704730  0.426941
 8.55  8.799405  4.751898  0.704740  0.425702
 8.56  8.799446  4.751898  0.704760  0.424464
 8.57  8.799446  4.751898  0.704780  0.423228
 8.58  8.799446  4.751898  0.704790  0.421995
 8.59  8.799446  4.751898  0.704810  0.420763
 8.60  8.799446  4.751898  0.704820  0.419534
 8.61  8.799446  4.751898  0.704840  0.418306
 8.62  8.799446  4.751898  0.704860  0.417081
 8.63  8.799446  4.751898  0.704870  0.415857
 8.64  8.799451  4.751903  0.704890  0.414635
 8.65  8.799451  4.751903  0.704910  0.413416
 8.66  8.799451  4.751903  0.704920  0.412198
 8.67  8.799451  4.751903  0.704940  0.410982
 8.68  8.799451  4.751903  0.704950  0.409768
 8.69  8.799451  4.751903  0.704970  0.408556
 8.70  8.799451  4.751903  0.704980  0.407346
 8.71  8.799451  4.751903  0.705000  0.406138
 8.72  8.799492  4.751903  0.705020  0.404932
 8.73  8.799492  4.751932  0.705030  0.403727
 8.74  8.799492  4.751932  0.705050  0.402525
 8.75  8.799492  4.751932  0.705060  0.401325
 8.76  8.799497  4.751937  0.705080  0.400126
 8.77  8.799497  4.751937  0.705090  0.398929
 8.78  8.799497  4.751937  0.705110  0.397735
 8.79  8.799497  4.751937  0.705120  0.396542
 8.80  8.799497  4.751937  0.705140  0.395351
 8.81  8.799497  4.751937  0.705160  0.394161
 8.82  8.799497  4.751937  0.705170  0.392974
 8.83  8.799497  4.751937  0.705190  0.391789
 8.84  8.799497  4.751937  0.705200  0.390605
 8.85  8.799497  4.751937  0.705220  0.389423
 8.86  8.799497  4.751937  0.705230  0.388243
 8.87  8.799497  4.751937  0.705250  0.387065
 8.88  8.799543  4.751941  0.705260  0.385889
 8.89  8.799543  4.751941  0.705280  0.384715
 8.90  8.799543  4.751941  0.705290  0.383542
 8.91  8.799543  4.751941  0.705310  0.382371
 8.92  8.799543  4.751941  0.705320  0.381202
 8.93  8.799543  4.751941  0.705340  0.380035
 8.94  8.799543  4.751941  0.705350  0.378870
 8.95  8.799543  4.751941  0.705370  0.377706
 8.96  8.799543  4.751941  0.705380  0.376545
 8.97  8.799543  4.751970  0.705400  0.375385
 8.98  8.799543  4.751970  0.705410  0.374226
 8.99  8.799547  4.751975  0.705430  0.373070
 9.00  8.799547  4.751975  0.705440  0.371915
 9.01  8.799547  4.751975  0.705460  0.370763
 9.02  8.799547  4.751975  0.705470  0.369611
 9.03  8.799589  4.751975  0.705490  0.368462
 9.04  8.799589  4.751975  0.705500  0.367314
 9.05  8.799589  4.751975  0.705520  0.366169
 9.06  8.799589  4.751975  0.705530  0.365025
 9.07  8.799589  4.751975  0.705540  0.363882
 9.08  8.799589  4.751975  0.705560  0.362742
 9.09  8.799589  4.751975  0.705570  0.361603
 9.10  8.799589  4.751975  0.705590  0.360466
 9.11  8.799593  4.751980  0.705600  0.359330
 9.12  8.799593  4.751980  0.705620  0.358196
 9.13  8.799593  4.751980  0.705630  0.357064
 9.14  8.799593  4.751980  0.705650  0.355934
 9.15  8.799593  4.751980  0.705660  0.354805
 9.16  8.799593  4.751980  0.705680  0.353679
 9.17  8.799593  4.751980  0.705690  0.352553
 9.18  8.799593  4.752009  0.705700  0.351430
 9.19  8.799635  4.752009  0.705720  0.350308
 9.20  8.799635  4.752009  0.705730  0.349188
 9.21  8.799635  4.752009  0.705750  0.348069
 9.22  8.799635  4.752009  0.705760  0.346953
 9.23  8.799639  4.752013  0.705780  0.345837
 9.24  8.799639  4.752013  0.705790  0.344724
 9.25  8.799639  4.752013  0.705800  0.343612
 9.26  8.799639  4.752013  0.705820  0.342502
 9.27  8.799639  4.752013  0.705830  0.341393
 9.28  8.799639  4.752013  0.705850  0.340287
 9.29  8.799639  4.752013  0.705860  0.339181
 9.30  8.799639  4.752013  0.705870  0.338078
 9.31  8.799639  4.752013  0.705890  0.336976
 9.32  8.799639  4.752013  0.705900  0.335875
 9.33  8.799681  4.752013  0.705920  0.334777
 9.34  8.799681  4.752013  0.705930  0.333680
 9.35  8.799685  4.752018  0.705940  0.332584
 9.36  8.799685  4.752018  0.705960  0.331490
 9.37  8.799685  4.752018  0.705970  0.330398
 9.38  8.799685  4.752018  0.705990  0.329307
 9.39  8.799685  4.752047  0.706000  0.328218
 9.40  8.799685  4.752047  0.706010  0.327131
 9.41  8.799685  4.752047  0.706030  0.326045
 9.42  8.799685  4.752047  0.706040  0.324961
 9.43  8.799685  4.752047  0.706060  0.323878
 9.44  8.799685  4.752047  0.706070  0.322797
 9.45  8.799685  4.752047  0.706080  0.321717
 9.46  8.799685  4.752047  0.706100  0.320639
 9.47  8.799690  4.752052  0.706110  0.319563
 9.48  8.799731  4.752052  0.706120  0.318488
 9.49  8.799731  4.752052  0.706140  0.317414
 9.50  8.799731  4.752052  0.706150  0.316343
 9.51  8.799731  4.752052  0.706160  0.315272
 9.52  8.799731  4.752052  0.706180  0.314204
 9.53  8.799731  4.752052  0.706190  0.313137
 9.54  8.799731  4.752052  0.706210  0.312071
 9.55  8.799731  4.752052  0.706220  0.311007
 9.56  8.799731  4.752052  0.706230  0.309944
 9.57  8.799731  4.752052  0.706250  0.308883
 9.58  8.799731  4.752052  0.706260  0.307824
 9.59  8.799736  4.752085  0.706270  0.306766
 9.60  8.799736  4.752085  0.706290  0.305709
 9.61  8.799736  4.752085  0.706300  0.304654
 9.62  8.799736  4.752085  0.706310  0.303601
 9.63  8.799777  4.752085  0.706330  0.302549
 9.64  8.799777  4.752085  0.706340  0.301499
 9.65  8.799777  4.752085  0.706350  0.300450
 9.66  8.799777  4.752085  0.706370  0.299402
 9.67  8.799777  4.752085  0.706380  0.298356
 9.68  8.799777  4.752085  0.706390  0.297312
 9.69  8.799777  4.752085  0.706400  0.296269
 9.70  8.799777  4.752085  0.706420  0.295227
 9.71  8.799782  4.752090  0.706430  0.294187
 9.72  8.799782  4.752090  0.706440  0.293148
 9.73  8.799782  4.752090  0.706460  0.292111
 9.74  8.799782  4.752090  0.706470  0.291075
 9.75  8.799782  4.752090  0.706480  0.290041
 9.76  8.799782  4.752090  0.706500  0.289008
 9.77  8.799782  4.752090  0.706510  0.287977
 9.78  8.799823  4.752119  0.706520  0.286947
 9.79  8.799823  4.752119  0.706530  0.285919
 9.80  8.799823  4.752119  0.706550  0.284892
 9.81  8.799823  4.752119  0.706560  0.283866
 9.82  8.799823  4.752119  0.706570  0.282842
 9.83  8.799828  4.752124  0.706590  0.281819
 9.84  8.799828  4.752124  0.706600  0.280798
 9.85  8.799828  4.752124  0.706610  0.279778
 9.86  8.799828  4.752124  0.706620  0.278760
 9.87  8.799828  4.752124  0.706640  0.277743
 9.88  8.799828  4.752124  0.706650  0.276727
 9.89  8.799828  4.752124  0.706660  0.275713
 9.90  8.799828  4.752124  0.706680  0.274700
 9.91  8.799828  4.752124  0.706690  0.273688
 9.92  8.799828  4.752124  0.706700  0.272678
 9.93  8.799869  4.752124  0.706710  0.271670
 9.94  8.799869  4.752124  0.706730  0.270662
 9.95  8.799874  4.752128  0.706740  0.269657
 9.96  8.799874  4.752128  0.706750  0.268652
 9.97  8.799874  4.752128  0.706760  0.267649
 9.98  8.799874  4.752157  0.706780  0.266647
 9.99  8.799874  4.752157  0.706790  0.265647
10.00  8.799874  4.752157  0.706800  0.264648
10.01  8.799874  4.752157  0.706810  0.263650
10.02  8.799874  4.752157  0.706830  0.262654
10.03  8.799874  4.752157  0.706840  0.261659
10.04  8.799874  4.752157  0.706850  0.260665
10.05  8.799874  4.752157  0.706860  0.259673
10.06  8.799874  4.752157  0.706880  0.258682
10.07  8.799874  4.752157  0.706890  0.257693
10.08  8.799920  4.752162  0.706900  0.256705
10.09  8.799920  4.752162  0.706910  0.255718
10.10  8.799920  4.752162  0.706920  0.254732
10.11  8.799920  4.752162  0.706940  0.253748
10.12  8.799920  4.752162  0.706950  0.252765
10.13  8.799920  4.752162  0.706960  0.251784
10.14  8.799920  4.752162  0.706970  0.250803
10.15  8.799920  4.752162  0.706990  0.249825
10.16  8.799920  4.752162  0.707000  0.248847
10.17  8.799920  4.752162  0.707010  0.247871
10.18  8.799920  4.752191  0.707020  0.246896
10.19  8.799920  4.752191  0.707030  0.245922
10.20  8.799924  4.752196  0.707050  0.244950
10.21  8.799924  4.752196  0.707060  0.243979
10.22  8.799924  4.752196  0.707070  0.243009
10.23  8.799966  4.752196  0.707080  0.242041
10.24  8.799966  4.752196  0.707100  0.241073
10.25  8.799966  4.752196  0.707110  0.240108
10.26  8.799966  4.752196  0.707120  0.239143
10.27  8.799966  4.752196  0.707130  0.238180
10.28  8.799966  4.752196  0.707140  0.237218
10.29  8.799966  4.752196  0.707150  0.236257
10.30  8.799966  4.752196  0.707170  0.235297
10.31  8.799966  4.752196  0.707180  0.234339
10.32  8.799966  4.752196  0.707190  0.233382
10.33  8.799970  4.752200  0.707200  0.232427
10.34  8.799970  4.752200  0.707210  0.231472
10.35  8.799970  4.752200  0.707230  0.230519
10.36  8.799970  4.752200  0.707240  0.229567
10.37  8.799970  4.752229  0.707250  0.228616
10.38  8.799970  4.752229  0.707260  0.227667
10.39  8.800012  4.752229  0.707270  0.226719
10.40  8.800012  4.752229  0.707290  0.225772
10.41  8.800012  4.752229  0.707300  0.224826
10.42  8.800012  4.752229  0.707310  0.223882
10.43  8.800012  4.752229  0.707320  0.222939
10.44  8.800012  4.752229  0.707330  0.221997
10.45  8.800012  4.752229  0.707340  0.221056
10.46  8.800016  4.752234  0.707360  0.220116
10.47  8.800016  4.752234  0.707370  0.219178
10.48  8.800016  4.752234  0.707380  0.218241
10.49  8.800016  4.752234  0.707390  0.217305
10.50  8.800016  4.752234  0.707400  0.216370
10.51  8.800016  4.752234  0.707410  0.215437
10.52  8.800016  4.752234  0.707430  0.214505
10.53  8.800016  4.752234  0.707440  0.213574
10.54  8.800058  4.752234  0.707450  0.212644
10.55  8.800058  4.752234  0.707460  0.211715
10.56  8.800058  4.752234  0.707470  0.210788
10.57  8.800058  4.752263  0.707480  0.209862
10.58  8.800058  4.752263  0.707490  0.208937
10.59  8.800062  4.752268  0.707510  0.208013
10.60  8.800062  4.752268  0.707520  0.207090
10.61  8.800062  4.752268  0.707530  0.206168
10.62  8.800062  4.752268  0.707540  0.205248
10.63  8.800062  4.752268  0.707550  0.204329
10.64  8.800062  4.752268  0.707560  0.203411
10.65  8.800062  4.752268  0.707570  0.202494
10.66  8.800062  4.752268  0.707590  0.201579
10.67  8.800062  4.752268  0.707600  0.200664
10.68  8.800062  4.752268  0.707610  0.199751
10.69  8.800062  4.752268  0.707620  0.198839
10.70  8.800104  4.752268  0.707630  0.197928
10.71  8.800104  4.752268  0.707640  0.197018
10.72  8.800108  4.752272  0.707650  0.196109
10.73  8.800108  4.752272  0.707660  0.195202
10.74  8.800108  4.752272  0.707680  0.194295
10.75  8.800108  4.752272  0.707690  0.193390
10.76  8.800108  4.752272  0.707700  0.192486
10.77  8.800108  4.752272  0.707710  0.191583
10.78  8.800108  4.752301  0.707720  0.190681
10.79  8.800108  4.752301  0.707730  0.189781
10.80  8.800108  4.752301  0.707740  0.188881
10.81  8.800108  4.752301  0.707750  0.187983
10.82  8.800108  4.752301  0.707770  0.187086
10.83  8.800108  4.752301  0.707780  0.186189
10.84  8.800108  4.752301  0.707790  0.185294
10.85  8.800108  4.752301  0.707800  0.184400
10.86  8.800154  4.752306  0.707810  0.183508
10.87  8.800154  4.752306  0.707820  0.182616
10.88  8.800154  4.752306  0.707830  0.181725
10.89  8.800154  4.752306  0.707840  0.180836
10.90  8.800154  4.752306  0.707850  0.179948
10.91  8.800154  4.752306  0.707860  0.179060
10.92  8.800154  4.752306  0.707880  0.178174
10.93  8.800154  4.752306  0.707890  0.177289
10.94  8.800154  4.752306  0.707900  0.176405
10.95  8.800154  4.752306  0.707910  0.175522
10.96  8.800154  4.752306  0.707920  0.174641
10.97  8.800154  4.752306  0.707930  0.173760
10.98  8.800154  4.752335  0.707940  0.172880
10.99  8.800159  4.752340  0.707950  0.172002
11.00  8.800159  4.752340  0.707960  0.171125
11.01  8.800159  4.752340  0.707970  0.170248
11.02  8.800159  4.752340  0.707980  0.169373
11.03  8.800200  4.752340  0.708000  0.168499
11.04  8.800200  4.752340  0.708010  0.167626
11.05  8.800200  4.752340  0.708020  0.166754
11.06  8.800200  4.752340  0.708030  0.165883
11.07  8.800200  4.752340  0.708040  0.165013
11.08  8.800200  4.752340  0.708050  0.164144
11.09  8.800200  4.752340  0.708060  0.163276
11.10  8.800200  4.752340  0.708070  0.162410
11.11  8.800200  4.752340  0.708080  0.161544
11.12  8.800200  4.752340  0.708090  0.160679
11.13  8.800200  4.752340  0.708100  0.159816
11.14  8.800205  4.752344  0.708110  0.158953
11.15  8.800205  4.752344  0.708120  0.158092
11.16  8.800205  4.752344  0.708140  0.157231
11.17  8.800205  4.752344  0.708150  0.156372
11.18  8.800205  4.752344  0.708160  0.155514
11.19  8.800246  4.752373  0.708170  0.154656
11.20  8.800246  4.752373  0.708180  0.153800
